rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002315044403076172,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0008091926574707031,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0035398006439208984,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.00861668586730957,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.013878345489501953,0,0,8,0,0,0,0,0
0.004395604395604396,0.0,0.0,0.05714285714285714,0.015226820286319801,0.004395604395604396,0.0,0.0,0.05714285714285714,0.015226820286319801,12,5,0.021009206771850586,0,0,10,0,0,0,0,0
0.0075099304335184735,0.0,0.0,0.05714285714285714,0.01847275761923952,0.0075099304335184735,0.0,0.0,0.05714285714285714,0.01847275761923952,20,8,0.02989363670349121,0,0,7,0,0,0,0,0
0.008333214745687429,0.0,0.0,0.05714285714285714,0.019137387150545318,0.008333214745687429,0.0,0.0,0.05714285714285714,0.019137387150545318,30,10,0.045690298080444336,0,0,24,0,0,0,0,0
0.011223838789253473,0.0,0.0,0.05714285714285714,0.02127417301333456,0.011223838789253473,0.0,0.0,0.05714285714285714,0.02127417301333456,40,10,0.05634474754333496,0,0,6,0,0,0,0,0
0.012886633427286492,0.0,0.0,0.05714285714285714,0.022163381648890215,0.012886633427286492,0.0,0.0,0.05714285714285714,0.022163381648890215,50,10,0.07338333129882812,0,0,22,0,0,0,0,0
0.01867346155371603,0.0,0.0,0.1,0.027148032989242152,0.01867346155371603,0.0,0.0,0.1,0.027148032989242152,60,10,0.09141087532043457,0,0,21,0,0,0,0,0
0.022094417385903627,0.0,0.0,0.1,0.028145266823658234,0.022094417385903627,0.0,0.0,0.1,0.028145266823658234,70,10,0.1117851734161377,0,0,18,0,0,0,0,0
0.0266782074626493,0.0,0.0,0.11428571428571428,0.030965862415302293,0.0266782074626493,0.0,0.0,0.11428571428571428,0.030965862415302293,80,10,0.12399649620056152,0,0,10,0,0,0,0,0
