rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00033783912658691406,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0007202625274658203,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0026056766510009766,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.004470109939575195,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.024440288543701172,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.026788711547851562,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.0329592227935791,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0.04275059700012207,0,0,26,0,0,0,0,0
0.0017543859649122805,0.0,0.0,0.02631578947368421,0.0065643112048665644,0.0017543859649122805,0.0,0.0,0.02631578947368421,0.0065643112048665644,14,3,0.05264449119567871,0,0,26,0,0,0,0,0
0.0013157894736842105,0.0,0.0,0.02631578947368421,0.005735393346764045,0.0013157894736842105,0.0,0.0,0.02631578947368421,0.005735393346764045,19,5,0.06566572189331055,0,0,34,0,0,0,0,0
0.00474181726450329,0.0,0.0,0.05714285714285714,0.014654183302485553,0.00474181726450329,0.0,0.0,0.05714285714285714,0.014654183302485553,28,9,0.0830378532409668,0,0,44,0,0,0,0,0
0.005537358939156115,0.0,0.0,0.05714285714285714,0.015359421228269216,0.005537358939156115,0.0,0.0,0.05714285714285714,0.015359421228269216,38,10,0.10428094863891602,0,0,39,0,0,0,0,0
0.007822598416185853,0.0,0.0,0.05714285714285714,0.01741719214492006,0.007822598416185853,0.0,0.0,0.05714285714285714,0.01741719214492006,48,10,0.12633705139160156,0,0,31,0,0,0,0,0
0.010604382148415702,0.0,0.0,0.05714285714285714,0.019315730566165642,0.010604382148415702,0.0,0.0,0.05714285714285714,0.019315730566165642,58,10,0.15197300910949707,0,0,46,0,0,0,0,0
0.013214390453206092,0.0,0.0,0.05714285714285714,0.020962291146066684,0.013214390453206092,0.0,0.0,0.05714285714285714,0.020962291146066684,68,10,0.16849803924560547,0,0,13,0,0,0,0,0
0.01746623877947889,0.0,0.0,0.05714285714285714,0.02258903176584429,0.01746623877947889,0.0,0.0,0.05714285714285714,0.02258903176584429,78,10,0.1797034740447998,0,0,9,0,0,0,0,0
0.01848329249716149,0.0,0.0,0.06976744186046512,0.02332823127463809,0.01848329249716149,0.0,0.0,0.06976744186046512,0.02332823127463809,88,10,0.19514107704162598,0,0,14,0,0,0,0,0
0.021188955984073617,0.0,0.0,0.1,0.025115562224977312,0.021188955984073617,0.0,0.0,0.1,0.025115562224977312,98,10,0.21286702156066895,0,0,15,0,0,0,0,0
0.0229912995162843,0.0,0.0,0.1,0.02542157028126639,0.0229912995162843,0.0,0.0,0.1,0.02542157028126639,108,10,0.2294774055480957,0,0,15,0,0,0,0,0
0.025183697400795617,0.023809523809523808,0.0,0.1,0.025991485210802478,0.025183697400795617,0.023809523809523808,0.0,0.1,0.025991485210802478,118,10,0.2456047534942627,0,0,10,0,0,0,0,0
0.026189735673517525,0.024390243902439025,0.0,0.1,0.026263605418124853,0.026189735673517525,0.024390243902439025,0.0,0.1,0.026263605418124853,128,10,0.2683267593383789,0,0,32,0,0,0,0,0
0.027409955781105857,0.038461538461538464,0.0,0.1,0.02640667788656615,0.027409955781105857,0.038461538461538464,0.0,0.1,0.02640667788656615,138,10,0.28906941413879395,0,0,30,0,0,0,0,0
0.029673754741100924,0.0425531914893617,0.0,0.1,0.02718986172415764,0.029673754741100924,0.0425531914893617,0.0,0.1,0.02718986172415764,148,10,0.3078575134277344,0,0,19,0,0,0,0,0
0.03104185637732043,0.043478260869565216,0.0,0.1,0.02782813304995892,0.03104185637732043,0.043478260869565216,0.0,0.1,0.02782813304995892,158,10,0.3225736618041992,0,0,13,0,0,0,0,0
0.032929254684137106,0.044444444444444446,0.0,0.1,0.028890193157957003,0.032929254684137106,0.044444444444444446,0.0,0.1,0.028890193157957003,168,10,0.47985363006591797,0,0,13,0,0,0,0,0
0.034329218592348054,0.044444444444444446,0.0,0.11428571428571428,0.02963764678296584,0.034329218592348054,0.044444444444444446,0.0,0.11428571428571428,0.02963764678296584,178,10,0.49375486373901367,0,0,4,0,0,0,0,0
0.0348731239577823,0.044444444444444446,0.0,0.11428571428571428,0.029679232940204685,0.0348731239577823,0.044444444444444446,0.0,0.11428571428571428,0.029679232940204685,188,10,0.5072686672210693,0,0,7,0,0,0,0,0
0.0360252174757306,0.044444444444444446,0.0,0.11428571428571428,0.030005559626483456,0.0360252174757306,0.044444444444444446,0.0,0.11428571428571428,0.030005559626483456,198,10,0.5198578834533691,0,0,5,0,0,0,0,0
0.03677480406232706,0.044444444444444446,0.0,0.11428571428571428,0.03022596947931401,0.03677480406232706,0.044444444444444446,0.0,0.11428571428571428,0.03022596947931401,208,10,0.5377941131591797,0,0,16,0,0,0,0,0
0.03778066402434981,0.045454545454545456,0.0,0.11428571428571428,0.030750273411671775,0.03778066402434981,0.045454545454545456,0.0,0.11428571428571428,0.030750273411671775,218,10,0.5553469657897949,0,0,23,0,0,0,0,0
0.03889888230516177,0.045454545454545456,0.0,0.11428571428571428,0.03110026413796901,0.03889888230516177,0.045454545454545456,0.0,0.11428571428571428,0.03110026413796901,228,10,0.5671525001525879,0,0,3,0,0,0,0,0
0.03978398650687423,0.045454545454545456,0.0,0.11428571428571428,0.031332419262030904,0.03978398650687423,0.045454545454545456,0.0,0.11428571428571428,0.031332419262030904,238,10,0.5883443355560303,0,0,27,0,0,0,0,0
0.0412015510369614,0.045454545454545456,0.0,0.11428571428571428,0.0319447766688892,0.0412015510369614,0.045454545454545456,0.0,0.11428571428571428,0.0319447766688892,248,10,0.6039760112762451,0,0,10,0,0,0,0,0
0.04166373974566585,0.045454545454545456,0.0,0.11428571428571428,0.03176595388879264,0.04166373974566585,0.045454545454545456,0.0,0.11428571428571428,0.03176595388879264,258,10,0.6257555484771729,0,0,30,0,0,0,0,0
0.04313222442481864,0.046511627906976744,0.0,0.11428571428571428,0.03220321934416263,0.04313222442481864,0.046511627906976744,0.0,0.11428571428571428,0.03220321934416263,268,10,0.6446304321289062,0,0,19,0,0,0,0,0
0.044120567596243415,0.046511627906976744,0.0,0.11428571428571428,0.032335182920353076,0.044120567596243415,0.046511627906976744,0.0,0.11428571428571428,0.032335182920353076,278,10,0.6642658710479736,0,0,16,0,0,0,0,0
0.0451857965543242,0.046511627906976744,0.0,0.11428571428571428,0.03282791417115306,0.0451857965543242,0.046511627906976744,0.0,0.11428571428571428,0.03282791417115306,288,10,0.6864283084869385,0,0,27,0,0,0,0,0
0.04618638524993602,0.047619047619047616,0.0,0.11428571428571428,0.03321831618035965,0.04618638524993602,0.047619047619047616,0.0,0.11428571428571428,0.03321831618035965,298,10,0.7103543281555176,0,0,28,0,0,0,0,0
0.0472275483970712,0.047619047619047616,0.0,0.11428571428571428,0.033344949923824245,0.0472275483970712,0.047619047619047616,0.0,0.11428571428571428,0.033344949923824245,308,10,0.7445714473724365,0,0,62,0,0,0,0,0
0.04796012886126001,0.047619047619047616,0.0,0.11428571428571428,0.03346664461958219,0.04796012886126001,0.047619047619047616,0.0,0.11428571428571428,0.03346664461958219,318,10,0.768451452255249,0,0,28,0,0,0,0,0
0.048420078284608106,0.04878048780487805,0.0,0.11428571428571428,0.03342902537704337,0.048420078284608106,0.04878048780487805,0.0,0.11428571428571428,0.03342902537704337,328,10,0.80995774269104,0,0,69,0,0,0,0,0
0.048853611474288496,0.047619047619047616,0.0,0.13333333333333333,0.03341095600424079,0.048853611474288496,0.047619047619047616,0.0,0.13333333333333333,0.03341095600424079,338,10,0.8367197513580322,0,0,26,0,0,0,0,0
0.049640149525445994,0.04878048780487805,0.0,0.13333333333333333,0.033726904757058335,0.049640149525445994,0.04878048780487805,0.0,0.13333333333333333,0.033726904757058335,348,10,0.8609564304351807,0,0,25,0,0,0,0,0
0.04983041880580824,0.04878048780487805,0.0,0.13333333333333333,0.03355845610290846,0.04983041880580824,0.04878048780487805,0.0,0.13333333333333333,0.03355845610290846,358,10,0.9033586978912354,0,0,72,0,0,0,0,0
0.05037045914654583,0.04878048780487805,0.0,0.13333333333333333,0.03355004253415341,0.05037045914654583,0.04878048780487805,0.0,0.13333333333333333,0.03355004253415341,368,10,0.9409120082855225,0,0,46,0,0,0,0,0
