[4.887580871582031e-05]Start running EvoMol from [H][H]...
[0.0004417896270751953] Updated in round 1! max:(0.045454545454545456, 'C=C'), min:(-99999, '')
[0.0010449886322021484] Updated in round 2! max:(0.09090909090909091, 'C=CC=C'), min:(-99999, '')
[0.0027856826782226562] Updated in round 3! max:(0.13636363636363635, 'C=CC=CC=C'), min:(-99999, '')
[0.005426645278930664] Updated in round 4! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.009626150131225586] Updated in round 5! max:(0.22727272727272727, 'C=c1ccccc1=C'), min:(-99999, '')
[0.013033628463745117] Updated in round 6! max:(0.2727272727272727, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.018798112869262695] Updated in round 7! max:(0.3181818181818182, 'C=CC=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.025176048278808594] Updated in round 8! max:(0.36363636363636365, 'C=CC=Cc1cccc(=C)c1=CC=C'), min:(-99999, '')
[0.03619384765625] Updated in round 9! max:(0.4090909090909091, 'C=CC=Cc1cccc(=C)c1=CC(=C)C=C'), min:(-99999, '')
[0.04639887809753418] Updated in round 10! max:(0.45454545454545453, 'C=CC=Cc1cccc(=CC=C)c1=CC(=C)C=C'), min:(-99999, '')
[0.0798027515411377] Updated in round 11! max:(0.45454545454545453, 'C=CC=Cc1cccc(=CC=C)c1=CC(=C)C=C'), min:(-99999, '')
[0.0830085277557373] Updated in round 12! max:(0.5, 'C=CC=c1cccc(C=C(C=C)C=C)c1=CC(=C)C=C'), min:(-99999, '')
[0.09824705123901367] Updated in round 13! max:(0.5454545454545454, 'C=CC=c1cccc2c1=CC(=C)C=CC2=C(C=C)C=C'), min:(-99999, '')
[0.11338233947753906] Updated in round 14! max:(0.5909090909090909, 'C=CC=c1ccc2ccc(C=C)c3c2c1=CC(=C)C=C3'), min:(-99999, '')
[0.1285240650177002] Updated in round 15! max:(0.6363636363636364, 'C=CC=c1ccc2ccc(C=C)c3c2c1=CC(=C)C=C3C=C'), min:(-99999, '')
[0.14717960357666016] Updated in round 16! max:(0.6818181818181818, 'C=CC=c1ccc2ccc(C=C)c3c2c1=CC(=C)C(C=C)=C3C=C'), min:(-99999, '')
[0.16830015182495117] Updated in round 17! max:(0.6818181818181818, 'C=CC=c1ccc2ccc(C=C)c3c2c1=CC(=C)C(C=C)=C3C=C'), min:(-99999, '')
[0.17163705825805664] Updated in round 18! max:(0.7272727272727273, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=CC(=C)C=4C=C'), min:(-99999, '')
[0.19275331497192383] Updated in round 19! max:(0.7272727272727273, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=CC(=C)C=4C=C'), min:(-99999, '')
[0.19579291343688965] Updated in round 20! max:(0.7272727272727273, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=CC(=C)C=4C=C'), min:(-99999, '')
[0.199296236038208] Updated in round 21! max:(0.7727272727272727, 'C=CC=C1C=c2c(=CC=C)ccc3ccc4ccc(=C)c(c4c23)=C1C=C'), min:(-99999, '')
[0.22726941108703613] Updated in round 22! max:(0.8181818181818182, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1cccc(=C)c1=4'), min:(-99999, '')
[0.2539834976196289] Updated in round 23! max:(0.8181818181818182, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1cccc(=C)c1=4'), min:(-99999, '')
[0.2569301128387451] Updated in round 24! max:(0.8181818181818182, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1cccc(=C)c1=4'), min:(-99999, '')
[0.25977015495300293] Updated in round 25! max:(0.8181818181818182, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1cccc(=C)c1=4'), min:(-99999, '')
[0.26317882537841797] Updated in round 26! max:(0.8181818181818182, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1cccc(=C)c1=4'), min:(-99999, '')
[0.2664828300476074] Updated in round 27! max:(0.8181818181818182, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1cccc(=C)c1=4'), min:(-99999, '')
[0.27030515670776367] Updated in round 28! max:(0.8636363636363636, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1c(C=C)ccc(=C)c1=4'), min:(-99999, '')
[0.30124568939208984] Updated in round 29! max:(0.8636363636363636, 'C=CC=c1ccc2ccc3ccc(=C)c4c3c2c1=Cc1c(C=C)ccc(=C)c1=4'), min:(-99999, '')
