[5.8650970458984375e-05]Start running EvoMol from [H][H]...
[0.001035928726196289] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.008232831954956055] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.026774168014526367] Updated in round 3! max:(0.24324324324324326, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.048244476318359375] Updated in round 4! max:(0.2702702702702703, 'C=Cc1cccc(-c2ccccc2)c1C=C'), min:(-99999, '')
[0.07345104217529297] Updated in round 5! max:(0.3783783783783784, 'C=Cc1cccc(-c2ccccc2)c1C(=C)c1ccccc1'), min:(-99999, '')
[0.12131476402282715] Updated in round 6! max:(0.4594594594594595, 'C=Cc1cccc(-c2ccccc2)c1C(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.1895604133605957] Updated in round 7! max:(0.5405405405405406, 'C=Cc1cccc(-c2cccc3ccccc23)c1C(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.28035497665405273] Updated in round 8! max:(0.5675675675675675, 'C=Cc1ccc(C=C)c(-c2cccc3ccccc23)c1C(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.3798563480377197] Updated in round 9! max:(0.6486486486486487, 'C=Cc1ccc(C=C)c(-c2cccc3c2ccc2ccccc23)c1C(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.5125772953033447] Updated in round 10! max:(0.6486486486486487, 'C=Cc1ccc(C=C)c(-c2cccc3c2ccc2ccccc23)c1C(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.519446611404419] Updated in round 11! max:(0.6756756756756757, 'C=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.6634798049926758] Updated in round 12! max:(0.6756756756756757, 'C=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.6709351539611816] Updated in round 13! max:(0.7027027027027027, 'C=CC=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.8367757797241211] Updated in round 14! max:(0.7027027027027027, 'C=CC=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.847930908203125] Updated in round 15! max:(0.7297297297297297, 'C=CC=CC=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[1.040999174118042] Updated in round 16! max:(0.7297297297297297, 'C=CC=CC=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[1.0550789833068848] Updated in round 17! max:(0.7567567567567568, 'C=CC=CC=CC=Cc1ccc2c(C(=C)c3c(C=C)ccc(C=C)c3-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[1.272531270980835] Updated in round 18! max:(0.7837837837837838, 'C=Cc1ccc(C=C)c2c1c(=C)c1cccc3cc(ccccccccc4ccc5ccc6c(cccc62)c5c4)ccc31'), min:(-99999, '')
[1.5273809432983398] Updated in round 19! max:(0.7837837837837838, 'C=Cc1ccc(C=C)c2c1c(=C)c1cccc3cc(ccccccccc4ccc5ccc6c(cccc62)c5c4)ccc31'), min:(-99999, '')
[1.5424120426177979] Updated in round 20! max:(0.7837837837837838, 'C=Cc1ccc(C=C)c2c1c(=C)c1cccc3cc(ccccccccc4ccc5ccc6c(cccc62)c5c4)ccc31'), min:(-99999, '')
[1.5557234287261963] Updated in round 21! max:(0.8108108108108109, 'C=Cc1ccc2cc3ccccccccc4ccc5ccc6c(cccc6c6c(C=C)ccc(C=C)c6c(=C)c1c2cc3)c5c4'), min:(-99999, '')
[1.83671236038208] Updated in round 22! max:(0.8108108108108109, 'C=Cc1ccc2cc3ccccccccc4ccc5ccc6c(cccc6c6c(C=C)ccc(C=C)c6c(=C)c1c2cc3)c5c4'), min:(-99999, '')
[1.8512470722198486] Updated in round 23! max:(0.8108108108108109, 'C=Cc1ccc2cc3ccccccccc4ccc5ccc6c(cccc6c6c(C=C)ccc(C=C)c6c(=C)c1c2cc3)c5c4'), min:(-99999, '')
[1.8655235767364502] Updated in round 24! max:(0.8108108108108109, 'C=Cc1ccc2cc3ccccccccc4ccc5ccc6c(cccc6c6c(C=C)ccc(C=C)c6c(=C)c1c2cc3)c5c4'), min:(-99999, '')
[1.8898005485534668] Updated in round 25! max:(0.8108108108108109, 'C=Cc1ccc2cc3ccccccccc4ccc5ccc6c(cccc6c6c(C=C)ccc(C=C)c6c(=C)c1c2cc3)c5c4'), min:(-99999, '')
[1.904299259185791] Updated in round 26! max:(0.8378378378378378, 'C=Cc1cccccc2ccc3c(ccc(C=C)c3c(=C)c3c(C=C)ccc(C=C)c3c3cccc4c5cc(cc1)ccc5ccc43)c2'), min:(-99999, '')
[2.205198049545288] Updated in round 27! max:(0.8378378378378378, 'C=Cc1cccccc2ccc3c(ccc(C=C)c3c(=C)c3c(C=C)ccc(C=C)c3c3cccc4c5cc(cc1)ccc5ccc43)c2'), min:(-99999, '')
[2.2197329998016357] Updated in round 28! max:(0.8378378378378378, 'C=Cc1cccccc2ccc3c(ccc(C=C)c3c(=C)c3c(C=C)ccc(C=C)c3c3cccc4c5cc(cc1)ccc5ccc43)c2'), min:(-99999, '')
[2.2335593700408936] Updated in round 29! max:(0.8378378378378378, 'C=Cc1cccccc2ccc3c(ccc(C=C)c3c(=C)c3c(C=C)ccc(C=C)c3c3cccc4c5cc(cc1)ccc5ccc43)c2'), min:(-99999, '')
[2.2426235675811768] Updated in round 30! max:(0.8378378378378378, 'C=Cc1cccccc2ccc3c(ccc(C=C)c3c(=C)c3c(C=C)ccc(C=C)c3c3cccc4c5cc(cc1)ccc5ccc43)c2'), min:(-99999, '')
[2.255119800567627] Updated in round 31! max:(0.8378378378378378, 'C=Cc1cccccc2ccc3c(ccc(C=C)c3c(=C)c3c(C=C)ccc(C=C)c3c3cccc4c5cc(cc1)ccc5ccc43)c2'), min:(-99999, '')
[2.2727444171905518] Updated in round 32! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.6033902168273926] Updated in round 33! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.626265525817871] Updated in round 34! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.640223741531372] Updated in round 35! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.661540985107422] Updated in round 36! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.6765482425689697] Updated in round 37! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.692687749862671] Updated in round 38! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.712522029876709] Updated in round 39! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.732435464859009] Updated in round 40! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.7517426013946533] Updated in round 41! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.771106004714966] Updated in round 42! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.7895123958587646] Updated in round 43! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
[2.804560899734497] Updated in round 44! max:(0.8648648648648649, 'C=Cc1cccccc2ccc3c(ccc4cccc(c5c(C=C)ccc(C=C)c5c5cccc6c7cc(cc1)ccc7ccc65)c43)c2'), min:(-99999, '')
