[7.557868957519531e-05]Start running EvoMol from [H][H]...
[0.0010826587677001953] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.001953125] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.00429844856262207] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.0076198577880859375] Updated in round 4! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.015033960342407227] Updated in round 5! max:(0.10204081632653061, 'C=c1ccccc1=C'), min:(-99999, '')
[0.020583152770996094] Updated in round 6! max:(0.12244897959183673, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.02698659896850586] Updated in round 7! max:(0.14285714285714285, 'C=CC=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.0357670783996582] Updated in round 8! max:(0.16326530612244897, 'C=CC=c1c(C=C)c(C=C)ccc1=C'), min:(-99999, '')
[0.04730725288391113] Updated in round 9! max:(0.1836734693877551, 'C=CC=Cc1c(C=C)ccc(=C)c1=CC=C'), min:(-99999, '')
[0.059916019439697266] Updated in round 10! max:(0.1836734693877551, 'C=CC=Cc1c(C=C)ccc(=C)c1=CC=C'), min:(-99999, '')
[0.06524395942687988] Updated in round 11! max:(0.20408163265306123, 'C=CC=c1c(=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.08221960067749023] Updated in round 12! max:(0.20408163265306123, 'C=CC=c1c(=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.08655095100402832] Updated in round 13! max:(0.22448979591836735, 'C=CC=CC=c1c(=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.1086416244506836] Updated in round 14! max:(0.24489795918367346, 'C=CC=CC=c1c(=C)ccc2ccc(C=CC=C)cc12'), min:(-99999, '')
[0.13753533363342285] Updated in round 15! max:(0.2653061224489796, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C=C)c2c1'), min:(-99999, '')
[0.16812825202941895] Updated in round 16! max:(0.2653061224489796, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C=C)c2c1'), min:(-99999, '')
[0.1737220287322998] Updated in round 17! max:(0.2653061224489796, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C=C)c2c1'), min:(-99999, '')
[0.18178391456604004] Updated in round 18! max:(0.2857142857142857, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C(=C)C=C)c2c1'), min:(-99999, '')
[0.2200911045074463] Updated in round 19! max:(0.2857142857142857, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C(=C)C=C)c2c1'), min:(-99999, '')
[0.22932052612304688] Updated in round 20! max:(0.30612244897959184, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C(=C)C(=C)C=C)c2c1'), min:(-99999, '')
[0.27079272270202637] Updated in round 21! max:(0.30612244897959184, 'C=CC=Cc1ccc2ccc(=C)c(=CC=C(C=C)C(=C)C(=C)C=C)c2c1'), min:(-99999, '')
[0.27890467643737793] Updated in round 22! max:(0.32653061224489793, 'C=CC(=C)C(=C)C(C=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.3222031593322754] Updated in round 23! max:(0.32653061224489793, 'C=CC(=C)C(=C)C(C=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.3280515670776367] Updated in round 24! max:(0.32653061224489793, 'C=CC(=C)C(=C)C(C=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.3349788188934326] Updated in round 25! max:(0.32653061224489793, 'C=CC(=C)C(=C)C(C=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.3417234420776367] Updated in round 26! max:(0.3469387755102041, 'C=CC=CC(=CC=c1c(=C)ccc2ccc3ccccc3c12)C(=C)C(=C)C=C'), min:(-99999, '')
[0.3930826187133789] Updated in round 27! max:(0.3469387755102041, 'C=CC=CC(=CC=c1c(=C)ccc2ccc3ccccc3c12)C(=C)C(=C)C=C'), min:(-99999, '')
[0.4007298946380615] Updated in round 28! max:(0.3469387755102041, 'C=CC=CC(=CC=c1c(=C)ccc2ccc3ccccc3c12)C(=C)C(=C)C=C'), min:(-99999, '')
[0.40776801109313965] Updated in round 29! max:(0.3469387755102041, 'C=CC=CC(=CC=c1c(=C)ccc2ccc3ccccc3c12)C(=C)C(=C)C=C'), min:(-99999, '')
[0.4135458469390869] Updated in round 30! max:(0.3673469387755102, 'C=CC=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.4766387939453125] Updated in round 31! max:(0.3877551020408163, 'C=CC=CC=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.5494368076324463] Updated in round 32! max:(0.3877551020408163, 'C=CC=CC=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.5571658611297607] Updated in round 33! max:(0.3877551020408163, 'C=CC=CC=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.5659210681915283] Updated in round 34! max:(0.40816326530612246, 'C=CC=CC=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.654813289642334] Updated in round 35! max:(0.40816326530612246, 'C=CC=CC=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.6683502197265625] Updated in round 36! max:(0.42857142857142855, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.7707290649414062] Updated in round 37! max:(0.42857142857142855, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.7843070030212402] Updated in round 38! max:(0.42857142857142855, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.7958121299743652] Updated in round 39! max:(0.42857142857142855, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.8051412105560303] Updated in round 40! max:(0.42857142857142855, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.8196790218353271] Updated in round 41! max:(0.42857142857142855, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=CC=c1c(=CC=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.8321743011474609] Updated in round 42! max:(0.4489795918367347, 'C=CC=CC(C=C)=CC(=C)C(=C)C(C=CC=C)=Cc1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[0.9394118785858154] Updated in round 43! max:(0.46938775510204084, 'C=CC=CC(C=C)=CC(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.0497572422027588] Updated in round 44! max:(0.46938775510204084, 'C=CC=CC(C=C)=CC(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.063368320465088] Updated in round 45! max:(0.46938775510204084, 'C=CC=CC(C=C)=CC(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.075308084487915] Updated in round 46! max:(0.4897959183673469, 'C=CC(=C)C=CC(C=C)=CC(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.191556453704834] Updated in round 47! max:(0.5102040816326531, 'C=CC=CC(=C)C=CC(C=C)=CC(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.3287935256958008] Updated in round 48! max:(0.5306122448979592, 'C=CC=CC(=C)C=CC(C=C)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.4771034717559814] Updated in round 49! max:(0.5306122448979592, 'C=CC=CC(=C)C=CC(C=C)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.4902687072753906] Updated in round 50! max:(0.5306122448979592, 'C=CC=CC(=C)C=CC(C=C)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.5035345554351807] Updated in round 51! max:(0.5510204081632653, 'C=CC=CC(=C)C=CC(C(=C)C=C)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.6617395877838135] Updated in round 52! max:(0.5714285714285714, 'C=CC(=C)C(C=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.833165168762207] Updated in round 53! max:(0.5714285714285714, 'C=CC(=C)C(C=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.8415045738220215] Updated in round 54! max:(0.5714285714285714, 'C=CC(=C)C(C=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1ccccc1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[1.851876974105835] Updated in round 55! max:(0.5918367346938775, 'C=CC(=C)C(C=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[2.041762590408325] Updated in round 56! max:(0.6122448979591837, 'C=CC(=C)C(C=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12'), min:(-99999, '')
[2.246436834335327] Updated in round 57! max:(0.6122448979591837, 'C=CC(=C)C(C=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12'), min:(-99999, '')
[2.2590386867523193] Updated in round 58! max:(0.6326530612244898, 'C=CC(=C)C(C(C=C)=Cc1ccccc1)=C(C=C)C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12'), min:(-99999, '')
[2.483614444732666] Updated in round 59! max:(0.6530612244897959, 'C=CC(=C)C(=C(C=C)C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12)C(C=C)=C(C=C)c1ccccc1'), min:(-99999, '')
[2.727202892303467] Updated in round 60! max:(0.673469387755102, 'C=CC(C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12)=c1c(=C)ccc(=C)c1=C(C=C)c1ccccc1'), min:(-99999, '')
[2.97538161277771] Updated in round 61! max:(0.673469387755102, 'C=CC(C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12)=c1c(=C)ccc(=C)c1=C(C=C)c1ccccc1'), min:(-99999, '')
[2.986783504486084] Updated in round 62! max:(0.673469387755102, 'C=CC(C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12)=c1c(=C)ccc(=C)c1=C(C=C)c1ccccc1'), min:(-99999, '')
[2.999394416809082] Updated in round 63! max:(0.673469387755102, 'C=CC(C(=C)C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12)=c1c(=C)ccc(=C)c1=C(C=C)c1ccccc1'), min:(-99999, '')
[3.0092976093292236] Updated in round 64! max:(0.6938775510204082, 'C=CC=C(C(=C)c1cccc(C=C)c1-c1cccc2ccc3ccc4cccc(C=C)c4c3c12)C(C=C)=c1c(=C)ccc(=C)c1=C(C=C)c1ccccc1'), min:(-99999, '')
[3.2940948009490967] Updated in round 65! max:(0.7142857142857143, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5C(=C)C(=CC=C)C(C=C)=c5c(=C)ccc(=C)c5=C(C=C)c5ccccc5)c4c3c12'), min:(-99999, '')
[3.621547222137451] Updated in round 66! max:(0.7142857142857143, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5C(=C)C(=CC=C)C(C=C)=c5c(=C)ccc(=C)c5=C(C=C)c5ccccc5)c4c3c12'), min:(-99999, '')
[3.645953893661499] Updated in round 67! max:(0.7346938775510204, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5C(=C)C(=CC=C)c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.0021443367004395] Updated in round 68! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.355984449386597] Updated in round 69! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.38115382194519] Updated in round 70! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.405766487121582] Updated in round 71! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.432970285415649] Updated in round 72! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.456305265426636] Updated in round 73! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.475559711456299] Updated in round 74! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.493793725967407] Updated in round 75! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.517422676086426] Updated in round 76! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.536401748657227] Updated in round 77! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
[4.565350532531738] Updated in round 78! max:(0.7551020408163265, 'C=CC=Cc1cccc2ccc3ccc4cccc(-c5c(C=C)cccc5-c5ccccc5-c5cccc6ccc(=C)c(=C(C=C)c7ccccc7)c56)c4c3c12'), min:(-99999, '')
