[7.677078247070312e-05]Start running EvoMol from [H][H]...
[0.0645439624786377] Updated in round 1! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.07004189491271973] Updated in round 2! max:(0.1509433962264151, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.08055830001831055] Updated in round 3! max:(0.18867924528301888, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.09241175651550293] Updated in round 4! max:(0.18867924528301888, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.09471344947814941] Updated in round 5! max:(0.20754716981132076, 'C=Cc1ccc2c(ccc3ccccc32)c1'), min:(-99999, '')
[0.11111879348754883] Updated in round 6! max:(0.2830188679245283, 'C(=Cc1ccc2c(ccc3ccccc32)c1)c1ccccc1'), min:(-99999, '')
[0.14514517784118652] Updated in round 7! max:(0.32075471698113206, 'c1ccc(-c2ccc3c(ccc4c5ccccc5ccc34)c2)cc1'), min:(-99999, '')
[0.18065261840820312] Updated in round 8! max:(0.32075471698113206, 'c1ccc(-c2ccc3c(ccc4c5ccccc5ccc34)c2)cc1'), min:(-99999, '')
[0.1831493377685547] Updated in round 9! max:(0.32075471698113206, 'c1ccc(-c2ccc3c(ccc4c5ccccc5ccc34)c2)cc1'), min:(-99999, '')
[0.18552207946777344] Updated in round 10! max:(0.32075471698113206, 'c1ccc(-c2ccc3c(ccc4c5ccccc5ccc34)c2)cc1'), min:(-99999, '')
[0.19028639793395996] Updated in round 11! max:(0.39622641509433965, 'c1ccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)cc1'), min:(-99999, '')
[0.2546236515045166] Updated in round 12! max:(0.39622641509433965, 'c1ccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)cc1'), min:(-99999, '')
[0.2589545249938965] Updated in round 13! max:(0.4528301886792453, 'c1ccc2cc(-c3ccc(-c4ccc5c(ccc6c7ccccc7ccc56)c4)cc3)ccc2c1'), min:(-99999, '')
[0.352078914642334] Updated in round 14! max:(0.4528301886792453, 'c1ccc2cc(-c3ccc(-c4ccc5c(ccc6c7ccccc7ccc56)c4)cc3)ccc2c1'), min:(-99999, '')
[0.35610508918762207] Updated in round 15! max:(0.4528301886792453, 'c1ccc2cc(-c3ccc(-c4ccc5c(ccc6c7ccccc7ccc56)c4)cc3)ccc2c1'), min:(-99999, '')
[0.36077213287353516] Updated in round 16! max:(0.4716981132075472, 'C=Cc1cc(-c2ccc3c(ccc4c5ccccc5ccc34)c2)ccc1-c1ccc2ccccc2c1'), min:(-99999, '')
