[8.392333984375e-05]Start running EvoMol from [H][H]...
[0.026176929473876953] Updated in round 1! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.03286886215209961] Updated in round 2! max:(0.13114754098360656, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.05233001708984375] Updated in round 3! max:(0.19672131147540983, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.17401933670043945] Updated in round 4! max:(0.26229508196721313, 'c1ccc(-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1'), min:(-99999, '')
[2.398765802383423] Updated in round 5! max:(0.32786885245901637, 'c1ccc(-c2ccc(-c3cccc(-c4ccccc4-c4ccccc4)c3)cc2)cc1'), min:(-99999, '')
[14.657969236373901] Updated in round 6! max:(0.3442622950819672, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccccc4)cc3)c2)c(-c2ccccc2)c1'), min:(-99999, '')
[16.1802179813385] Updated in round 7! max:(0.3442622950819672, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccccc4)cc3)c2)c(-c2ccccc2)c1'), min:(-99999, '')
[17.46247410774231] Updated in round 8! max:(0.3442622950819672, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccccc4)cc3)c2)c(-c2ccccc2)c1'), min:(-99999, '')
[19.94493556022644] Updated in round 9! max:(0.4098360655737705, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c2)c(-c2ccccc2)c1'), min:(-99999, '')
[31.827757120132446] Updated in round 10! max:(0.45901639344262296, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccc(-c5ccccc5)c5ccccc45)cc3)c2)c(-c2ccccc2)c1'), min:(-99999, '')
[120.5596570968628] Updated in round 11! max:(0.4918032786885246, 'c1ccc(-c2c(-c3cccc(-c4ccc(-c5ccc(-c6ccccc6)c6ccccc56)cc4)c3)ccc3ccccc23)cc1'), min:(-99999, '')
[226.5587809085846] Updated in round 12! max:(0.5409836065573771, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6ccccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[870.4952409267426] Updated in round 13! max:(0.5409836065573771, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6ccccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[881.9974172115326] Updated in round 14! max:(0.5409836065573771, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6ccccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[1354.1107320785522] Updated in round 15! max:(0.5409836065573771, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6ccccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[1377.4242775440216] Updated in round 16! max:(0.6065573770491803, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6c(-c7ccccc7)cccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[1600.9849305152893] Updated in round 17! max:(0.6065573770491803, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6c(-c7ccccc7)cccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[1735.6827688217163] Updated in round 18! max:(0.6065573770491803, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6c(-c7ccccc7)cccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[1829.6777408123016] Updated in round 19! max:(0.6065573770491803, 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc6c(-c7ccccc7)cccc6c5-c5ccc6ccccc6c5)c4)cc3)c3ccccc23)cc1'), min:(-99999, '')
[1839.0162227153778] Updated in round 20! max:(0.6229508196721312, 'c1ccc(-c2ccc3c4ccc(cc24)-c2ccc4cc(ccc4c2)-c2c(ccc4c(-c5ccccc5)cccc24)-c2cccc(c2)-c2ccc-3cc2)cc1'), min:(-99999, '')
[1842.8825759887695] Updated in round 21! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1850.5564036369324] Updated in round 22! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1862.3149273395538] Updated in round 23! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1864.353806734085] Updated in round 24! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1867.4161796569824] Updated in round 25! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1874.34885263443] Updated in round 26! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1878.753867149353] Updated in round 27! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1884.5981612205505] Updated in round 28! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1890.6739366054535] Updated in round 29! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1912.9701178073883] Updated in round 30! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1915.4593942165375] Updated in round 31! max:(0.639344262295082, 'C=Cc1ccc2c3c(ccc2c1-c1ccccc1)-c1cccc(c1)-c1ccc(cc1)-c1ccc(-c2ccccc2)c2cc(ccc12)-c1ccc2cc-3ccc2c1'), min:(-99999, '')
[1916.4358146190643] Updated in round 32! max:(0.6557377049180327, 'c1ccc(-c2ccc3c4ccc(cc24)-c2ccc4cc(ccc4c2)-c2c(ccc4c2ccc2ccc5ccccc5c24)-c2cccc(c2)-c2ccc-3cc2)cc1'), min:(-99999, '')
