[0.000125885009765625]Start running EvoMol from [H][H]...
[0.0012516975402832031] Updated in round 1! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.007574796676635742] Updated in round 2! max:(0.13114754098360656, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.023448944091796875] Updated in round 3! max:(0.19672131147540983, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.08669829368591309] Updated in round 4! max:(0.26229508196721313, 'c1ccc(-c2ccc(-c3ccccc3)c(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.25820398330688477] Updated in round 5! max:(0.2786885245901639, 'C=Cc1cc(-c2ccccc2)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[0.37563037872314453] Updated in round 6! max:(0.32786885245901637, 'C=Cc1cc(-c2cccc3ccccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[0.6414341926574707] Updated in round 7! max:(0.32786885245901637, 'C=Cc1cc(-c2cccc3ccccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[0.7757210731506348] Updated in round 8! max:(0.3770491803278688, 'C=Cc1cc(-c2cc3ccccc3c3ccccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[1.1419990062713623] Updated in round 9! max:(0.3770491803278688, 'C=Cc1cc(-c2cc3ccccc3c3ccccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[1.2584476470947266] Updated in round 10! max:(0.4426229508196721, 'C=Cc1cc(-c2cc3ccccc3c3cc(-c4ccccc4)ccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[1.5828402042388916] Updated in round 11! max:(0.4426229508196721, 'C=Cc1cc(-c2cc3ccccc3c3cc(-c4ccccc4)ccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[1.9115855693817139] Updated in round 12! max:(0.5081967213114754, 'C=Cc1cc(-c2cc3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc23)c(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[3.7107326984405518] Updated in round 13! max:(0.5245901639344263, 'C=Cc1ccccc1-c1ccc2cc(-c3cc(C=C)c(-c4ccccc4)cc3-c3ccccc3)c3ccc(-c4ccccc4)cc3c2c1'), min:(-99999, '')
