[6.127357482910156e-05]Start running EvoMol from [H][H]...
[0.0006394386291503906] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.0013871192932128906] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.0035729408264160156] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.006774425506591797] Updated in round 4! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.012253761291503906] Updated in round 5! max:(0.13513513513513514, 'C=Cc1ccccc1'), min:(-99999, '')
[0.017736434936523438] Updated in round 6! max:(0.16216216216216217, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.024704694747924805] Updated in round 7! max:(0.1891891891891892, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.03398275375366211] Updated in round 8! max:(0.21621621621621623, 'C=CC=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.04501032829284668] Updated in round 9! max:(0.24324324324324326, 'C=CC=Cc1ccc(C=C)c(C=CC=C)c1'), min:(-99999, '')
[0.062375545501708984] Updated in round 10! max:(0.2702702702702703, 'C=CC=Cc1ccc2ccc(C=C)cc2c1'), min:(-99999, '')
[0.07976293563842773] Updated in round 11! max:(0.2972972972972973, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.09845304489135742] Updated in round 12! max:(0.2972972972972973, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.10268092155456543] Updated in round 13! max:(0.32432432432432434, 'C=CC=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.12810635566711426] Updated in round 14! max:(0.35135135135135137, 'C=CC=C(C=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.155534029006958] Updated in round 15! max:(0.35135135135135137, 'C=CC=C(C=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.16466164588928223] Updated in round 16! max:(0.3783783783783784, 'C=CC=C(C=C)c1ccc2ccc3ccccc3c2c1C=C'), min:(-99999, '')
[0.19671916961669922] Updated in round 17! max:(0.40540540540540543, 'C=CC=CC=C(C=C)c1ccc2ccc3ccccc3c2c1C=C'), min:(-99999, '')
