[6.270408630371094e-05]Start running EvoMol from [H][H]...
[0.00089263916015625] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.00165557861328125] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.003919839859008789] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.006790876388549805] Updated in round 4! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.012277364730834961] Updated in round 5! max:(0.13513513513513514, 'C=Cc1ccccc1'), min:(-99999, '')
[0.017756938934326172] Updated in round 6! max:(0.16216216216216217, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.025217771530151367] Updated in round 7! max:(0.1891891891891892, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.0341649055480957] Updated in round 8! max:(0.21621621621621623, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.045363426208496094] Updated in round 9! max:(0.24324324324324326, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.05805087089538574] Updated in round 10! max:(0.24324324324324326, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.060674190521240234] Updated in round 11! max:(0.24324324324324326, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.06410074234008789] Updated in round 12! max:(0.2702702702702703, 'C=CC=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.08194208145141602] Updated in round 13! max:(0.2972972972972973, 'C=CC(=C)C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.10217714309692383] Updated in round 14! max:(0.32432432432432434, 'C=CC(=C)C=Cc1cc2cccc(C=C)c2cc1C=C'), min:(-99999, '')
[0.125227689743042] Updated in round 15! max:(0.32432432432432434, 'C=CC(=C)C=Cc1cc2cccc(C=C)c2cc1C=C'), min:(-99999, '')
[0.12765240669250488] Updated in round 16! max:(0.32432432432432434, 'C=CC(=C)C=Cc1cc2cccc(C=C)c2cc1C=C'), min:(-99999, '')
[0.13065505027770996] Updated in round 17! max:(0.32432432432432434, 'C=CC(=C)C=Cc1cc2cccc(C=C)c2cc1C=C'), min:(-99999, '')
[0.13315391540527344] Updated in round 18! max:(0.32432432432432434, 'C=CC(=C)C=Cc1cc2cccc(C=C)c2cc1C=C'), min:(-99999, '')
[0.13789844512939453] Updated in round 19! max:(0.35135135135135137, 'C=CC=Cc1cccc2cc(C=CC(=C)C=C)c(C=C)cc12'), min:(-99999, '')
[0.16808247566223145] Updated in round 20! max:(0.3783783783783784, 'C=CC=Cc1cc2c(C=CC=C)cccc2cc1C=CC(=C)C=C'), min:(-99999, '')
[0.20473170280456543] Updated in round 21! max:(0.40540540540540543, 'C=CC=Cc1cc2c(C=CC=C)cccc2cc1C=CC(C=C)=CC=C'), min:(-99999, '')
[0.2519798278808594] Updated in round 22! max:(0.43243243243243246, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.31093716621398926] Updated in round 23! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.3790740966796875] Updated in round 24! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.3862438201904297] Updated in round 25! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.3974182605743408] Updated in round 26! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.4040095806121826] Updated in round 27! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.4125673770904541] Updated in round 28! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.4231860637664795] Updated in round 29! max:(0.4594594594594595, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.4362473487854004] Updated in round 30! max:(0.4864864864864865, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC=CC(=C)C=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.5156779289245605] Updated in round 31! max:(0.5135135135135135, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC(C=C)=CC(=C)C=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.599541425704956] Updated in round 32! max:(0.5135135135135135, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC(C=C)=CC(=C)C=C)c(C=CC=C)cc12'), min:(-99999, '')
[0.6107723712921143] Updated in round 33! max:(0.5405405405405406, 'C=CC=CC=Cc1cccc2cc(C=CC(C=C)=CC(C=C)=CC(=C)C=CC=C)c(C=CC=C)cc12'), min:(-99999, '')
