[6.365776062011719e-05]Start running EvoMol from [H][H]...
[0.001443624496459961] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.006554126739501953] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.016549110412597656] Updated in round 3! max:(0.32432432432432434, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.03801679611206055] Updated in round 4! max:(0.43243243243243246, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.07766270637512207] Updated in round 5! max:(0.5135135135135135, 'c1ccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4)cc3)cc2)cc1'), min:(-99999, '')
[0.1340475082397461] Updated in round 6! max:(0.5675675675675675, 'c1ccc(-c2ccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)cc2)cc1'), min:(-99999, '')
[0.20618462562561035] Updated in round 7! max:(0.5675675675675675, 'c1ccc(-c2ccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)cc2)cc1'), min:(-99999, '')
[0.21085762977600098] Updated in round 8! max:(0.5945945945945946, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5ccccc5cc43)c2)cc1'), min:(-99999, '')
[0.2924082279205322] Updated in round 9! max:(0.5945945945945946, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5ccccc5cc43)c2)cc1'), min:(-99999, '')
[0.2965278625488281] Updated in round 10! max:(0.6216216216216216, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)cccc5cc43)c2)cc1'), min:(-99999, '')
[0.3876454830169678] Updated in round 11! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)c(C=C)ccc5cc43)c2)cc1'), min:(-99999, '')
[0.4883136749267578] Updated in round 12! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)c(C=C)ccc5cc43)c2)cc1'), min:(-99999, '')
[0.4925112724304199] Updated in round 13! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)c(C=C)ccc5cc43)c2)cc1'), min:(-99999, '')
[0.4976649284362793] Updated in round 14! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)c(C=C)ccc5cc43)c2)cc1'), min:(-99999, '')
[0.5016639232635498] Updated in round 15! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)c(C=C)ccc5cc43)c2)cc1'), min:(-99999, '')
[0.5058081150054932] Updated in round 16! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2ccc3c(ccc4cc5c(C=C)c(C=C)ccc5cc43)c2)cc1'), min:(-99999, '')
[0.5106611251831055] Updated in round 17! max:(0.6756756756756757, 'C=Cc1ccc(-c2ccc(-c3ccc4c(ccc5cc6c(C=C)c(C=C)ccc6cc54)c3)cc2)c(C=C)c1'), min:(-99999, '')
[0.624636173248291] Updated in round 18! max:(0.7027027027027027, 'C=CC=Cc1c(C=C)ccc2cc3c(ccc4cc(-c5ccc(-c6ccc(C=C)cc6C=C)cc5)ccc43)cc12'), min:(-99999, '')
[0.758641242980957] Updated in round 19! max:(0.7027027027027027, 'C=CC=Cc1c(C=C)ccc2cc3c(ccc4cc(-c5ccc(-c6ccc(C=C)cc6C=C)cc5)ccc43)cc12'), min:(-99999, '')
[0.7644376754760742] Updated in round 20! max:(0.7297297297297297, 'C=CC=Cc1c(C=C)ccc2cc3c(ccc4cc(-c5ccc(-c6cc(C=C)c(C=C)cc6C=C)cc5)ccc43)cc12'), min:(-99999, '')
[0.9112117290496826] Updated in round 21! max:(0.8108108108108109, 'C=CC=Cc1c(C=C)ccc2cc3c(ccc4cc(-c5ccc(-c6cc(C=C)c(-c7ccccc7)cc6C=C)cc5)ccc43)cc12'), min:(-99999, '')
[1.1235923767089844] Updated in round 22! max:(0.8378378378378378, 'C=CC=Cc1c2ccc3cc4c(ccc5cc(ccc54)-c4ccc(cc4)-c4cc(C=C)c(cc4C=C)-c4ccc(cc4)C=C2)cc13'), min:(-99999, '')
