[9.322166442871094e-05]Start running EvoMol from [H][H]...
[0.016779184341430664] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.023406028747558594] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03711390495300293] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06148982048034668] Updated in round 4! max:(0.2191780821917808, 'c1ccc(-c2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1'), min:(-99999, '')
[0.10447049140930176] Updated in round 5! max:(0.2328767123287671, 'C=Cc1ccccc1-c1cccc(-c2ccc(-c3ccccc3)cc2)c1'), min:(-99999, '')
[0.15572428703308105] Updated in round 6! max:(0.2602739726027397, 'C=Cc1ccccc1-c1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.21149563789367676] Updated in round 7! max:(0.2602739726027397, 'C=Cc1ccccc1-c1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.21592402458190918] Updated in round 8! max:(0.2602739726027397, 'C=Cc1ccccc1-c1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.22133183479309082] Updated in round 9! max:(0.273972602739726, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5ccccc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.2876739501953125] Updated in round 10! max:(0.3150684931506849, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.37918806076049805] Updated in round 11! max:(0.3150684931506849, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.3852102756500244] Updated in round 12! max:(0.3150684931506849, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.39125514030456543] Updated in round 13! max:(0.3150684931506849, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.40207505226135254] Updated in round 14! max:(0.3287671232876712, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.5093798637390137] Updated in round 15! max:(0.3287671232876712, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.5191395282745361] Updated in round 16! max:(0.3287671232876712, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.5292832851409912] Updated in round 17! max:(0.3287671232876712, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccccc6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.5450096130371094] Updated in round 18! max:(0.3698630136986301, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.6984636783599854] Updated in round 19! max:(0.3698630136986301, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.7153642177581787] Updated in round 20! max:(0.410958904109589, 'C=CC=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7cc8ccccc8cc7c6cc54)c3)c2)c(C=C)c1'), min:(-99999, '')
[0.9171874523162842] Updated in round 21! max:(0.4520547945205479, 'C=Cc1cc(C=Cc2ccccc2)ccc1-c1cccc(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.1645185947418213] Updated in round 22! max:(0.4657534246575342, 'C=Cc1cc(C=Cc2ccccc2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.4320738315582275] Updated in round 23! max:(0.4657534246575342, 'C=Cc1cc(C=Cc2ccccc2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.4406583309173584] Updated in round 24! max:(0.4657534246575342, 'C=Cc1cc(C=Cc2ccccc2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.4507856369018555] Updated in round 25! max:(0.5068493150684932, 'C=Cc1cc(C=Cc2ccc3ccccc3c2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.803027629852295] Updated in round 26! max:(0.5068493150684932, 'C=Cc1cc(C=Cc2ccc3ccccc3c2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.8135693073272705] Updated in round 27! max:(0.5068493150684932, 'C=Cc1cc(C=Cc2ccc3ccccc3c2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
[1.8221721649169922] Updated in round 28! max:(0.5068493150684932, 'C=Cc1cc(C=Cc2ccc3ccccc3c2)ccc1-c1ccc(C=C)c(-c2ccc3c(ccc4cc5ccc6cc7ccccc7cc6c5cc43)c2)c1'), min:(-99999, '')
