[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0011415481567382812] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.008197784423828125] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.026157379150390625] Updated in round 3! max:(0.24324324324324326, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04759812355041504] Updated in round 4! max:(0.2702702702702703, 'C=Cc1ccc(-c2ccccc2)c(C=C)c1'), min:(-99999, '')
[0.07188010215759277] Updated in round 5! max:(0.2972972972972973, 'C=Cc1cc(C=C)c(-c2ccccc2)cc1C=C'), min:(-99999, '')
[0.09920692443847656] Updated in round 6! max:(0.32432432432432434, 'C=CC(=C)c1cc(C=C)c(-c2ccccc2)cc1C=C'), min:(-99999, '')
[0.13062644004821777] Updated in round 7! max:(0.32432432432432434, 'C=CC(=C)c1cc(C=C)c(-c2ccccc2)cc1C=C'), min:(-99999, '')
[0.13346099853515625] Updated in round 8! max:(0.40540540540540543, 'C=CC(=C)c1cc(C=C)c(-c2ccc3ccccc3c2)cc1C=C'), min:(-99999, '')
[0.1798717975616455] Updated in round 9! max:(0.40540540540540543, 'C=CC(=C)c1cc(C=C)c(-c2ccc3ccccc3c2)cc1C=C'), min:(-99999, '')
[0.18357348442077637] Updated in round 10! max:(0.4864864864864865, 'C=CC(=C)c1cc(C=C)c(-c2ccc3c(ccc4ccccc43)c2)cc1C=C'), min:(-99999, '')
[0.25160789489746094] Updated in round 11! max:(0.5135135135135135, 'C=CC=CC(=C)c1cc(C=C)c(-c2ccc3c(ccc4ccccc43)c2)cc1C=C'), min:(-99999, '')
[0.3339729309082031] Updated in round 12! max:(0.6216216216216216, 'C=Cc1cc(-c2ccc3c(ccc4ccccc43)c2)c(C=C)cc1C(=C)C=CC=Cc1ccccc1'), min:(-99999, '')
[0.47232484817504883] Updated in round 13! max:(0.6216216216216216, 'C=Cc1cc(-c2ccc3c(ccc4ccccc43)c2)c(C=C)cc1C(=C)C=CC=Cc1ccccc1'), min:(-99999, '')
[0.47803258895874023] Updated in round 14! max:(0.6486486486486487, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.6308231353759766] Updated in round 15! max:(0.6486486486486487, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.6359188556671143] Updated in round 16! max:(0.6486486486486487, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.6433279514312744] Updated in round 17! max:(0.6486486486486487, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.6506133079528809] Updated in round 18! max:(0.6756756756756757, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.8185770511627197] Updated in round 19! max:(0.6756756756756757, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.8264825344085693] Updated in round 20! max:(0.6756756756756757, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.8361310958862305] Updated in round 21! max:(0.6756756756756757, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.8441147804260254] Updated in round 22! max:(0.6756756756756757, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.8508858680725098] Updated in round 23! max:(0.7027027027027027, 'C=Cc1cc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2cc1C=C'), min:(-99999, '')
[1.0272369384765625] Updated in round 24! max:(0.7297297297297297, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6ccccc6cc54)cc32)cc1C(=C)C=CC=Cc1ccccc1'), min:(-99999, '')
[1.22609543800354] Updated in round 25! max:(0.7567567567567568, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(C=C)cccc6cc54)cc32)cc1C(=C)C=CC=Cc1ccccc1'), min:(-99999, '')
[1.4436628818511963] Updated in round 26! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.6727447509765625] Updated in round 27! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.683272361755371] Updated in round 28! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.692305564880371] Updated in round 29! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.7036514282226562] Updated in round 30! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.7119779586791992] Updated in round 31! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.7187345027923584] Updated in round 32! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.726351022720337] Updated in round 33! max:(0.7837837837837838, 'C=Cc1ccc(C=CC=CC(=C)c2cc3ccc4cc5c(ccc6cc7c(C=C)cccc7cc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[1.7372961044311523] Updated in round 34! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.0105478763580322] Updated in round 35! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.0215976238250732] Updated in round 36! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.0305335521698] Updated in round 37! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.039872407913208] Updated in round 38! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.050217866897583] Updated in round 39! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.0631375312805176] Updated in round 40! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.0726914405822754] Updated in round 41! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.08323073387146] Updated in round 42! max:(0.8378378378378378, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1'), min:(-99999, '')
[2.094496011734009] Updated in round 43! max:(0.8648648648648649, 'C=Cc1ccc(C=Cc2cccc(-c3cc4ccc5cc6c(ccc7cc8c(C=C)cccc8cc76)cc5c4cc3C=C)c2)cc1C=C'), min:(-99999, '')
[2.3851523399353027] Updated in round 44! max:(0.8918918918918919, 'C=Cc1ccc(C=Cc2ccc3ccc4cc5c(ccc6cc7c(ccc8cc9c(C=C)cccc9cc87)cc65)cc4c3c2)cc1C=C'), min:(-99999, '')
[2.7274909019470215] Updated in round 45! max:(0.8918918918918919, 'C=Cc1ccc(C=Cc2ccc3ccc4cc5c(ccc6cc7c(ccc8cc9c(C=C)cccc9cc87)cc65)cc4c3c2)cc1C=C'), min:(-99999, '')
