[5.7220458984375e-05]Start running EvoMol from [H][H]...
[0.0006604194641113281] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.001438140869140625] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.003583669662475586] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.04216313362121582] Updated in round 4! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.06876826286315918] Updated in round 5! max:(0.13513513513513514, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.1266493797302246] Updated in round 6! max:(0.13513513513513514, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.19429874420166016] Updated in round 7! max:(0.16216216216216217, 'C=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.21227097511291504] Updated in round 8! max:(0.1891891891891892, 'C=CC=CC=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.22110533714294434] Updated in round 9! max:(0.21621621621621623, 'C=CC(=C)C=CC=c1ccccc1=C'), min:(-99999, '')
[0.23104357719421387] Updated in round 10! max:(0.24324324324324326, 'C=CC=CC(=C)C=CC=c1ccccc1=C'), min:(-99999, '')
[0.24339699745178223] Updated in round 11! max:(0.24324324324324326, 'C=CC=CC(=C)C=CC=c1ccccc1=C'), min:(-99999, '')
[0.2457263469696045] Updated in round 12! max:(0.2702702702702703, 'C=CC=CC(=C)C=C(C=C)C=c1ccccc1=C'), min:(-99999, '')
[0.26212310791015625] Updated in round 13! max:(0.2972972972972973, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.28022074699401855] Updated in round 14! max:(0.2972972972972973, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.2838306427001953] Updated in round 15! max:(0.32432432432432434, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.3054211139678955] Updated in round 16! max:(0.32432432432432434, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.3076961040496826] Updated in round 17! max:(0.32432432432432434, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.3105049133300781] Updated in round 18! max:(0.32432432432432434, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.3154876232147217] Updated in round 19! max:(0.32432432432432434, 'C=CC=CC(=C)C=C(C=C)C=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.3194444179534912] Updated in round 20! max:(0.35135135135135137, 'C=CC=c1ccc(C=c2cc(C=C)c(C=C)cc2=C)cc1=C'), min:(-99999, '')
[0.3512120246887207] Updated in round 21! max:(0.35135135135135137, 'C=CC=c1ccc(C=c2cc(C=C)c(C=C)cc2=C)cc1=C'), min:(-99999, '')
[0.3540053367614746] Updated in round 22! max:(0.3783783783783784, 'C=CC=c1cc2cc3cc(C=C)c(C=C)cc3cc2cc1=C'), min:(-99999, '')
[0.37956690788269043] Updated in round 23! max:(0.3783783783783784, 'C=CC=c1cc2cc3cc(C=C)c(C=C)cc3cc2cc1=C'), min:(-99999, '')
[0.3834357261657715] Updated in round 24! max:(0.40540540540540543, 'C=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=C'), min:(-99999, '')
[0.4137139320373535] Updated in round 25! max:(0.43243243243243246, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=C'), min:(-99999, '')
[0.4499044418334961] Updated in round 26! max:(0.43243243243243246, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=C'), min:(-99999, '')
[0.4535651206970215] Updated in round 27! max:(0.43243243243243246, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=C'), min:(-99999, '')
[0.45682668685913086] Updated in round 28! max:(0.43243243243243246, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=C'), min:(-99999, '')
[0.46015143394470215] Updated in round 29! max:(0.43243243243243246, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=C'), min:(-99999, '')
[0.4664037227630615] Updated in round 30! max:(0.4594594594594595, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.5103306770324707] Updated in round 31! max:(0.4594594594594595, 'C=CC=CC=c1cc2cc3cc4ccccc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.5145366191864014] Updated in round 32! max:(0.4864864864864865, 'C=CC=CC=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.5641195774078369] Updated in round 33! max:(0.4864864864864865, 'C=CC=CC=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.5694234371185303] Updated in round 34! max:(0.4864864864864865, 'C=CC=CC=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.5733468532562256] Updated in round 35! max:(0.4864864864864865, 'C=CC=CC=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.5782914161682129] Updated in round 36! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.6270909309387207] Updated in round 37! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.6310563087463379] Updated in round 38! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.6354608535766602] Updated in round 39! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.6386926174163818] Updated in round 40! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.641707181930542] Updated in round 41! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.6448147296905518] Updated in round 42! max:(0.5135135135135135, 'C=CC=c1cc2cc3cc4cc5cc(C=C)ccc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.6486139297485352] Updated in round 43! max:(0.5405405405405406, 'C=CC=c1cc2cc3cc4cc5ccc(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.707021951675415] Updated in round 44! max:(0.5405405405405406, 'C=CC=c1cc2cc3cc4cc5ccc(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7118675708770752] Updated in round 45! max:(0.5405405405405406, 'C=CC=c1cc2cc3cc4cc5ccc(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7164921760559082] Updated in round 46! max:(0.5675675675675675, 'C=CC=c1cc2cc3cc4cc5cc(C=C)c(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7830994129180908] Updated in round 47! max:(0.5675675675675675, 'C=CC=c1cc2cc3cc4cc5cc(C=C)c(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7864234447479248] Updated in round 48! max:(0.5675675675675675, 'C=CC=c1cc2cc3cc4cc5cc(C=C)c(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7901144027709961] Updated in round 49! max:(0.5675675675675675, 'C=CC=c1cc2cc3cc4cc5cc(C=C)c(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7944657802581787] Updated in round 50! max:(0.5675675675675675, 'C=CC=c1cc2cc3cc4cc5cc(C=C)c(C=C)cc5cc4cc3cc2cc1=CC=C'), min:(-99999, '')
[0.7998592853546143] Updated in round 51! max:(0.5945945945945946, 'C=Cc1cc2cc3cc4cc5cc6cc(=C)c(=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[0.8657670021057129] Updated in round 52! max:(0.5945945945945946, 'C=Cc1cc2cc3cc4cc5cc6cc(=C)c(=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[0.8704073429107666] Updated in round 53! max:(0.6216216216216216, 'C=CC=c1cc2cc3cc4cc5cc6cc(C=C)c(C=C)cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.9491965770721436] Updated in round 54! max:(0.6216216216216216, 'C=CC=c1cc2cc3cc4cc5cc6cc(C=C)c(C=C)cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.953758955001831] Updated in round 55! max:(0.6216216216216216, 'C=CC=c1cc2cc3cc4cc5cc6cc(C=C)c(C=C)cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.9575965404510498] Updated in round 56! max:(0.6216216216216216, 'C=CC=c1cc2cc3cc4cc5cc6cc(C=C)c(C=C)cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.9628608226776123] Updated in round 57! max:(0.6216216216216216, 'C=CC=c1cc2cc3cc4cc5cc6cc(C=C)c(C=C)cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.966804027557373] Updated in round 58! max:(0.6216216216216216, 'C=CC=c1cc2cc3cc4cc5cc6cc(C=C)c(C=C)cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[0.971245288848877] Updated in round 59! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0649738311767578] Updated in round 60! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0699551105499268] Updated in round 61! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0755069255828857] Updated in round 62! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0800602436065674] Updated in round 63! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0857887268066406] Updated in round 64! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0925097465515137] Updated in round 65! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0985493659973145] Updated in round 66! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.103449821472168] Updated in round 67! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.1142446994781494] Updated in round 68! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.1208100318908691] Updated in round 69! max:(0.6486486486486487, 'C=CC=Cc1cc2cc3cc4cc5cc6cc(=C)c(=CC=C)cc6cc5cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.125885248184204] Updated in round 70! max:(0.6756756756756757, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.223611831665039] Updated in round 71! max:(0.6756756756756757, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.2295904159545898] Updated in round 72! max:(0.6756756756756757, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.2349505424499512] Updated in round 73! max:(0.6756756756756757, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.2394349575042725] Updated in round 74! max:(0.6756756756756757, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.2441294193267822] Updated in round 75! max:(0.6756756756756757, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.2505323886871338] Updated in round 76! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.3867607116699219] Updated in round 77! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.3933637142181396] Updated in round 78! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.3990979194641113] Updated in round 79! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4051504135131836] Updated in round 80! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4118614196777344] Updated in round 81! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4181413650512695] Updated in round 82! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4257934093475342] Updated in round 83! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4336285591125488] Updated in round 84! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4393761157989502] Updated in round 85! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.446763277053833] Updated in round 86! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.454416275024414] Updated in round 87! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.461728811264038] Updated in round 88! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4690356254577637] Updated in round 89! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4755780696868896] Updated in round 90! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.48287034034729] Updated in round 91! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4876196384429932] Updated in round 92! max:(0.7027027027027027, 'C=CC=Cc1ccc2cc3cc4cc5cc6cc7cc(=CC=C)c(=C)cc7cc6cc5cc4cc3cc2c1'), min:(-99999, '')
[1.4966518878936768] Updated in round 93! max:(0.7297297297297297, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=CC(=C)C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.622373104095459] Updated in round 94! max:(0.7297297297297297, 'C=CC=c1cc2cc3cc4cc5cc6cc7ccc(C=CC(=C)C=C)cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.6277058124542236] Updated in round 95! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.7607686519622803] Updated in round 96! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.7667243480682373] Updated in round 97! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.7719943523406982] Updated in round 98! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.7788124084472656] Updated in round 99! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.784393310546875] Updated in round 100! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.789088249206543] Updated in round 101! max:(0.7567567567567568, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-99999, '')
[1.8370113372802734] Updated in round 102! max:(0.7837837837837838, 'C=CC=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc2cc1=C'), min:(-1.0, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8c9ccc(C=C)c8c(c6cc5cc4cc3cc2cc1=C)c7c9')
[2.0461068153381348] Updated in round 103! max:(0.8108108108108109, 'C=c1cc2cc3cc4cc5cc6cc7cc8ccc9cc8cc7cc6cc5cc4cc3cc2cc1=CC=CC=CC=C9'), min:(-1.0, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5c5cc1cc2cc3cc45')
[2.3104135990142822] Updated in round 104! max:(0.8108108108108109, 'C=c1cc2cc3cc4cc5cc6cc7cc8ccc9cc8cc7cc6cc5cc4cc3cc2cc1=CC=CC=CC=C9'), min:(-1.0, 'C=Cc1ccc2cc3cc4cc5cc6cc7cc8cc9c(cc8cc7cc6cc5cc4cc3cc2c1)=CC(=C)C=9')
[2.450320243835449] Updated in round 105! max:(0.8378378378378378, 'C=CC=c1cc2cc3cc4cc5cc6cc7cc8ccc9cc8cc7cc6cc5cc4cc3cc2cc1=CC=CC=CC=C9'), min:(-1.0, 'C=Cc1ccc2cc3cc4cc5cc6cc7cc8cc(=C)c9cccc1c2cc3cc4cc5cc6cc7cc8c9')
[2.7805728912353516] Updated in round 106! max:(0.8648648648648649, 'C=c1cc2cc3cc4cc5cc6cc7cc8cc9ccc%10cc9cc8cc7cc6cc5cc4cc3cc2cc1=CC=CC=C%10'), min:(-1.0, 'C=CC1=c2c1c1cc3cc4cc5cc6cc7cc8cc(C=C)ccc8cc7cc6cc5cc4cc3cc1cc2=C')
[3.0999135971069336] Updated in round 107! max:(0.8918918918918919, 'C=Cc1cc2cc3cc4cc5cc6cc7cc8cc9cc(=C)c%10cc9cc8cc7cc6cc5cc4cc3cc2cc1C=CC=CC=%10'), min:(-1.0, 'C=CC=c1c(=C)cc2cc3cc4cc5cc6cc7cc(C=CC(=C)C=C)c8cc7cc6cc5cc4cc3cc2c18')
[3.394254684448242] Updated in round 108! max:(0.8918918918918919, 'C=Cc1cc2cc3cc4cc5cc6cc7cc8cc9cc(=C)c%10cc9cc8cc7cc6cc5cc4cc3cc2cc1C=CC=CC=%10'), min:(-1.0, 'C=CC(=C)C=C1C=CC=c2cc3cc4cc5cc6cc7cc8ccc1cc8cc7cc6cc5cc4cc3cc2=C')
[3.48921537399292] Updated in round 109! max:(0.918918918918919, 'C=c1cc2cc3cc4cc5cc6cc7cc8cc9cc%10ccc%11cc%10cc9cc8cc7cc6cc5cc4cc3cc2cc1=CC=C%11'), min:(-1.0, 'C=CC=Cc1cc2cc3cc4cc5cc6cc7cc(=C)c(=CC=C)cc7c7c6cc5cc4cc3cc2c7c1')
[3.840207576751709] Updated in round 110! max:(0.9459459459459459, 'C=Cc1cc2cc3cc4cc5cc6cc7cc8cc9cc%10cc(=C)c%11cc%10cc9cc8cc7cc6cc5cc4cc3cc2cc1C=CC=%11'), min:(-1.0, 'C=CC=Cc1ccc2cc3cc4cc5cc6c7cc5cc4cc3cc2c1c6c1cc(=CC=C)c(=C)cc1c7')
[4.225610971450806] Updated in round 111! max:(0.972972972972973, 'c1cc2cc3cc4cc5cc6cc7cc8cc9cc%10cc%11cc(c1)c1cccc2cc3cc4cc5cc6cc7cc8cc9cc%10cc%11c1'), min:(-1.0, 'C=CC=Cc1ccc2cc3c(cc2c1)cc1cc2cc4c5cc2cc1c3c4c1cc(=C)c(=CC=C)cc1c5')
[4.544775485992432] Updated in round 112! max:(0.972972972972973, 'c1cc2cc3cc4cc5cc6cc7cc8cc9cc%10cc%11cc(c1)c1cccc2cc3cc4cc5cc6cc7cc8cc9cc%10cc%11c1'), min:(-1.0, 'C=CC=c1cc2cc3cc4cc5cc6cc7c8cc(cc7cc6cc5cc4cc3cc2cc1=C)C=CC=C8')
[4.547396421432495] Reproduced in round 113!!
