[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0009138584136962891] Updated in round 1! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.007108926773071289] Updated in round 2! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014557600021362305] Updated in round 3! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01569080352783203] Updated in round 4! max:(0.21428571428571427, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.02567887306213379] Updated in round 5! max:(0.21428571428571427, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.02755284309387207] Updated in round 6! max:(0.25, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.044472694396972656] Updated in round 7! max:(0.2857142857142857, 'C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.05959582328796387] Updated in round 8! max:(0.2857142857142857, 'C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.0630950927734375] Updated in round 9! max:(0.42857142857142855, 'C=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.10077309608459473] Updated in round 10! max:(0.42857142857142855, 'C=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.1023702621459961] Updated in round 11! max:(0.42857142857142855, 'C=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.10400557518005371] Updated in round 12! max:(0.42857142857142855, 'C=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.10559749603271484] Updated in round 13! max:(0.42857142857142855, 'C=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.10794878005981445] Updated in round 14! max:(0.4642857142857143, 'C=Cc1ccc(C=CC=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.14939475059509277] Updated in round 15! max:(0.5, 'C=CC=Cc1ccc(C=CC=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.199967622756958] Updated in round 16! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2560257911682129] Updated in round 17! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2581179141998291] Updated in round 18! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.26032137870788574] Updated in round 19! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2634427547454834] Updated in round 20! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2656290531158447] Updated in round 21! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.26859164237976074] Updated in round 22! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.3356320858001709] Updated in round 23! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.33776140213012695] Updated in round 24! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.3405306339263916] Updated in round 25! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.3435354232788086] Updated in round 26! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.3526484966278076] Updated in round 27! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.43187403678894043] Updated in round 28! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.4421517848968506] Updated in round 29! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.44536662101745605] Updated in round 30! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.4481015205383301] Updated in round 31! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.4510350227355957] Updated in round 32! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.45387887954711914] Updated in round 33! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.45688819885253906] Updated in round 34! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.4628112316131592] Updated in round 35! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.46575331687927246] Updated in round 36! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.46868348121643066] Updated in round 37! max:(0.6071428571428571, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.4723546504974365] Updated in round 38! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6120195388793945] Updated in round 39! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6151540279388428] Updated in round 40! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6184074878692627] Updated in round 41! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6223499774932861] Updated in round 42! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6261911392211914] Updated in round 43! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6300899982452393] Updated in round 44! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6329972743988037] Updated in round 45! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6367778778076172] Updated in round 46! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6395034790039062] Updated in round 47! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6431903839111328] Updated in round 48! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6460263729095459] Updated in round 49! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6504495143890381] Updated in round 50! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.654069185256958] Updated in round 51! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6580538749694824] Updated in round 52! max:(0.75, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6622238159179688] Updated in round 53! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.8132228851318359] Updated in round 54! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.8169865608215332] Updated in round 55! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.8206062316894531] Updated in round 56! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.8248414993286133] Updated in round 57! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.828275203704834] Updated in round 58! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.830974817276001] Updated in round 59! max:(0.7857142857142857, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.8362290859222412] Updated in round 60! max:(0.8214285714285714, 'C=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[1.0020434856414795] Updated in round 61! max:(0.8214285714285714, 'C=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[1.0071477890014648] Updated in round 62! max:(0.8214285714285714, 'C=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[1.0107438564300537] Updated in round 63! max:(0.8214285714285714, 'C=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[1.0139210224151611] Updated in round 64! max:(0.8214285714285714, 'C=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[1.0183460712432861] Updated in round 65! max:(0.8214285714285714, 'C=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=CC=CC=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[1.023010015487671] Updated in round 66! max:(0.8571428571428571, 'C=Cc1ccccc2ccc(cc2)cc(C=C)ccccc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.262937307357788] Updated in round 67! max:(0.8571428571428571, 'C=Cc1ccccc2ccc(cc2)cc(C=C)ccccc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.2692365646362305] Updated in round 68! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5356292724609375] Updated in round 69! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5408618450164795] Updated in round 70! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5455594062805176] Updated in round 71! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.550394058227539] Updated in round 72! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5563867092132568] Updated in round 73! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5605146884918213] Updated in round 74! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5664379596710205] Updated in round 75! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5722885131835938] Updated in round 76! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.578751802444458] Updated in round 77! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5841777324676514] Updated in round 78! max:(0.8928571428571429, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccccc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.5919547080993652] Updated in round 79! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.8788723945617676] Updated in round 80! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.8858439922332764] Updated in round 81! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.8912792205810547] Updated in round 82! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.895928144454956] Updated in round 83! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.9025788307189941] Updated in round 84! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.9074738025665283] Updated in round 85! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.9122650623321533] Updated in round 86! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.917313814163208] Updated in round 87! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.924055814743042] Updated in round 88! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.9283881187438965] Updated in round 89! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.9342219829559326] Updated in round 90! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.9393987655639648] Updated in round 91! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
[1.945634126663208] Updated in round 92! max:(0.9285714285714286, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(ccccc(C=C)cc3ccc(cc3)c1)cc2'), min:(-99999, '')
