[7.2479248046875e-05]Start running EvoMol from [H][H]...
[0.004638195037841797] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.010497808456420898] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02209949493408203] Updated in round 3! max:(0.20408163265306123, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.03574538230895996] Updated in round 4! max:(0.2857142857142857, 'c1ccc(-c2cccc3ccc4ccccc4c23)cc1'), min:(-99999, '')
[0.06237983703613281] Updated in round 5! max:(0.30612244897959184, 'C=Cc1ccccc1-c1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.09332609176635742] Updated in round 6! max:(0.3877551020408163, 'C=Cc1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
[0.1501142978668213] Updated in round 7! max:(0.46938775510204084, 'C(=Cc1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12)c1ccccc1'), min:(-99999, '')
[0.24349117279052734] Updated in round 8! max:(0.5306122448979592, 'c1ccc(-c2ccccc2-c2ccccc2-c2cccc3ccc4cccc(-c5ccccc5)c4c23)cc1'), min:(-99999, '')
[0.35126566886901855] Updated in round 9! max:(0.5510204081632653, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
[0.4807255268096924] Updated in round 10! max:(0.5510204081632653, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
[0.4853243827819824] Updated in round 11! max:(0.5510204081632653, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
[0.4901118278503418] Updated in round 12! max:(0.5510204081632653, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
[0.49617791175842285] Updated in round 13! max:(0.5510204081632653, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
[0.5010380744934082] Updated in round 14! max:(0.5510204081632653, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc3cccc(-c4ccccc4)c3c12'), min:(-99999, '')
