[0.00010180473327636719]Start running EvoMol from [H][H]...
[0.01428079605102539] Updated in round 1! max:(0.14705882352941177, 'c1ccccc1'), min:(-99999, '')
[0.019780397415161133] Updated in round 2! max:(0.36363636363636365, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.03141069412231445] Updated in round 3! max:(0.40625, 'c1cc2c3cccc2c3c1'), min:(-99999, '')
[0.04326438903808594] Updated in round 4! max:(0.4794520547945205, 'c1ccc(-c2ccc3c4cccc3c24)cc1'), min:(-99999, '')
[0.07058167457580566] Updated in round 5! max:(0.5, 'c1ccc(-c2cccc(-c3ccc4c5cccc4c35)c2)cc1'), min:(-99999, '')
[0.1217186450958252] Updated in round 6! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.17254066467285156] Updated in round 7! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.17414379119873047] Updated in round 8! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.17557811737060547] Updated in round 9! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.17709684371948242] Updated in round 10! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.17856597900390625] Updated in round 11! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.18005704879760742] Updated in round 12! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.18161702156066895] Updated in round 13! max:(0.6153846153846154, 'c1cc2cc(c1)c1c(cc3c4cccc3c41)c1ccccc21'), min:(-99999, '')
[0.18312549591064453] Updated in round 14! max:(0.65, 'c1cc2ccc3c4cccc3c3c(cc5c6cccc5c63)c(c1)c24'), min:(-99999, '')
[0.24257469177246094] Updated in round 15! max:(0.65, 'c1cc2ccc3c4cccc3c3c(cc5c6cccc5c63)c(c1)c24'), min:(-99999, '')
[0.2442777156829834] Updated in round 16! max:(0.6923076923076923, 'c1ccc2c3cccc(c1)c1c(cc4c5cccc4c51)c2ccc3'), min:(-99999, '')
[0.30709075927734375] Updated in round 17! max:(0.6923076923076923, 'c1ccc2c3cccc(c1)c1c(cc4c5cccc4c51)c2ccc3'), min:(-99999, '')
[0.30890893936157227] Updated in round 18! max:(0.6923076923076923, 'c1ccc2c3cccc(c1)c1c(cc4c5cccc4c51)c2ccc3'), min:(-99999, '')
[0.3106544017791748] Updated in round 19! max:(0.6923076923076923, 'c1ccc2c3cccc(c1)c1c(cc4c5cccc4c51)c2ccc3'), min:(-99999, '')
[0.31234121322631836] Updated in round 20! max:(0.7142857142857143, 'c1cc2cccc3c4cc5c6ccc7c(cccc(c1)c4c6c75)c23'), min:(-99999, '')
[0.37328672409057617] Updated in round 21! max:(0.7142857142857143, 'c1cc2cccc3c4cc5c6ccc7c(cccc(c1)c4c6c75)c23'), min:(-99999, '')
