[8.034706115722656e-05]Start running EvoMol from [H][H]...
[0.0018665790557861328] Updated in round 1! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.009552478790283203] Updated in round 2! max:(0.1509433962264151, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.028651714324951172] Updated in round 3! max:(0.22641509433962265, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06551074981689453] Updated in round 4! max:(0.22641509433962265, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.0695338249206543] Updated in round 5! max:(0.2641509433962264, 'c1ccc(-c2ccc3c(ccc4ccccc43)c2)cc1'), min:(-99999, '')
[0.11415982246398926] Updated in round 6! max:(0.2830188679245283, 'C=Cc1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.16512656211853027] Updated in round 7! max:(0.3018867924528302, 'C=CC=Cc1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.22405743598937988] Updated in round 8! max:(0.3018867924528302, 'C=CC=Cc1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.22798848152160645] Updated in round 9! max:(0.3018867924528302, 'C=CC=Cc1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.2332170009613037] Updated in round 10! max:(0.3018867924528302, 'C=CC=Cc1cccc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[0.23889660835266113] Updated in round 11! max:(0.32075471698113206, 'c1ccc2cc(-c3ccc4c(ccc5ccccc54)c3)ccc2c1'), min:(-99999, '')
[0.30570077896118164] Updated in round 12! max:(0.33962264150943394, 'C=Cc1cccc2cc(-c3ccc4c(ccc5ccccc54)c3)ccc12'), min:(-99999, '')
[0.38046836853027344] Updated in round 13! max:(0.33962264150943394, 'C=Cc1cccc2cc(-c3ccc4c(ccc5ccccc54)c3)ccc12'), min:(-99999, '')
[0.38542628288269043] Updated in round 14! max:(0.3584905660377358, 'C=Cc1ccc2c(ccc3cc(-c4ccc5c(C=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.46811342239379883] Updated in round 15! max:(0.3584905660377358, 'C=Cc1ccc2c(ccc3cc(-c4ccc5c(C=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.47379589080810547] Updated in round 16! max:(0.3584905660377358, 'C=Cc1ccc2c(ccc3cc(-c4ccc5c(C=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.4782702922821045] Updated in round 17! max:(0.3584905660377358, 'C=Cc1ccc2c(ccc3cc(-c4ccc5c(C=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.4846916198730469] Updated in round 18! max:(0.3584905660377358, 'C=Cc1ccc2c(ccc3cc(-c4ccc5c(C=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.4894866943359375] Updated in round 19! max:(0.3584905660377358, 'C=Cc1ccc2c(ccc3cc(-c4ccc5c(C=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.4951014518737793] Updated in round 20! max:(0.37735849056603776, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=C)ccc54)c3)ccc12'), min:(-99999, '')
[0.594062089920044] Updated in round 21! max:(0.37735849056603776, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=C)ccc54)c3)ccc12'), min:(-99999, '')
[0.6001646518707275] Updated in round 22! max:(0.37735849056603776, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=C)ccc54)c3)ccc12'), min:(-99999, '')
[0.6072325706481934] Updated in round 23! max:(0.37735849056603776, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=C)ccc54)c3)ccc12'), min:(-99999, '')
[0.613553524017334] Updated in round 24! max:(0.39622641509433965, 'C=CC=Cc1ccc2c(ccc3cc(-c4ccc5c(C=CC=C)cccc5c4)ccc32)c1'), min:(-99999, '')
[0.7304773330688477] Updated in round 25! max:(0.4528301886792453, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=Cc6ccccc6)ccc54)c3)ccc12'), min:(-99999, '')
[0.9086017608642578] Updated in round 26! max:(0.4528301886792453, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=Cc6ccccc6)ccc54)c3)ccc12'), min:(-99999, '')
[0.9172301292419434] Updated in round 27! max:(0.4716981132075472, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=Cc6ccc(C=C)cc6)ccc54)c3)ccc12'), min:(-99999, '')
[1.1114516258239746] Updated in round 28! max:(0.4716981132075472, 'C=CC=Cc1cccc2cc(-c3ccc4c(ccc5cc(C=Cc6ccc(C=C)cc6)ccc54)c3)ccc12'), min:(-99999, '')
