[6.318092346191406e-05]Start running EvoMol from [H][H]...
[0.0017271041870117188] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.007113933563232422] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.019093751907348633] Updated in round 3! max:(0.32432432432432434, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.041248321533203125] Updated in round 4! max:(0.35135135135135137, 'C=Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1'), min:(-99999, '')
[0.07089662551879883] Updated in round 5! max:(0.3783783783783784, 'C=Cc1cccc(-c2ccc(-c3ccccc3)cc2C=C)c1'), min:(-99999, '')
[0.10280156135559082] Updated in round 6! max:(0.4864864864864865, 'C=Cc1cc(-c2ccccc2)ccc1-c1cccc(C=Cc2ccccc2)c1'), min:(-99999, '')
[0.16171741485595703] Updated in round 7! max:(0.4864864864864865, 'C=Cc1cc(-c2ccccc2)ccc1-c1cccc(C=Cc2ccccc2)c1'), min:(-99999, '')
[0.16474223136901855] Updated in round 8! max:(0.4864864864864865, 'C=Cc1cc(-c2ccccc2)ccc1-c1cccc(C=Cc2ccccc2)c1'), min:(-99999, '')
[0.1683046817779541] Updated in round 9! max:(0.5945945945945946, 'C=Cc1cc(-c2ccccc2)ccc1-c1cccc(C=Cc2cccc(-c3ccccc3)c2)c1'), min:(-99999, '')
[0.26446080207824707] Updated in round 10! max:(0.5945945945945946, 'C=Cc1cc(-c2ccccc2)ccc1-c1cccc(C=Cc2cccc(-c3ccccc3)c2)c1'), min:(-99999, '')
[0.2695000171661377] Updated in round 11! max:(0.7027027027027027, 'C=Cc1cc(-c2ccccc2)ccc1-c1cccc(C=Cc2cccc(-c3ccc(-c4ccccc4)cc3)c2)c1'), min:(-99999, '')
[0.4188041687011719] Updated in round 12! max:(0.7297297297297297, 'C=Cc1ccccc1-c1ccc(-c2cccc(C=Cc3cccc(-c4ccc(-c5ccccc5)cc4C=C)c3)c2)cc1'), min:(-99999, '')
[0.5833370685577393] Updated in round 13! max:(0.7297297297297297, 'C=Cc1ccccc1-c1ccc(-c2cccc(C=Cc3cccc(-c4ccc(-c5ccccc5)cc4C=C)c3)c2)cc1'), min:(-99999, '')
[0.5878579616546631] Updated in round 14! max:(0.7297297297297297, 'C=Cc1ccccc1-c1ccc(-c2cccc(C=Cc3cccc(-c4ccc(-c5ccccc5)cc4C=C)c3)c2)cc1'), min:(-99999, '')
[0.5923383235931396] Updated in round 15! max:(0.7297297297297297, 'C=Cc1ccccc1-c1ccc(-c2cccc(C=Cc3cccc(-c4ccc(-c5ccccc5)cc4C=C)c3)c2)cc1'), min:(-99999, '')
[0.5976510047912598] Updated in round 16! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
[0.8438541889190674] Updated in round 17! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
[0.8496718406677246] Updated in round 18! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
[0.854938268661499] Updated in round 19! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
[0.8603801727294922] Updated in round 20! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
[0.8665080070495605] Updated in round 21! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
[0.8717565536499023] Updated in round 22! max:(0.7567567567567568, 'C=Cc1cc2ccc1-c1ccc(cc1)-c1cccc(c1)C=Cc1cccc(c1)-c1ccc(cc1C=C)-c1ccc-2cc1'), min:(-99999, '')
