[6.29425048828125e-05]Start running EvoMol from [H][H]...
[0.0014760494232177734] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.0021626949310302734] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.004134654998779297] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.007159709930419922] Updated in round 4! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.011695384979248047] Updated in round 5! max:(0.13513513513513514, 'C=c1ccccc1=C'), min:(-99999, '')
[0.01510477066040039] Updated in round 6! max:(0.16216216216216217, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.019255638122558594] Updated in round 7! max:(0.1891891891891892, 'C=Cc1ccc(C=C)c(=C)c1=C'), min:(-99999, '')
[0.02470111846923828] Updated in round 8! max:(0.21621621621621623, 'C=CC=c1c(C=C)ccc(C=C)c1=C'), min:(-99999, '')
[0.031180381774902344] Updated in round 9! max:(0.21621621621621623, 'C=CC=c1c(C=C)ccc(C=C)c1=C'), min:(-99999, '')
[0.03266739845275879] Updated in round 10! max:(0.21621621621621623, 'C=CC=c1c(C=C)ccc(C=C)c1=C'), min:(-99999, '')
[0.034737586975097656] Updated in round 11! max:(0.24324324324324326, 'C=CC=c1c(C=C)ccc(C=C)c1=CC=C'), min:(-99999, '')
[0.043689727783203125] Updated in round 12! max:(0.24324324324324326, 'C=CC=c1c(C=C)ccc(C=C)c1=CC=C'), min:(-99999, '')
[0.04604029655456543] Updated in round 13! max:(0.2702702702702703, 'C=CC=c1c(C=C)ccc2ccc(=C)cc12'), min:(-99999, '')
[0.055609703063964844] Updated in round 14! max:(0.2972972972972973, 'C=CC=c1ccc2ccc(C=C)c(=CC=C)c2c1'), min:(-99999, '')
[0.06826257705688477] Updated in round 15! max:(0.2972972972972973, 'C=CC=c1ccc2ccc(C=C)c(=CC=C)c2c1'), min:(-99999, '')
[0.0713658332824707] Updated in round 16! max:(0.32432432432432434, 'C=CC=CC=c1c(C=C)ccc2ccc(=CC=C)cc12'), min:(-99999, '')
[0.08945059776306152] Updated in round 17! max:(0.35135135135135137, 'C=CC=c1ccc2ccc3ccc(=CC=C)cc3c2c1'), min:(-99999, '')
[0.1078341007232666] Updated in round 18! max:(0.35135135135135137, 'C=CC=c1ccc2ccc3ccc(=CC=C)cc3c2c1'), min:(-99999, '')
[0.11111593246459961] Updated in round 19! max:(0.35135135135135137, 'C=CC=c1ccc2ccc3ccc(=CC=C)cc3c2c1'), min:(-99999, '')
[0.11428427696228027] Updated in round 20! max:(0.35135135135135137, 'C=CC=c1ccc2ccc3ccc(=CC=C)cc3c2c1'), min:(-99999, '')
[0.11764049530029297] Updated in round 21! max:(0.35135135135135137, 'C=CC=c1ccc2ccc3ccc(=CC=C)cc3c2c1'), min:(-99999, '')
[0.12151908874511719] Updated in round 22! max:(0.3783783783783784, 'C=CC=c1ccc2ccc3cc(C=C)c(=CC=C)cc3c2c1'), min:(-99999, '')
[0.1418166160583496] Updated in round 23! max:(0.3783783783783784, 'C=CC=c1ccc2ccc3cc(C=C)c(=CC=C)cc3c2c1'), min:(-99999, '')
[0.14511632919311523] Updated in round 24! max:(0.3783783783783784, 'C=CC=c1ccc2ccc3cc(C=C)c(=CC=C)cc3c2c1'), min:(-99999, '')
[0.14825129508972168] Updated in round 25! max:(0.3783783783783784, 'C=CC=c1ccc2ccc3cc(C=C)c(=CC=C)cc3c2c1'), min:(-99999, '')
[0.15230584144592285] Updated in round 26! max:(0.40540540540540543, 'C=CC=c1cc2c(ccc3cc(C=C)c(=CC=C)cc32)cc1C=C'), min:(-99999, '')
[0.1764535903930664] Updated in round 27! max:(0.43243243243243246, 'C=CC=CC=c1cc2c(ccc3cc(C=C)c(=CC=C)cc32)cc1C=C'), min:(-99999, '')
[0.20766210556030273] Updated in round 28! max:(0.43243243243243246, 'C=CC=CC=c1cc2c(ccc3cc(C=C)c(=CC=C)cc32)cc1C=C'), min:(-99999, '')
[0.21097397804260254] Updated in round 29! max:(0.43243243243243246, 'C=CC=CC=c1cc2c(ccc3cc(C=C)c(=CC=C)cc32)cc1C=C'), min:(-99999, '')
