[6.818771362304688e-05]Start running EvoMol from [H][H]...
[0.03868818283081055] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.08084344863891602] Updated in round 2! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.22679924964904785] Updated in round 3! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.3702092170715332] Updated in round 4! max:(0.13513513513513514, 'C=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.3765394687652588] Updated in round 5! max:(0.13513513513513514, 'C=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.5099642276763916] Updated in round 6! max:(0.16216216216216217, 'C=CC=CC=C(C=C)C(=C)C=C'), min:(-99999, '')
[0.5386512279510498] Updated in round 7! max:(0.1891891891891892, 'C=CC=CC=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.5493113994598389] Updated in round 8! max:(0.1891891891891892, 'C=CC=CC=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.562028169631958] Updated in round 9! max:(0.21621621621621623, 'C=CC=Cc1cc(=CC=C)ccc1=C'), min:(-99999, '')
[0.575843334197998] Updated in round 10! max:(0.21621621621621623, 'C=CC=Cc1cc(=CC=C)ccc1=C'), min:(-99999, '')
[0.5788414478302002] Updated in round 11! max:(0.21621621621621623, 'C=CC=Cc1cc(=CC=C)ccc1=C'), min:(-99999, '')
[0.604119062423706] Updated in round 12! max:(0.21621621621621623, 'C=CC=Cc1cc(=CC=C)ccc1=C'), min:(-99999, '')
[0.6058769226074219] Updated in round 13! max:(0.21621621621621623, 'C=CC=Cc1cc(=CC=C)ccc1=C'), min:(-99999, '')
[0.6086881160736084] Updated in round 14! max:(0.24324324324324326, 'C=CC=c1ccc2cc(=C)ccc2c1'), min:(-99999, '')
[0.6233260631561279] Updated in round 15! max:(0.24324324324324326, 'C=CC=c1ccc2cc(=C)ccc2c1'), min:(-99999, '')
[0.6257216930389404] Updated in round 16! max:(0.2702702702702703, 'C=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6427066326141357] Updated in round 17! max:(0.2702702702702703, 'C=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6584727764129639] Updated in round 18! max:(0.2972972972972973, 'C=CC=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6815567016601562] Updated in round 19! max:(0.2972972972972973, 'C=CC=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6841394901275635] Updated in round 20! max:(0.2972972972972973, 'C=CC=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6867663860321045] Updated in round 21! max:(0.2972972972972973, 'C=CC=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6900246143341064] Updated in round 22! max:(0.2972972972972973, 'C=CC=CC=c1cc2ccc(=C)cc2cc1C=C'), min:(-99999, '')
[0.6941196918487549] Updated in round 23! max:(0.32432432432432434, 'C=CC=CC=c1cc2cc(C=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.7336719036102295] Updated in round 24! max:(0.32432432432432434, 'C=CC=CC=c1cc2cc(C=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.737267017364502] Updated in round 25! max:(0.35135135135135137, 'C=CC=CC=c1cc2cc(C=CC=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.7702202796936035] Updated in round 26! max:(0.35135135135135137, 'C=CC=CC=c1cc2cc(C=CC=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.7731060981750488] Updated in round 27! max:(0.35135135135135137, 'C=CC=CC=c1cc2cc(C=CC=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.7773690223693848] Updated in round 28! max:(0.35135135135135137, 'C=CC=CC=c1cc2cc(C=CC=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.7817058563232422] Updated in round 29! max:(0.3783783783783784, 'C=CC=CC=CC=c1cc2cc(C=CC=C)c(=C)cc2cc1C=C'), min:(-99999, '')
[0.8242242336273193] Updated in round 30! max:(0.40540540540540543, 'C=CC=Cc1cc2cc(=CC=CC=CC(=C)C=C)c(C=C)cc2cc1=C'), min:(-99999, '')
[0.8711752891540527] Updated in round 31! max:(0.40540540540540543, 'C=CC=Cc1cc2cc(=CC=CC=CC(=C)C=C)c(C=C)cc2cc1=C'), min:(-99999, '')
[0.8764090538024902] Updated in round 32! max:(0.43243243243243246, 'C=CC(=C)C=CC=CC=c1cc2cc3ccc(=C)cc3cc2cc1C=C'), min:(-99999, '')
[0.9271876811981201] Updated in round 33! max:(0.4594594594594595, 'C=CC=Cc1cc2cc3cc(=C)ccc3cc2cc1=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.9861471652984619] Updated in round 34! max:(0.4864864864864865, 'C=CC(=C)C=CC=c1cc2cc3cc4ccc(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.070862054824829] Updated in round 35! max:(0.4864864864864865, 'C=CC(=C)C=CC=c1cc2cc3cc4ccc(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.075244665145874] Updated in round 36! max:(0.4864864864864865, 'C=CC(=C)C=CC=c1cc2cc3cc4ccc(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.078404188156128] Updated in round 37! max:(0.4864864864864865, 'C=CC(=C)C=CC=c1cc2cc3cc4ccc(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.1144630908966064] Updated in round 38! max:(0.4864864864864865, 'C=CC(=C)C=CC=c1cc2cc3cc4ccc(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
