[6.723403930664062e-05]Start running EvoMol from [H][H]...
[0.013339757919311523] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.020528078079223633] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.031343698501586914] Updated in round 3! max:(0.1836734693877551, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04396867752075195] Updated in round 4! max:(0.20408163265306123, 'C=Cc1cccc(-c2ccccc2C=C)c1'), min:(-99999, '')
[0.058812856674194336] Updated in round 5! max:(0.20408163265306123, 'C=Cc1cccc(-c2ccccc2C=C)c1'), min:(-99999, '')
[0.06063055992126465] Updated in round 6! max:(0.20408163265306123, 'C=Cc1cccc(-c2ccccc2C=C)c1'), min:(-99999, '')
[0.06238913536071777] Updated in round 7! max:(0.20408163265306123, 'C=Cc1cccc(-c2ccccc2C=C)c1'), min:(-99999, '')
[0.06416678428649902] Updated in round 8! max:(0.20408163265306123, 'C=Cc1cccc(-c2ccccc2C=C)c1'), min:(-99999, '')
[0.06631755828857422] Updated in round 9! max:(0.22448979591836735, 'C=Cc1cccc(-c2cccc(C=C)c2C=C)c1'), min:(-99999, '')
[0.08368039131164551] Updated in round 10! max:(0.22448979591836735, 'C=Cc1cccc(-c2cccc(C=C)c2C=C)c1'), min:(-99999, '')
[0.08555960655212402] Updated in round 11! max:(0.22448979591836735, 'C=Cc1cccc(-c2cccc(C=C)c2C=C)c1'), min:(-99999, '')
[0.08778762817382812] Updated in round 12! max:(0.24489795918367346, 'C=Cc1cccc(-c2cccc(C=C)c2C=C)c1C=C'), min:(-99999, '')
[0.10794663429260254] Updated in round 13! max:(0.2653061224489796, 'C#Cc1ccc(C=C)c(C=C)c1-c1cccc(C=C)c1C=C'), min:(-99999, '')
[0.12802624702453613] Updated in round 14! max:(0.2653061224489796, 'C#Cc1ccc(C=C)c(C=C)c1-c1cccc(C=C)c1C=C'), min:(-99999, '')
[0.12981724739074707] Updated in round 15! max:(0.2653061224489796, 'C#Cc1ccc(C=C)c(C=C)c1-c1cccc(C=C)c1C=C'), min:(-99999, '')
[0.1318962574005127] Updated in round 16! max:(0.2857142857142857, 'C#Cc1ccc(C=C)c(C=C)c1-c1c(C#C)ccc(C=C)c1C=C'), min:(-99999, '')
[0.15328717231750488] Updated in round 17! max:(0.2857142857142857, 'C#Cc1ccc(C=C)c(C=C)c1-c1c(C#C)ccc(C=C)c1C=C'), min:(-99999, '')
[0.15500426292419434] Updated in round 18! max:(0.2857142857142857, 'C#Cc1ccc(C=C)c(C=C)c1-c1c(C#C)ccc(C=C)c1C=C'), min:(-99999, '')
[0.15674448013305664] Updated in round 19! max:(0.2857142857142857, 'C#Cc1ccc(C=C)c(C=C)c1-c1c(C#C)ccc(C=C)c1C=C'), min:(-99999, '')
