[0.00010180473327636719]Start running EvoMol from [H][H]...
[0.0007574558258056641] Updated in round 1! max:(0.01639344262295082, 'C=C'), min:(-99999, '')
[0.0016016960144042969] Updated in round 2! max:(0.03278688524590164, 'C=CC=C'), min:(-99999, '')
[0.003648519515991211] Updated in round 3! max:(0.04918032786885246, 'C=CC=CC=C'), min:(-99999, '')
[0.00690913200378418] Updated in round 4! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.012420654296875] Updated in round 5! max:(0.08196721311475409, 'C=Cc1ccccc1'), min:(-99999, '')
[0.018192768096923828] Updated in round 6! max:(0.09836065573770492, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.02597784996032715] Updated in round 7! max:(0.11475409836065574, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.038817405700683594] Updated in round 8! max:(0.13114754098360656, 'C=Cc1cc(C=C)c(C=C)c(C=C)c1'), min:(-99999, '')
[0.053215742111206055] Updated in round 9! max:(0.14754098360655737, 'C=CC=Cc1c(C=C)cc(C=C)cc1C=C'), min:(-99999, '')
[0.08643960952758789] Updated in round 10! max:(0.16393442622950818, 'C=Cc1cc(C=C)c2ccc(=C)c(=C)c2c1'), min:(-99999, '')
[0.11066102981567383] Updated in round 11! max:(0.18032786885245902, 'C=Cc1cc2c3c(cc(=C)c(=C)c3c1)C=C2'), min:(-99999, '')
[0.12773895263671875] Updated in round 12! max:(0.19672131147540983, 'C=Cc1cc2c3c(cc(=C)c(=C)c3c1C=C)C=C2'), min:(-99999, '')
[0.18731331825256348] Updated in round 13! max:(0.21311475409836064, 'C=Cc1cc2c3c(cc(=C)c4c3c1C(=C)C=4)C=C2'), min:(-99999, '')
[0.23555517196655273] Updated in round 14! max:(0.22950819672131148, 'C=CC1=c2c(=C)cc3c4c(cc(C=C)c(c24)C1=C)C=C3'), min:(-99999, '')
[0.27332544326782227] Updated in round 15! max:(0.22950819672131148, 'C=CC1=c2c(=C)cc3c4c(cc(C=C)c(c24)C1=C)C=C3'), min:(-99999, '')
