[5.650520324707031e-05]Start running EvoMol from [H][H]...
[0.0008511543273925781] Updated in round 1! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.00753021240234375] Updated in round 2! max:(0.2, 'C=Cc1ccccc1'), min:(-99999, '')
[0.016594886779785156] Updated in round 3! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.03898882865905762] Updated in round 4! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.041025400161743164] Updated in round 5! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.04477500915527344] Updated in round 6! max:(0.4, 'C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.07366681098937988] Updated in round 7! max:(0.44, 'C=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.10994744300842285] Updated in round 8! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.14685726165771484] Updated in round 9! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.1484518051147461] Updated in round 10! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.15249085426330566] Updated in round 11! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.15419626235961914] Updated in round 12! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.1589970588684082] Updated in round 13! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.16065740585327148] Updated in round 14! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.1640782356262207] Updated in round 15! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.20291447639465332] Updated in round 16! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.20557498931884766] Updated in round 17! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.20753884315490723] Updated in round 18! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.2095482349395752] Updated in round 19! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.21175765991210938] Updated in round 20! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.25874853134155273] Updated in round 21! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.2612125873565674] Updated in round 22! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.2630801200866699] Updated in round 23! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.26552653312683105] Updated in round 24! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.2674229145050049] Updated in round 25! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.2698934078216553] Updated in round 26! max:(0.6, 'C=CC=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.3284447193145752] Updated in round 27! max:(0.64, 'C=CC=CC(C=C)=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.39191627502441406] Updated in round 28! max:(0.64, 'C=CC=CC(C=C)=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.39435911178588867] Updated in round 29! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.46174097061157227] Updated in round 30! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4641380310058594] Updated in round 31! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4671764373779297] Updated in round 32! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4692683219909668] Updated in round 33! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4725921154022217] Updated in round 34! max:(0.84, 'C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5926823616027832] Updated in round 35! max:(0.84, 'C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5953879356384277] Updated in round 36! max:(0.84, 'C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5984077453613281] Updated in round 37! max:(0.84, 'C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.6026110649108887] Updated in round 38! max:(0.88, 'C=CC(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.7350101470947266] Reproduced in round 39!!
