[0.00011301040649414062]Start running EvoMol from [H][H]...
[0.016068220138549805] Updated in round 1! max:(0.17857142857142858, 'c1ccccc1'), min:(-99999, '')
[0.021605968475341797] Updated in round 2! max:(0.4, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.038370370864868164] Updated in round 3! max:(0.4482758620689655, 'c1ccc2c(c1)-c1ccccc1-2'), min:(-99999, '')
[0.05289459228515625] Updated in round 4! max:(0.45454545454545453, 'c1ccc2c(c1)-c1ccc3ccccc3c1-2'), min:(-99999, '')
[0.07783818244934082] Updated in round 5! max:(0.45454545454545453, 'c1ccc2c(c1)-c1ccc3ccccc3c1-2'), min:(-99999, '')
[0.07881450653076172] Updated in round 6! max:(0.5079365079365079, 'C=Cc1ccccc1C1=Cc2ccccc21'), min:(-99999, '')
[0.10146188735961914] Updated in round 7! max:(0.5079365079365079, 'C=Cc1ccccc1C1=Cc2ccccc21'), min:(-99999, '')
[0.102447509765625] Updated in round 8! max:(0.5079365079365079, 'C=Cc1ccccc1C1=Cc2ccccc21'), min:(-99999, '')
[0.10339999198913574] Updated in round 9! max:(0.5079365079365079, 'C=Cc1ccccc1C1=Cc2ccccc21'), min:(-99999, '')
[0.10432863235473633] Updated in round 10! max:(0.5079365079365079, 'C=Cc1ccccc1C1=Cc2ccccc21'), min:(-99999, '')
[0.10523772239685059] Updated in round 11! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12425351142883301] Updated in round 12! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12512707710266113] Updated in round 13! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12589120864868164] Updated in round 14! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12665057182312012] Updated in round 15! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12744426727294922] Updated in round 16! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12821435928344727] Updated in round 17! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.12902283668518066] Updated in round 18! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1299288272857666] Updated in round 19! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13086366653442383] Updated in round 20! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13185977935791016] Updated in round 21! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13274788856506348] Updated in round 22! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13372206687927246] Updated in round 23! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13469982147216797] Updated in round 24! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.15433907508850098] Updated in round 25! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.15524721145629883] Updated in round 26! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1561596393585205] Updated in round 27! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
