[5.435943603515625e-05]Start running EvoMol from [H][H]...
[0.00047588348388671875] Updated in round 1! max:(0.043478260869565216, 'C=C'), min:(-99999, '')
[0.0010831356048583984] Updated in round 2! max:(0.08695652173913043, 'C=CC=C'), min:(-99999, '')
[0.0026369094848632812] Updated in round 3! max:(0.13043478260869565, 'C=CC=CC=C'), min:(-99999, '')
[0.0050351619720458984] Updated in round 4! max:(0.17391304347826086, 'c1ccccc1'), min:(-99999, '')
[0.008516073226928711] Updated in round 5! max:(0.21739130434782608, 'C=Cc1ccccc1'), min:(-99999, '')
[0.011801481246948242] Updated in round 6! max:(0.2608695652173913, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.015657424926757812] Updated in round 7! max:(0.30434782608695654, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.020385026931762695] Updated in round 8! max:(0.30434782608695654, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.021872758865356445] Updated in round 9! max:(0.34782608695652173, 'C=Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.027437686920166016] Updated in round 10! max:(0.391304347826087, 'C=Cc1cc2ccccc2cc1C=C'), min:(-99999, '')
[0.03452897071838379] Updated in round 11! max:(0.43478260869565216, 'C=Cc1ccc2cc(C=C)c(C=C)cc2c1'), min:(-99999, '')
[0.04325246810913086] Updated in round 12! max:(0.43478260869565216, 'C=Cc1ccc2cc(C=C)c(C=C)cc2c1'), min:(-99999, '')
[0.04501676559448242] Updated in round 13! max:(0.4782608695652174, 'C=CC=Cc1cc2cc(C=C)ccc2cc1C=C'), min:(-99999, '')
[0.05765247344970703] Updated in round 14! max:(0.5217391304347826, 'C=Cc1ccc2cc3c(cc2c1)C=CC=CC=C3'), min:(-99999, '')
[0.07103514671325684] Updated in round 15! max:(0.5652173913043478, 'C=Cc1cc2cc3c(cc2cc1C=C)C=CC=CC=C3'), min:(-99999, '')
[0.08702707290649414] Updated in round 16! max:(0.5652173913043478, 'C=Cc1cc2cc3c(cc2cc1C=C)C=CC=CC=C3'), min:(-99999, '')
[0.08900856971740723] Updated in round 17! max:(0.6086956521739131, 'C=CC1=CC=Cc2cc3cc(C=C)c(C=C)cc3cc2C=C1'), min:(-99999, '')
[0.10873913764953613] Updated in round 18! max:(0.6086956521739131, 'C=CC1=CC=Cc2cc3cc(C=C)c(C=C)cc3cc2C=C1'), min:(-99999, '')
[0.11069583892822266] Updated in round 19! max:(0.6086956521739131, 'C=CC1=CC=Cc2cc3cc(C=C)c(C=C)cc3cc2C=C1'), min:(-99999, '')
[0.1129140853881836] Updated in round 20! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.13429784774780273] Updated in round 21! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.1362910270690918] Updated in round 22! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.1383199691772461] Updated in round 23! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.1403040885925293] Updated in round 24! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.1422410011291504] Updated in round 25! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.14450669288635254] Updated in round 26! max:(0.6956521739130435, 'C=CC=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.1723947525024414] Updated in round 27! max:(0.6956521739130435, 'C=CC=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.17508554458618164] Updated in round 28! max:(0.7391304347826086, 'C=CC(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.20809197425842285] Updated in round 29! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.245619535446167] Updated in round 30! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.24801206588745117] Updated in round 31! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.25035667419433594] Updated in round 32! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.25270652770996094] Updated in round 33! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.25514841079711914] Updated in round 34! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.25746726989746094] Updated in round 35! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.25978946685791016] Updated in round 36! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.2621450424194336] Updated in round 37! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.264310359954834] Updated in round 38! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.2665095329284668] Updated in round 39! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.26876163482666016] Updated in round 40! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.27100324630737305] Updated in round 41! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.27338242530822754] Updated in round 42! max:(0.782608695652174, 'C=CC(=C)C(C=C)=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.2759571075439453] Updated in round 43! max:(0.8260869565217391, 'C=c1ccccc1=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.3172450065612793] Updated in round 44! max:(0.8260869565217391, 'C=c1ccccc1=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.3197610378265381] Updated in round 45! max:(0.8260869565217391, 'C=c1ccccc1=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
