[8.0108642578125e-05]Start running EvoMol from [H][H]...
[0.004445791244506836] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.011106014251708984] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.021869897842407227] Updated in round 3! max:(0.1836734693877551, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.03514385223388672] Updated in round 4! max:(0.20408163265306123, 'C=Cc1cccc(-c2cccc(C=C)c2)c1'), min:(-99999, '')
[0.050742149353027344] Updated in round 5! max:(0.20408163265306123, 'C=Cc1cccc(-c2cccc(C=C)c2)c1'), min:(-99999, '')
[0.05235004425048828] Updated in round 6! max:(0.20408163265306123, 'C=Cc1cccc(-c2cccc(C=C)c2)c1'), min:(-99999, '')
[0.054532766342163086] Updated in round 7! max:(0.22448979591836735, 'C=Cc1cccc(-c2cccc(C=C)c2C=C)c1'), min:(-99999, '')
[0.0723581314086914] Updated in round 8! max:(0.24489795918367346, 'C=Cc1cccc(-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.09240245819091797] Updated in round 9! max:(0.2857142857142857, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.1152794361114502] Updated in round 10! max:(0.2857142857142857, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.11768794059753418] Updated in round 11! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.1403813362121582] Updated in round 12! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.14220237731933594] Updated in round 13! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.14390110969543457] Updated in round 14! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.14562320709228516] Updated in round 15! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.14727425575256348] Updated in round 16! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.14896941184997559] Updated in round 17! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.15065693855285645] Updated in round 18! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.15242862701416016] Updated in round 19! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.15416502952575684] Updated in round 20! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.15590667724609375] Updated in round 21! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.1576240062713623] Updated in round 22! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.1593482494354248] Updated in round 23! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.16141819953918457] Updated in round 24! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.18527674674987793] Updated in round 25! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.18708157539367676] Updated in round 26! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.18886089324951172] Updated in round 27! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.1906285285949707] Updated in round 28! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.19244098663330078] Updated in round 29! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.19421005249023438] Updated in round 30! max:(0.32653061224489793, 'C#CC#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.1964573860168457] Updated in round 31! max:(0.40816326530612246, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccccc1'), min:(-99999, '')
[0.23983287811279297] Updated in round 32! max:(0.42857142857142855, 'C=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.29639291763305664] Updated in round 33! max:(0.42857142857142855, 'C=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.30066728591918945] Updated in round 34! max:(0.4489795918367347, 'C=CC=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.37056541442871094] Updated in round 35! max:(0.4489795918367347, 'C=CC=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.37430334091186523] Updated in round 36! max:(0.4489795918367347, 'C=CC=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.3779482841491699] Updated in round 37! max:(0.4489795918367347, 'C=CC=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.3817250728607178] Updated in round 38! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.44259142875671387] Updated in round 39! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.44530725479125977] Updated in round 40! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.44785356521606445] Updated in round 41! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.4506645202636719] Updated in round 42! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.4531853199005127] Updated in round 43! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.4557628631591797] Updated in round 44! max:(0.46938775510204084, 'C(C#Cc1ccc2ccccc2c1-c1cccc2ccccc12)#Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.4589252471923828] Updated in round 45! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.5216031074523926] Updated in round 46! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.5246930122375488] Updated in round 47! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.5894038677215576] Updated in round 48! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.5920717716217041] Updated in round 49! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.5947744846343994] Updated in round 50! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.5973875522613525] Updated in round 51! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.6000792980194092] Updated in round 52! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.6028540134429932] Updated in round 53! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.6057097911834717] Updated in round 54! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.6084339618682861] Updated in round 55! max:(0.5102040816326531, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.6116049289703369] Updated in round 56! max:(0.5918367346938775, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.7101700305938721] Updated in round 57! max:(0.5918367346938775, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.7135467529296875] Updated in round 58! max:(0.5918367346938775, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.7165136337280273] Updated in round 59! max:(0.5918367346938775, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.7195076942443848] Updated in round 60! max:(0.5918367346938775, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.7224128246307373] Updated in round 61! max:(0.5918367346938775, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.7258660793304443] Updated in round 62! max:(0.673469387755102, 'C(C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12)#Cc1ccccc1'), min:(-99999, '')
[0.8725545406341553] Updated in round 63! max:(0.673469387755102, 'C(C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12)#Cc1ccccc1'), min:(-99999, '')
[0.8768880367279053] Updated in round 64! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.062718152999878] Updated in round 65! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.0671312808990479] Updated in round 66! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.0715346336364746] Updated in round 67! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.07619047164917] Updated in round 68! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.0805401802062988] Updated in round 69! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.0850999355316162] Updated in round 70! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.089665412902832] Updated in round 71! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.0940053462982178] Updated in round 72! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.0984363555908203] Updated in round 73! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.1029627323150635] Updated in round 74! max:(0.6938775510204082, 'C=Cc1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.1081984043121338] Updated in round 75! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.3108925819396973] Updated in round 76! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.3157625198364258] Updated in round 77! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.3206353187561035] Updated in round 78! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.3253819942474365] Updated in round 79! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.3302404880523682] Updated in round 80! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.334961175918579] Updated in round 81! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.3396878242492676] Updated in round 82! max:(0.7142857142857143, 'C=CC(=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.345583438873291] Updated in round 83! max:(0.7346938775510204, 'C=CC=C(C=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.5796458721160889] Updated in round 84! max:(0.7346938775510204, 'C=CC=C(C=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.5855121612548828] Updated in round 85! max:(0.7346938775510204, 'C=CC=C(C=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.5913233757019043] Updated in round 86! max:(0.7346938775510204, 'C=CC=C(C=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.5971791744232178] Updated in round 87! max:(0.7346938775510204, 'C=CC=C(C=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.6027147769927979] Updated in round 88! max:(0.7346938775510204, 'C=CC=C(C=C)c1ccccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[1.6094934940338135] Updated in round 89! max:(0.7551020408163265, 'C=CC=C(C=C)c1cc(C=C)ccc1C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
