[7.271766662597656e-05]Start running EvoMol from [H][H]...
[0.002028226852416992] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.01055002212524414] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.029700756072998047] Updated in round 3! max:(0.1836734693877551, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.05134844779968262] Updated in round 4! max:(0.20408163265306123, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.07616424560546875] Updated in round 5! max:(0.20408163265306123, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.07922601699829102] Updated in round 6! max:(0.20408163265306123, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.08099126815795898] Updated in round 7! max:(0.20408163265306123, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.08364415168762207] Updated in round 8! max:(0.20408163265306123, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.08593988418579102] Updated in round 9! max:(0.20408163265306123, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.08974123001098633] Updated in round 10! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.12391281127929688] Updated in round 11! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.12572574615478516] Updated in round 12! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.1281599998474121] Updated in round 13! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.13067007064819336] Updated in round 14! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.13433837890625] Updated in round 15! max:(0.2653061224489796, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.17512297630310059] Updated in round 16! max:(0.2653061224489796, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.17993831634521484] Updated in round 17! max:(0.2653061224489796, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.18301701545715332] Updated in round 18! max:(0.2653061224489796, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.1862325668334961] Updated in round 19! max:(0.2857142857142857, 'C#Cc1cccc(C=CC=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.22760319709777832] Updated in round 20! max:(0.2857142857142857, 'C#Cc1cccc(C=CC=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2298870086669922] Updated in round 21! max:(0.2857142857142857, 'C#Cc1cccc(C=CC=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2321028709411621] Updated in round 22! max:(0.2857142857142857, 'C#Cc1cccc(C=CC=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.23471689224243164] Updated in round 23! max:(0.2857142857142857, 'C#Cc1cccc(C=CC=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.23728680610656738] Updated in round 24! max:(0.2857142857142857, 'C#Cc1cccc(C=CC=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2398998737335205] Updated in round 25! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2833216190338135] Updated in round 26! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.28627872467041016] Updated in round 27! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.28882431983947754] Updated in round 28! max:(0.30612244897959184, 'C#Cc1ccc2ccccc2c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2913632392883301] Updated in round 29! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.3375415802001953] Updated in round 30! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.34140920639038086] Updated in round 31! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.38982152938842773] Updated in round 32! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.3921830654144287] Updated in round 33! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.39414072036743164] Updated in round 34! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.3973054885864258] Updated in round 35! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.4000589847564697] Updated in round 36! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.4023282527923584] Updated in round 37! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.405057430267334] Updated in round 38! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.4087846279144287] Updated in round 39! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.41115522384643555] Updated in round 40! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.4140043258666992] Updated in round 41! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.4719057083129883] Updated in round 42! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.4754631519317627] Updated in round 43! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.477691650390625] Updated in round 44! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.48113322257995605] Updated in round 45! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.48464298248291016] Updated in round 46! max:(0.3877551020408163, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)ccc2ccccc12'), min:(-99999, '')
[0.5524661540985107] Updated in round 47! max:(0.3877551020408163, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)ccc2ccccc12'), min:(-99999, '')
[0.5557546615600586] Updated in round 48! max:(0.3877551020408163, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)ccc2ccccc12'), min:(-99999, '')
[0.5592904090881348] Updated in round 49! max:(0.40816326530612246, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC(=C)C=C)ccc2ccccc12'), min:(-99999, '')
[0.6362166404724121] Updated in round 50! max:(0.40816326530612246, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC(=C)C=C)ccc2ccccc12'), min:(-99999, '')
