[6.079673767089844e-05]Start running EvoMol from [H][H]...
[0.012693166732788086] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.01407313346862793] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.01778388023376465] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.02260756492614746] Updated in round 4! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.027452945709228516] Updated in round 5! max:(0.10204081632653061, 'C=Cc1ccccc1'), min:(-99999, '')
[0.03221559524536133] Updated in round 6! max:(0.12244897959183673, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.03744387626647949] Updated in round 7! max:(0.14285714285714285, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.04197263717651367] Updated in round 8! max:(0.16326530612244897, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.047621965408325195] Updated in round 9! max:(0.1836734693877551, 'C#CC=Cc1cccc2ccccc12'), min:(-99999, '')
[0.055020809173583984] Updated in round 10! max:(0.20408163265306123, 'C#CC=Cc1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.06234431266784668] Updated in round 11! max:(0.22448979591836735, 'C#CC(C=C)=Cc1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.0715630054473877] Updated in round 12! max:(0.24489795918367346, 'C#CC(C=CC=C)=Cc1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.08385634422302246] Updated in round 13! max:(0.24489795918367346, 'C#CC(C=CC=C)=Cc1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.08654522895812988] Updated in round 14! max:(0.2653061224489796, 'C#CC(C=CC=CC=C)=Cc1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.10313820838928223] Updated in round 15! max:(0.2653061224489796, 'C#CC(C=CC=CC=C)=Cc1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.10513949394226074] Updated in round 16! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.11948752403259277] Updated in round 17! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.12111401557922363] Updated in round 18! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.12281966209411621] Updated in round 19! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.12496113777160645] Updated in round 20! max:(0.30612244897959184, 'C#CC#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.14044642448425293] Updated in round 21! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.16082453727722168] Updated in round 22! max:(0.3469387755102041, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#CC#C)ccc2ccccc12'), min:(-99999, '')
[0.18207859992980957] Updated in round 23! max:(0.3469387755102041, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#CC#C)ccc2ccccc12'), min:(-99999, '')
[0.18410491943359375] Updated in round 24! max:(0.3469387755102041, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#CC#C)ccc2ccccc12'), min:(-99999, '')
[0.18649673461914062] Updated in round 25! max:(0.3673469387755102, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.21076273918151855] Updated in round 26! max:(0.3673469387755102, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.21378445625305176] Updated in round 27! max:(0.3877551020408163, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.24541425704956055] Updated in round 28! max:(0.40816326530612246, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=CC=C)cccc1C=CC=C'), min:(-99999, '')
