[5.6743621826171875e-05]Start running EvoMol from [H][H]...
[0.0007872581481933594] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.0015630722045898438] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.0035860538482666016] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.006594181060791016] Updated in round 4! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.01110696792602539] Updated in round 5! max:(0.13513513513513514, 'C=c1ccccc1=C'), min:(-99999, '')
[0.014477729797363281] Updated in round 6! max:(0.16216216216216217, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.01939225196838379] Updated in round 7! max:(0.1891891891891892, 'C=Cc1cc(=C)c(=C)cc1C=C'), min:(-99999, '')
[0.024946928024291992] Updated in round 8! max:(0.21621621621621623, 'C=CC=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.03139019012451172] Updated in round 9! max:(0.21621621621621623, 'C=CC=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.03436708450317383] Updated in round 10! max:(0.24324324324324326, 'C=CC=c1cc2ccccc2cc1=C'), min:(-99999, '')
[0.05307269096374512] Updated in round 11! max:(0.2702702702702703, 'C=CC=c1cc2ccccc2cc1=CC=C'), min:(-99999, '')
[0.06399130821228027] Updated in round 12! max:(0.2972972972972973, 'C=c1cc2cc3ccccc3cc2cc1=C'), min:(-99999, '')
[0.0739903450012207] Updated in round 13! max:(0.32432432432432434, 'C=Cc1ccc2cc3cc(=C)c(=C)cc3cc2c1'), min:(-99999, '')
[0.08611893653869629] Updated in round 14! max:(0.35135135135135137, 'C=CC=c1cc2cc3cc(C=C)ccc3cc2cc1=C'), min:(-99999, '')
[0.10361027717590332] Updated in round 15! max:(0.3783783783783784, 'C=CC=c1cc2cc3ccc(C=C)cc3cc2cc1=CC=C'), min:(-99999, '')
[0.12461590766906738] Updated in round 16! max:(0.40540540540540543, 'C=Cc1ccc2cc3cc4cc(=C)c(=C)cc4cc3cc2c1'), min:(-99999, '')
[0.1431586742401123] Updated in round 17! max:(0.40540540540540543, 'C=Cc1ccc2cc3cc4cc(=C)c(=C)cc4cc3cc2c1'), min:(-99999, '')
[0.14620447158813477] Updated in round 18! max:(0.43243243243243246, 'C=Cc1cc2cc3cc4cc(=C)c(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[0.167952299118042] Updated in round 19! max:(0.43243243243243246, 'C=Cc1cc2cc3cc4cc(=C)c(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[0.17063641548156738] Updated in round 20! max:(0.43243243243243246, 'C=Cc1cc2cc3cc4cc(=C)c(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
[0.17322540283203125] Updated in round 21! max:(0.43243243243243246, 'C=Cc1cc2cc3cc4cc(=C)c(=C)cc4cc3cc2cc1C=C'), min:(-99999, '')
