[8.893013000488281e-05]Start running EvoMol from [H][H]...
[0.0031883716583251953] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.012045621871948242] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03289985656738281] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.0741889476776123] Updated in round 4! max:(0.2054794520547945, 'c1ccc(-c2cccc(-c3ccc4ccccc4c3)c2)cc1'), min:(-99999, '')
[0.1302947998046875] Updated in round 5! max:(0.2054794520547945, 'c1ccc(-c2cccc(-c3ccc4ccccc4c3)c2)cc1'), min:(-99999, '')
[0.13816118240356445] Updated in round 6! max:(0.2602739726027397, 'c1ccc(-c2cccc(-c3cccc(-c4ccc5ccccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.22913765907287598] Updated in round 7! max:(0.2602739726027397, 'c1ccc(-c2cccc(-c3cccc(-c4ccc5ccccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.2354128360748291] Updated in round 8! max:(0.273972602739726, 'C=Cc1ccc2cc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)ccc2c1'), min:(-99999, '')
[0.34284424781799316] Updated in round 9! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.46468329429626465] Updated in round 10! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.47245311737060547] Updated in round 11! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.47887158393859863] Updated in round 12! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.48465418815612793] Updated in round 13! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.49289631843566895] Updated in round 14! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.498917818069458] Updated in round 15! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.5085945129394531] Updated in round 16! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.519536018371582] Updated in round 17! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3cccc(-c4ccc5cc(C=C)ccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.5290343761444092] Updated in round 18! max:(0.3424657534246575, 'C=Cc1ccc2cc(-c3cccc(-c4cccc(-c5ccc(C=C)c(-c6ccccc6)c5)c4)c3)ccc2c1'), min:(-99999, '')
[0.7108883857727051] Updated in round 19! max:(0.3561643835616438, 'C=Cc1ccc2cc(-c3cccc(-c4cccc(-c5ccc6ccc7ccccc7c6c5)c4)c3)ccc2c1'), min:(-99999, '')
[0.8946304321289062] Updated in round 20! max:(0.3561643835616438, 'C=Cc1ccc2cc(-c3cccc(-c4cccc(-c5ccc6ccc7ccccc7c6c5)c4)c3)ccc2c1'), min:(-99999, '')
[0.9045078754425049] Updated in round 21! max:(0.3835616438356164, 'c1cc(-c2cccc(-c3ccc4ccc5ccccc5c4c3)c2)cc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[1.1063225269317627] Updated in round 22! max:(0.3835616438356164, 'c1cc(-c2cccc(-c3ccc4ccc5ccccc5c4c3)c2)cc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[1.1129133701324463] Updated in round 23! max:(0.3835616438356164, 'c1cc(-c2cccc(-c3ccc4ccc5ccccc5c4c3)c2)cc(-c2ccc3c(ccc4ccccc43)c2)c1'), min:(-99999, '')
[1.125204086303711] Updated in round 24! max:(0.3972602739726027, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5ccccc54)c3)c2)cc1-c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[1.3668954372406006] Updated in round 25! max:(0.410958904109589, 'c1cc(-c2ccc3c(ccc4ccccc43)c2)cc(-c2ccc3ccc4cc5ccc6ccccc6c5cc4c3c2)c1'), min:(-99999, '')
