[5.3882598876953125e-05]Start running EvoMol from [H][H]...
[0.0007383823394775391] Updated in round 1! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.007155179977416992] Updated in round 2! max:(0.36363636363636365, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.024191856384277344] Updated in round 3! max:(0.4090909090909091, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.04404306411743164] Updated in round 4! max:(0.4090909090909091, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.04660964012145996] Updated in round 5! max:(0.4090909090909091, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.04980921745300293] Updated in round 6! max:(0.5909090909090909, 'C=Cc1cccc(-c2ccccc2-c2ccccc2)c1'), min:(-99999, '')
[0.08966851234436035] Updated in round 7! max:(0.6818181818181818, 'C=Cc1cccc(-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.13590502738952637] Updated in round 8! max:(0.6818181818181818, 'C=Cc1cccc(-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.1390056610107422] Updated in round 9! max:(0.6818181818181818, 'C=Cc1cccc(-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.1428380012512207] Updated in round 10! max:(0.6818181818181818, 'C=Cc1cccc(-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.14571380615234375] Updated in round 11! max:(0.6818181818181818, 'C=Cc1cccc(-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.14887046813964844] Updated in round 12! max:(0.6818181818181818, 'C=Cc1cccc(-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.15207171440124512] Updated in round 13! max:(0.7272727272727273, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.20375561714172363] Updated in round 14! max:(0.7272727272727273, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.20749878883361816] Updated in round 15! max:(0.7727272727272727, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4cccc(C=C)c4c23)c1'), min:(-99999, '')
[0.2653379440307617] Updated in round 16! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.3313150405883789] Updated in round 17! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.3356907367706299] Updated in round 18! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.33933067321777344] Updated in round 19! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.3434305191040039] Updated in round 20! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.3481001853942871] Updated in round 21! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.35167884826660156] Updated in round 22! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.35547852516174316] Updated in round 23! max:(0.8181818181818182, 'C=CC=Cc1cccc2ccc3ccc(C=C)c(-c4cccc(C=C)c4)c3c12'), min:(-99999, '')
[0.35988283157348633] Updated in round 24! max:(0.8636363636363636, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.4315512180328369] Updated in round 25! max:(0.8636363636363636, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.4360237121582031] Updated in round 26! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5186324119567871] Updated in round 27! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5223691463470459] Updated in round 28! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5268452167510986] Updated in round 29! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5310704708099365] Updated in round 30! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5367419719696045] Updated in round 31! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5409257411956787] Updated in round 32! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5460338592529297] Updated in round 33! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5497884750366211] Updated in round 34! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.5546317100524902] Updated in round 35! max:(0.9545454545454546, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc1cc7c6c5c4c3c2'), min:(-99999, '')
[0.6378700733184814] Updated in round 36! max:(0.9545454545454546, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc1cc7c6c5c4c3c2'), min:(-99999, '')
[0.6417720317840576] Updated in round 37! max:(0.9545454545454546, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc1cc7c6c5c4c3c2'), min:(-99999, '')
[0.6457092761993408] Updated in round 38! max:(0.9545454545454546, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc1cc7c6c5c4c3c2'), min:(-99999, '')
[0.646538496017456] Reproduced in round 39!!
