[8.96453857421875e-05]Start running EvoMol from [H][H]...
[0.023380279541015625] Updated in round 1! max:(0.01639344262295082, 'C=C'), min:(-99999, '')
[0.02421259880065918] Updated in round 2! max:(0.03278688524590164, 'C=CC=C'), min:(-99999, '')
[0.02623581886291504] Updated in round 3! max:(0.04918032786885246, 'C=CC=CC=C'), min:(-99999, '')
[0.02916741371154785] Updated in round 4! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.035854339599609375] Updated in round 5! max:(0.08196721311475409, 'C=Cc1ccccc1'), min:(-99999, '')
[0.04162764549255371] Updated in round 6! max:(0.09836065573770492, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.05056595802307129] Updated in round 7! max:(0.11475409836065574, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.061038970947265625] Updated in round 8! max:(0.13114754098360656, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.0783839225769043] Updated in round 9! max:(0.14754098360655737, 'C=CC(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.10387015342712402] Updated in round 10! max:(0.16393442622950818, 'C=CC=C(C=C)c1cccc2ccccc12'), min:(-99999, '')
[0.27362489700317383] Updated in round 11! max:(0.18032786885245902, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.3575928211212158] Updated in round 12! max:(0.19672131147540983, 'C=Cc1cccc2c1ccc1cccc(C=C)c12'), min:(-99999, '')
[0.42176365852355957] Updated in round 13! max:(0.21311475409836064, 'C=Cc1ccc2c(ccc3cccc(C=C)c32)c1C=C'), min:(-99999, '')
[0.8109371662139893] Updated in round 14! max:(0.21311475409836064, 'C=Cc1ccc2c(ccc3cccc(C=C)c32)c1C=C'), min:(-99999, '')
[1.3924407958984375] Updated in round 15! max:(0.22950819672131148, 'C=Cc1cc2c3c(ccc4cccc(c43)C2=C)c1C=C'), min:(-99999, '')
[1.4296913146972656] Updated in round 16! max:(0.2459016393442623, 'C=CC=Cc1cc2c3c(ccc4cccc(c43)C2=C)c1C=C'), min:(-99999, '')
[1.829047679901123] Updated in round 17! max:(0.26229508196721313, 'C=Cc1c2cccccc3c4cccc5ccc1c(c-3c2)c54'), min:(-99999, '')
[2.5350022315979004] Updated in round 18! max:(0.2786885245901639, 'C=Cc1cc2ccc3c(C=C)c4cccccc5c(c1)c2c3c-5c4'), min:(-99999, '')
[3.542632818222046] Updated in round 19! max:(0.29508196721311475, 'C=Cc1cccc2cc3c4c(ccc5cc(C=C)cc(c-3c1)c54)c2C=C'), min:(-99999, '')
