[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0013222694396972656] Updated in round 1! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.007673978805541992] Updated in round 2! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.013955354690551758] Updated in round 3! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.015799760818481445] Updated in round 4! max:(0.15, 'C#Cc1ccccc1C#C'), min:(-99999, '')
[0.023552894592285156] Updated in round 5! max:(0.175, 'C#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.03236579895019531] Updated in round 6! max:(0.175, 'C#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.03516197204589844] Updated in round 7! max:(0.2, 'C#Cc1cccc(C#C)c1C#CC=C'), min:(-99999, '')
[0.04521632194519043] Updated in round 8! max:(0.275, 'C#Cc1cccc(C#C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.06519603729248047] Updated in round 9! max:(0.3, 'C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.08591771125793457] Updated in round 10! max:(0.3, 'C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.08853602409362793] Updated in round 11! max:(0.3, 'C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.09080839157104492] Updated in round 12! max:(0.3, 'C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.09328842163085938] Updated in round 13! max:(0.4, 'C#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.13641691207885742] Updated in round 14! max:(0.4, 'C#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.1389453411102295] Updated in round 15! max:(0.5, 'C#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.21439647674560547] Updated in round 16! max:(0.525, 'C=CC#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.3037285804748535] Updated in round 17! max:(0.525, 'C=CC#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.30790185928344727] Updated in round 18! max:(0.525, 'C=CC#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.3121662139892578] Updated in round 19! max:(0.55, 'C#CC=CC#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.40985631942749023] Updated in round 20! max:(0.55, 'C#CC=CC#Cc1ccc(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.41372108459472656] Updated in round 21! max:(0.575, 'C#CC=CC#Cc1cc(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.5170435905456543] Updated in round 22! max:(0.575, 'C#CC=CC#Cc1cc(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.5197710990905762] Updated in round 23! max:(0.575, 'C#CC=CC#Cc1cc(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.5238213539123535] Updated in round 24! max:(0.6, 'C#CC=CC#Cc1c(C#C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6319432258605957] Updated in round 25! max:(0.6, 'C#CC=CC#Cc1c(C#C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6351814270019531] Updated in round 26! max:(0.6, 'C#CC=CC#Cc1c(C#C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6393883228302002] Updated in round 27! max:(0.6, 'C#CC=CC#Cc1c(C#C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6431090831756592] Updated in round 28! max:(0.6, 'C#CC=CC#Cc1c(C#C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.646791934967041] Updated in round 29! max:(0.6, 'C#CC=CC#Cc1c(C#C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6506428718566895] Updated in round 30! max:(0.625, 'C#CC=CC#Cc1c(C#CC=C)c(C#C)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
