[4.57763671875e-05]Start running EvoMol from [H][H]...
[0.0007171630859375] Updated in round 1! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.005248546600341797] Updated in round 2! max:(0.36363636363636365, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.015530109405517578] Updated in round 3! max:(0.5, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.030358552932739258] Updated in round 4! max:(0.5454545454545454, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.0488889217376709] Updated in round 5! max:(0.5909090909090909, 'c1ccc2c(c1)ccc1ccc3ccccc3c12'), min:(-99999, '')
[0.06583595275878906] Updated in round 6! max:(0.5909090909090909, 'c1ccc2c(c1)ccc1ccc3ccccc3c12'), min:(-99999, '')
[0.06807184219360352] Updated in round 7! max:(0.6363636363636364, 'C=Cc1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[0.0906064510345459] Updated in round 8! max:(0.7272727272727273, 'c1ccc2c(c1)ccc1ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[0.11585593223571777] Updated in round 9! max:(0.7272727272727273, 'c1ccc2c(c1)ccc1ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[0.11892247200012207] Updated in round 10! max:(0.7727272727272727, 'C=Cc1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.15090417861938477] Updated in round 11! max:(0.7727272727272727, 'C=Cc1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.15377235412597656] Updated in round 12! max:(0.7727272727272727, 'C=Cc1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.1568920612335205] Updated in round 13! max:(0.7727272727272727, 'C=Cc1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.16024446487426758] Updated in round 14! max:(0.8636363636363636, 'c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.1962747573852539] Updated in round 15! max:(0.8636363636363636, 'c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.19922590255737305] Updated in round 16! max:(0.8636363636363636, 'c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.20208287239074707] Updated in round 17! max:(0.8636363636363636, 'c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.20514845848083496] Updated in round 18! max:(0.9090909090909091, 'c1cc2c3c(c1)ccc1ccc4ccc5ccc6cccc-2c6c5c4c13'), min:(-99999, '')
[0.24204611778259277] Updated in round 19! max:(0.9090909090909091, 'c1cc2c3c(c1)ccc1ccc4ccc5ccc6cccc-2c6c5c4c13'), min:(-99999, '')
[0.2450716495513916] Updated in round 20! max:(0.9090909090909091, 'c1cc2c3c(c1)ccc1ccc4ccc5ccc6cccc-2c6c5c4c13'), min:(-99999, '')
[0.2482316493988037] Updated in round 21! max:(0.9090909090909091, 'c1cc2c3c(c1)ccc1ccc4ccc5ccc6cccc-2c6c5c4c13'), min:(-99999, '')
[0.25182533264160156] Reproduced in round 22!!
