[6.318092346191406e-05]Start running EvoMol from [H][H]...
[0.0010883808135986328] Updated in round 1! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.007444620132446289] Updated in round 2! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.015084981918334961] Updated in round 3! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.017021894454956055] Updated in round 4! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.025960206985473633] Updated in round 5! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.038060665130615234] Updated in round 6! max:(0.2857142857142857, 'C=CC=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.053545475006103516] Updated in round 7! max:(0.32142857142857145, 'C=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.07290172576904297] Updated in round 8! max:(0.35714285714285715, 'C=CC=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.09599614143371582] Updated in round 9! max:(0.35714285714285715, 'C=CC=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.09828615188598633] Updated in round 10! max:(0.35714285714285715, 'C=CC=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.10076236724853516] Updated in round 11! max:(0.35714285714285715, 'C=CC=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.10286951065063477] Updated in round 12! max:(0.5, 'C=CC(C=C)=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.15607547760009766] Updated in round 13! max:(0.5, 'C=CC(C=C)=Cc1ccc(C=CC=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.15866494178771973] Updated in round 14! max:(0.5357142857142857, 'C=CC(C=C)=Cc1ccc(C=CC=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.21741843223571777] Updated in round 15! max:(0.5357142857142857, 'C=CC(C=C)=Cc1ccc(C=CC=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.21944236755371094] Updated in round 16! max:(0.5357142857142857, 'C=CC(C=C)=Cc1ccc(C=CC=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.22156572341918945] Updated in round 17! max:(0.5357142857142857, 'C=CC(C=C)=Cc1ccc(C=CC=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2242584228515625] Updated in round 18! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.29496049880981445] Updated in round 19! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.2971503734588623] Updated in round 20! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.2999742031097412] Updated in round 21! max:(0.5714285714285714, 'C=CC=Cc1ccc(C=CC=CC=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.30320000648498535] Updated in round 22! max:(0.6071428571428571, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.38295507431030273] Updated in round 23! max:(0.6071428571428571, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.38555383682250977] Updated in round 24! max:(0.6071428571428571, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.38809728622436523] Updated in round 25! max:(0.6071428571428571, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.39064550399780273] Updated in round 26! max:(0.6071428571428571, 'C=CC=Cc1ccc(C=CC=CC(C=C)=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
