[4.506111145019531e-05]Start running EvoMol from [H][H]...
[0.0006258487701416016] Updated in round 1! max:(0.26666666666666666, 'c1ccccc1'), min:(-99999, '')
[0.006653308868408203] Updated in round 2! max:(0.5333333333333333, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.023387432098388672] Updated in round 3! max:(0.7333333333333333, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.04976248741149902] Updated in round 4! max:(0.7333333333333333, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.05158281326293945] Updated in round 5! max:(0.7333333333333333, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.05456900596618652] Updated in round 6! max:(0.7333333333333333, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.05656242370605469] Updated in round 7! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.08719897270202637] Updated in round 8! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.0899496078491211] Updated in round 9! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.12630105018615723] Updated in round 10! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.12860870361328125] Updated in round 11! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.16466712951660156] Updated in round 12! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.1666402816772461] Updated in round 13! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.16743159294128418] Reproduced in round 14!!
