[5.412101745605469e-05]Start running EvoMol from [H][H]...
[0.0005338191986083984] Updated in round 1! max:(0.03571428571428571, 'C=C'), min:(-99999, '')
[0.0012357234954833984] Updated in round 2! max:(0.07142857142857142, 'C=CC=C'), min:(-99999, '')
[0.0029799938201904297] Updated in round 3! max:(0.10714285714285714, 'C=CC=CC=C'), min:(-99999, '')
[0.004972219467163086] Updated in round 4! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.00854039192199707] Updated in round 5! max:(0.17857142857142858, 'C=c1ccc(=C)cc1'), min:(-99999, '')
[0.012828588485717773] Updated in round 6! max:(0.21428571428571427, 'C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.016388416290283203] Updated in round 7! max:(0.21428571428571427, 'C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.017982006072998047] Updated in round 8! max:(0.25, 'C=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.02346014976501465] Updated in round 9! max:(0.25, 'C=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.024556398391723633] Updated in round 10! max:(0.25, 'C=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.026268482208251953] Updated in round 11! max:(0.2857142857142857, 'C=CC=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.03441357612609863] Updated in round 12! max:(0.32142857142857145, 'C=CC(C=C)=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.04429292678833008] Updated in round 13! max:(0.32142857142857145, 'C=CC(C=C)=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.04557490348815918] Updated in round 14! max:(0.32142857142857145, 'C=CC(C=C)=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.0475313663482666] Updated in round 15! max:(0.35714285714285715, 'C=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.05769491195678711] Updated in round 16! max:(0.39285714285714285, 'C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.07220458984375] Updated in round 17! max:(0.42857142857142855, 'C=CC=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.0907747745513916] Updated in round 18! max:(0.42857142857142855, 'C=CC=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.09249734878540039] Updated in round 19! max:(0.42857142857142855, 'C=CC=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.09429144859313965] Updated in round 20! max:(0.42857142857142855, 'C=CC=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.09638547897338867] Updated in round 21! max:(0.4642857142857143, 'C=CC=c1ccc(=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.11859703063964844] Updated in round 22! max:(0.4642857142857143, 'C=CC=c1ccc(=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.12038803100585938] Updated in round 23! max:(0.4642857142857143, 'C=CC=c1ccc(=Cc2ccc(C=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.12265491485595703] Updated in round 24! max:(0.5, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.15135550498962402] Updated in round 25! max:(0.5, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.15339255332946777] Updated in round 26! max:(0.5, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.15590906143188477] Updated in round 27! max:(0.5357142857142857, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.1857593059539795] Updated in round 28! max:(0.5714285714285714, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2229142189025879] Updated in round 29! max:(0.5714285714285714, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.22521615028381348] Updated in round 30! max:(0.5714285714285714, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.22745704650878906] Updated in round 31! max:(0.5714285714285714, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.22979044914245605] Updated in round 32! max:(0.5714285714285714, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2318871021270752] Updated in round 33! max:(0.5714285714285714, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.23531103134155273] Updated in round 34! max:(0.6071428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2785942554473877] Updated in round 35! max:(0.6428571428571429, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.4168989658355713] Updated in round 36! max:(0.6785714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
