[0.0001456737518310547]Start running EvoMol from [H][H]...
[0.0023224353790283203] Updated in round 1! max:(0.026490066225165563, 'c1ccccc1'), min:(-99999, '')
[0.012354135513305664] Updated in round 2! max:(0.052980132450331126, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03252410888671875] Updated in round 3! max:(0.059602649006622516, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.058605194091796875] Updated in round 4! max:(0.06622516556291391, 'C=Cc1ccc(-c2ccccc2)c(C=C)c1'), min:(-99999, '')
[0.0871284008026123] Updated in round 5! max:(0.0728476821192053, 'C=Cc1cc(C=C)c(-c2ccccc2)cc1C=C'), min:(-99999, '')
[0.116851806640625] Updated in round 6! max:(0.07947019867549669, 'C=CC(=C)c1cc(C=C)c(-c2ccccc2)cc1C=C'), min:(-99999, '')
[0.14997100830078125] Updated in round 7! max:(0.07947019867549669, 'C=CC(=C)c1cc(C=C)c(-c2ccccc2)cc1C=C'), min:(-99999, '')
[0.1558058261871338] Updated in round 8! max:(0.09933774834437085, 'C=CC(=C)c1cc(C=C)c(-c2ccc3ccccc3c2)cc1C=C'), min:(-99999, '')
[0.2030651569366455] Updated in round 9! max:(0.09933774834437085, 'C=CC(=C)c1cc(C=C)c(-c2ccc3ccccc3c2)cc1C=C'), min:(-99999, '')
[0.21072149276733398] Updated in round 10! max:(0.11920529801324503, 'C=CC(=C)c1cc(C=C)c(-c2ccc3c(ccc4ccccc43)c2)cc1C=C'), min:(-99999, '')
[0.2801668643951416] Updated in round 11! max:(0.12582781456953643, 'C=CC=CC(=C)c1cc(C=C)c(-c2ccc3c(ccc4ccccc43)c2)cc1C=C'), min:(-99999, '')
[0.36873412132263184] Updated in round 12! max:(0.152317880794702, 'C=Cc1cc(-c2ccc3c(ccc4ccccc43)c2)c(C=C)cc1C(=C)C=CC=Cc1ccccc1'), min:(-99999, '')
[0.504570722579956] Updated in round 13! max:(0.152317880794702, 'C=Cc1cc(-c2ccc3c(ccc4ccccc43)c2)c(C=C)cc1C(=C)C=CC=Cc1ccccc1'), min:(-99999, '')
[0.5173404216766357] Updated in round 14! max:(0.15894039735099338, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.6761481761932373] Updated in round 15! max:(0.15894039735099338, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.6875765323638916] Updated in round 16! max:(0.15894039735099338, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.7054455280303955] Updated in round 17! max:(0.15894039735099338, 'C=Cc1ccc2ccc3cc(-c4cc(C=C)c(C(=C)C=CC=Cc5ccccc5)cc4C=C)ccc3c2c1'), min:(-99999, '')
[0.7241177558898926] Updated in round 18! max:(0.16556291390728478, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.9043326377868652] Updated in round 19! max:(0.16556291390728478, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.924630880355835] Updated in round 20! max:(0.16556291390728478, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
[0.944495439529419] Updated in round 21! max:(0.16556291390728478, 'C=Cc1ccc2ccc3cc4c(ccc5cc(C(=C)C=CC=Cc6ccccc6)c(C=C)cc54)cc3c2c1'), min:(-99999, '')
