[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0005557537078857422] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.001256704330444336] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.0031402111053466797] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.0066525936126708984] Updated in round 4! max:(0.16, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.009952068328857422] Updated in round 5! max:(0.2, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.015501260757446289] Updated in round 6! max:(0.24, 'C=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.02310323715209961] Updated in round 7! max:(0.28, 'C=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.03089451789855957] Updated in round 8! max:(0.28, 'C=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.032691001892089844] Updated in round 9! max:(0.32, 'C=CC=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.04365038871765137] Updated in round 10! max:(0.32, 'C=CC=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.0483088493347168] Updated in round 11! max:(0.32, 'C=CC=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.05068612098693848] Updated in round 12! max:(0.36, 'C=CC=C(C=C)C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.0714716911315918] Updated in round 13! max:(0.4, 'C=CC(C=C)=CC=CC=CC=CC(C=C)=C(C=C)C=C'), min:(-99999, '')
[0.08817362785339355] Updated in round 14! max:(0.4, 'C=CC(C=C)=CC=CC=CC=CC(C=C)=C(C=C)C=C'), min:(-99999, '')
[0.09064340591430664] Updated in round 15! max:(0.44, 'C=CC=CC(C=C)=C(C=C)C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.11210060119628906] Updated in round 16! max:(0.44, 'C=CC=CC(C=C)=C(C=C)C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.11387825012207031] Updated in round 17! max:(0.44, 'C=CC=CC(C=C)=C(C=C)C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.11573624610900879] Updated in round 18! max:(0.48, 'C=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.14140796661376953] Updated in round 19! max:(0.48, 'C=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.14316725730895996] Updated in round 20! max:(0.48, 'C=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.14528632164001465] Updated in round 21! max:(0.48, 'C=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.14752602577209473] Updated in round 22! max:(0.52, 'C=CC=CC(C=C)=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C'), min:(-99999, '')
[0.1805129051208496] Updated in round 23! max:(0.56, 'C=CC=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.22105693817138672] Updated in round 24! max:(0.56, 'C=CC=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.2233719825744629] Updated in round 25! max:(0.56, 'C=CC=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.22554779052734375] Updated in round 26! max:(0.56, 'C=CC=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.2285933494567871] Updated in round 27! max:(0.56, 'C=CC=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.23085856437683105] Updated in round 28! max:(0.56, 'C=CC=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.23395872116088867] Updated in round 29! max:(0.6, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.2801096439361572] Updated in round 30! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.33565497398376465] Updated in round 31! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.3397490978240967] Updated in round 32! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.34299397468566895] Updated in round 33! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.3459494113922119] Updated in round 34! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.3487117290496826] Updated in round 35! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.35213398933410645] Updated in round 36! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.35501575469970703] Updated in round 37! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.358248233795166] Updated in round 38! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.36088109016418457] Updated in round 39! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.3650517463684082] Updated in round 40! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.36804842948913574] Updated in round 41! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.37142252922058105] Updated in round 42! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.37381410598754883] Updated in round 43! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.3798494338989258] Updated in round 44! max:(0.68, 'C=CC=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.4473867416381836] Updated in round 45! max:(0.68, 'C=CC=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.4517247676849365] Updated in round 46! max:(0.68, 'C=CC=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.45555663108825684] Updated in round 47! max:(0.68, 'C=CC=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.45902061462402344] Updated in round 48! max:(0.68, 'C=CC=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.46316099166870117] Updated in round 49! max:(0.72, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=c2ccc(=CC=CC=C)cc2)cc1'), min:(-99999, '')
[0.5358529090881348] Updated in round 50! max:(0.72, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=c2ccc(=CC=CC=C)cc2)cc1'), min:(-99999, '')
[0.5388479232788086] Updated in round 51! max:(0.72, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=c2ccc(=CC=CC=C)cc2)cc1'), min:(-99999, '')
[0.5427224636077881] Updated in round 52! max:(0.76, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.6257145404815674] Updated in round 53! max:(0.76, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.6306731700897217] Updated in round 54! max:(0.8, 'C=CC=CC(C=C)=c1ccc(=CC=CC(C=C)=c2ccc(=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.7180888652801514] Updated in round 55! max:(0.8, 'C=CC=CC(C=C)=c1ccc(=CC=CC(C=C)=c2ccc(=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.721184253692627] Updated in round 56! max:(0.8, 'C=CC=CC(C=C)=c1ccc(=CC=CC(C=C)=c2ccc(=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.726280689239502] Updated in round 57! max:(0.84, 'C=CC1=c2ccc(cc2)=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8362045288085938] Updated in round 58! max:(0.84, 'C=CC1=c2ccc(cc2)=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8410112857818604] Updated in round 59! max:(0.88, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9625270366668701] Updated in round 60! max:(0.88, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9679648876190186] Updated in round 61! max:(0.88, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
