[5.888938903808594e-05]Start running EvoMol from [H][H]...
[0.0005774497985839844] Updated in round 1! max:(0.03571428571428571, 'C=C'), min:(-99999, '')
[0.0013508796691894531] Updated in round 2! max:(0.07142857142857142, 'C=CC=C'), min:(-99999, '')
[0.0033316612243652344] Updated in round 3! max:(0.10714285714285714, 'C=CC=CC=C'), min:(-99999, '')
[0.005846738815307617] Updated in round 4! max:(0.14285714285714285, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.00964975357055664] Updated in round 5! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014159917831420898] Updated in round 6! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.015590906143188477] Updated in round 7! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.021727800369262695] Updated in round 8! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.028843164443969727] Updated in round 9! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03676152229309082] Updated in round 10! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03849434852600098] Updated in round 11! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.048990726470947266] Updated in round 12! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.05013275146484375] Updated in round 13! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.051653385162353516] Updated in round 14! max:(0.32142857142857145, 'C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.06503844261169434] Updated in round 15! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.08547163009643555] Updated in round 16! max:(0.39285714285714285, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.10797452926635742] Updated in round 17! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.13483619689941406] Updated in round 18! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.13698339462280273] Updated in round 19! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.13881874084472656] Updated in round 20! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.14104008674621582] Updated in round 21! max:(0.4642857142857143, 'C=CC=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
