[9.822845458984375e-05]Start running EvoMol from [H][H]...
[0.08742308616638184] Updated in round 1! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.09480786323547363] Updated in round 2! max:(0.13114754098360656, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.1176295280456543] Updated in round 3! max:(0.19672131147540983, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.228668212890625] Updated in round 4! max:(0.19672131147540983, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.2628145217895508] Updated in round 5! max:(0.26229508196721313, 'c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1'), min:(-99999, '')
[0.4954051971435547] Updated in round 6! max:(0.32786885245901637, 'c1ccc(-c2cccc(-c3cc(-c4ccccc4)ccc3-c3ccccc3)c2)cc1'), min:(-99999, '')
[3.7114269733428955] Updated in round 7! max:(0.3770491803278688, 'c1ccc(-c2cccc(-c3cc(-c4ccccc4)c4ccccc4c3-c3ccccc3)c2)cc1'), min:(-99999, '')
[4.560085773468018] Updated in round 8! max:(0.39344262295081966, 'C=Cc1cccc(-c2cc(-c3cccc(-c4ccccc4)c3)c(-c3ccccc3)c3ccccc23)c1'), min:(-99999, '')
[6.390153884887695] Updated in round 9! max:(0.45901639344262296, 'C=Cc1cc(-c2cc(-c3cccc(-c4ccccc4)c3)c(-c3ccccc3)c3ccccc23)ccc1-c1ccccc1'), min:(-99999, '')
[15.444799661636353] Updated in round 10! max:(0.45901639344262296, 'C=Cc1cc(-c2cc(-c3cccc(-c4ccccc4)c3)c(-c3ccccc3)c3ccccc23)ccc1-c1ccccc1'), min:(-99999, '')
[29.87534213066101] Updated in round 11! max:(0.45901639344262296, 'C=Cc1cc(-c2cc(-c3cccc(-c4ccccc4)c3)c(-c3ccccc3)c3ccccc23)ccc1-c1ccccc1'), min:(-99999, '')
[30.574915885925293] Updated in round 12! max:(0.47540983606557374, 'C=Cc1cccc(-c2c(-c3cccc(-c4ccccc4)c3)cc(-c3ccc(-c4ccccc4)c(C=C)c3)c3ccccc23)c1'), min:(-99999, '')
[47.73524355888367] Updated in round 13! max:(0.4918032786885246, 'C=Cc1cccc(-c2c(-c3cccc(-c4ccccc4)c3C=C)cc(-c3ccc(-c4ccccc4)c(C=C)c3)c3ccccc23)c1'), min:(-99999, '')
[54.018617391586304] Updated in round 14! max:(0.5081967213114754, 'C=Cc1cccc(-c2ccc(-c3cc(-c4cccc(-c5ccccc5)c4C=C)c(-c4cccc(C=C)c4)c4ccccc34)cc2C=C)c1'), min:(-99999, '')
[83.35480976104736] Updated in round 15! max:(0.5245901639344263, 'C=Cc1cccc(-c2c(-c3cccc(-c4ccccc4)c3C=C)cc(-c3ccc4c(c3)C(=C)c3ccc(C=C)cc3-4)c3ccccc23)c1'), min:(-99999, '')
[88.34983348846436] Updated in round 16! max:(0.5245901639344263, 'C=Cc1cccc(-c2c(-c3cccc(-c4ccccc4)c3C=C)cc(-c3ccc4c(c3)C(=C)c3ccc(C=C)cc3-4)c3ccccc23)c1'), min:(-99999, '')
[104.61917328834534] Updated in round 17! max:(0.5245901639344263, 'C=Cc1cccc(-c2c(-c3cccc(-c4ccccc4)c3C=C)cc(-c3ccc4c(c3)C(=C)c3ccc(C=C)cc3-4)c3ccccc23)c1'), min:(-99999, '')
[112.90507078170776] Updated in round 18! max:(0.5409836065573771, 'C=Cc1cccc(-c2c3c(c(-c4ccc5c(c4)C(=C)c4ccc(C=C)cc4-5)c4ccccc24)C(=C)c2c(-c4ccccc4)cccc2-3)c1'), min:(-99999, '')
