[5.221366882324219e-05]Start running EvoMol from [H][H]...
[0.0007543563842773438] Updated in round 1! max:(0.17391304347826086, 'c1ccccc1'), min:(-99999, '')
[0.005077838897705078] Updated in round 2! max:(0.30434782608695654, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.012022018432617188] Updated in round 3! max:(0.43478260869565216, 'c1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.02352309226989746] Updated in round 4! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.03852701187133789] Updated in round 5! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.05774068832397461] Updated in round 6! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.0595090389251709] Updated in round 7! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.061273813247680664] Updated in round 8! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.06362462043762207] Updated in round 9! max:(0.5652173913043478, 'C=CC=Cc1cc2cc3ccccc3cc2cc1C=C'), min:(-99999, '')
[0.08585309982299805] Updated in round 10! max:(0.5652173913043478, 'C=CC=Cc1cc2cc3ccccc3cc2cc1C=C'), min:(-99999, '')
[0.08765363693237305] Updated in round 11! max:(0.5652173913043478, 'C=CC=Cc1cc2cc3ccccc3cc2cc1C=C'), min:(-99999, '')
[0.0899972915649414] Updated in round 12! max:(0.6086956521739131, 'C=CC=Cc1cc2cc3ccccc3cc2cc1C=CC=C'), min:(-99999, '')
[0.11857771873474121] Updated in round 13! max:(0.6521739130434783, 'C=CC=CC=Cc1cc2cc3ccccc3cc2cc1C=CC=C'), min:(-99999, '')
[0.15430855751037598] Updated in round 14! max:(0.6956521739130435, 'C=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=C'), min:(-99999, '')
[0.18829631805419922] Updated in round 15! max:(0.7391304347826086, 'C=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.2303626537322998] Updated in round 16! max:(0.782608695652174, 'C=CC=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.2818617820739746] Updated in round 17! max:(0.782608695652174, 'C=CC=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.2844359874725342] Updated in round 18! max:(0.782608695652174, 'C=CC=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.28690433502197266] Updated in round 19! max:(0.782608695652174, 'C=CC=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.28943872451782227] Updated in round 20! max:(0.782608695652174, 'C=CC=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.2920088768005371] Updated in round 21! max:(0.782608695652174, 'C=CC=CC=C1C=Cc2cc3cc4ccccc4cc3cc2C=CC1=CC=C'), min:(-99999, '')
[0.29479146003723145] Updated in round 22! max:(0.8260869565217391, 'C=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.344435453414917] Updated in round 23! max:(0.8260869565217391, 'C=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.3468668460845947] Updated in round 24! max:(0.8260869565217391, 'C=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.34954333305358887] Updated in round 25! max:(0.8260869565217391, 'C=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.35212063789367676] Updated in round 26! max:(0.8260869565217391, 'C=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.35497379302978516] Updated in round 27! max:(0.8695652173913043, 'C=CC=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.4154233932495117] Updated in round 28! max:(0.8695652173913043, 'C=CC=CC=c1cc2c(cc1=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
