[0.0001468658447265625]Start running EvoMol from [H][H]...
[0.001232147216796875] Updated in round 1! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.00760340690612793] Updated in round 2! max:(0.13114754098360656, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.026168107986450195] Updated in round 3! max:(0.19672131147540983, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.08621883392333984] Updated in round 4! max:(0.26229508196721313, 'c1ccc(-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.8751199245452881] Updated in round 5! max:(0.2786885245901639, 'C=Cc1cccc(-c2ccccc2)c1-c1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.9941046237945557] Updated in round 6! max:(0.32786885245901637, 'C=Cc1cccc(-c2ccccc2)c1-c1cc(-c2ccccc2)c2ccccc2c1'), min:(-99999, '')
[2.4212698936462402] Updated in round 7! max:(0.39344262295081966, 'C(=Cc1cccc(-c2ccccc2)c1-c1cc(-c2ccccc2)c2ccccc2c1)c1ccccc1'), min:(-99999, '')
[2.633449077606201] Updated in round 8! max:(0.4098360655737705, 'C=Cc1cc(C=Cc2ccccc2)c(-c2cc(-c3ccccc3)c3ccccc3c2)c(-c2ccccc2)c1'), min:(-99999, '')
[3.1779916286468506] Updated in round 9! max:(0.4262295081967213, 'C=Cc1cc2c(c(-c3ccccc3)c1)-c1cc(c3ccccc3c1)-c1cccc(c1)-c1ccccc1C=C2'), min:(-99999, '')
[3.717447519302368] Updated in round 10! max:(0.4426229508196721, 'C=Cc1cc(-c2ccccc2)c2c3cc4ccccc4c(c3)c3cccc(c3)c3cccc4c3ccc2c14'), min:(-99999, '')
[4.519459247589111] Updated in round 11! max:(0.45901639344262296, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)cc(C=C)c54)c2c1'), min:(-99999, '')
[16.134140729904175] Updated in round 12! max:(0.45901639344262296, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)cc(C=C)c54)c2c1'), min:(-99999, '')
[29.51774287223816] Updated in round 13! max:(0.45901639344262296, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)cc(C=C)c54)c2c1'), min:(-99999, '')
[36.73159718513489] Updated in round 14! max:(0.4918032786885246, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccccc3c54)c2c1'), min:(-99999, '')
[39.05793261528015] Updated in round 15! max:(0.4918032786885246, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccccc3c54)c2c1'), min:(-99999, '')
[70.40721893310547] Updated in round 16! max:(0.4918032786885246, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccccc3c54)c2c1'), min:(-99999, '')
[71.49559712409973] Updated in round 17! max:(0.4918032786885246, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccccc3c54)c2c1'), min:(-99999, '')
[72.92181253433228] Updated in round 18! max:(0.4918032786885246, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccccc3c54)c2c1'), min:(-99999, '')
[81.08676767349243] Updated in round 19! max:(0.4918032786885246, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccccc3c54)c2c1'), min:(-99999, '')
[81.98942995071411] Updated in round 20! max:(0.5573770491803278, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4cccc5c4ccc4c3c(-c3ccccc3)c3ccc(-c6ccccc6)cc3c54)c2c1'), min:(-99999, '')
[82.73760461807251] Updated in round 21! max:(0.5737704918032787, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4c(C=C)ccc5c4ccc4c3c(-c3ccccc3)c3ccc(-c6ccccc6)cc3c54)c2c1'), min:(-99999, '')
[86.31713247299194] Updated in round 22! max:(0.5737704918032787, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4c(C=C)ccc5c4ccc4c3c(-c3ccccc3)c3ccc(-c6ccccc6)cc3c54)c2c1'), min:(-99999, '')
[99.18827724456787] Updated in round 23! max:(0.5901639344262295, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4c5ccc6c4ccc4c3c(-c3ccccc3)c3ccc(cc3c64)c3cccc(c3)c5=C)c2c1'), min:(-99999, '')
[102.17305850982666] Updated in round 24! max:(0.5901639344262295, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4c5ccc6c4ccc4c3c(-c3ccccc3)c3ccc(cc3c64)c3cccc(c3)c5=C)c2c1'), min:(-99999, '')
[112.01433682441711] Updated in round 25! max:(0.5901639344262295, 'C=Cc1ccc2cc3cc(c4cccc(c4)c4c5ccc6c4ccc4c3c(-c3ccccc3)c3ccc(cc3c64)c3cccc(c3)c5=C)c2c1'), min:(-99999, '')
[129.649010181427] Updated in round 26! max:(0.6065573770491803, 'C=Cc1ccc2cc3c4c(-c5ccccc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[131.91128373146057] Updated in round 27! max:(0.6065573770491803, 'C=Cc1ccc2cc3c4c(-c5ccccc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[134.05264616012573] Updated in round 28! max:(0.6065573770491803, 'C=Cc1ccc2cc3c4c(-c5ccccc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[138.00547575950623] Updated in round 29! max:(0.6721311475409836, 'C=Cc1ccc2cc3c4c(-c5ccc(-c6ccccc6)cc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[208.94958329200745] Updated in round 30! max:(0.6721311475409836, 'C=Cc1ccc2cc3c4c(-c5ccc(-c6ccccc6)cc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[225.15671563148499] Updated in round 31! max:(0.6721311475409836, 'C=Cc1ccc2cc3c4c(-c5ccc(-c6ccccc6)cc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[255.38061380386353] Updated in round 32! max:(0.6721311475409836, 'C=Cc1ccc2cc3c4c(-c5ccc(-c6ccccc6)cc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[276.60720777511597] Updated in round 33! max:(0.6721311475409836, 'C=Cc1ccc2cc3c4c(-c5ccc(-c6ccccc6)cc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
[305.34107756614685] Updated in round 34! max:(0.6721311475409836, 'C=Cc1ccc2cc3c4c(-c5ccc(-c6ccccc6)cc5)c5ccc6cc5c5c7ccc(c(=C)c8cccc6c8)c6c8cccc(c8)c(c2c1)c3c(cc76)c45'), min:(-99999, '')
