[5.221366882324219e-05]Start running EvoMol from [H][H]...
[0.0008046627044677734] Updated in round 1! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.0053331851959228516] Updated in round 2! max:(0.2, 'C=Cc1ccccc1'), min:(-99999, '')
[0.010669708251953125] Updated in round 3! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.02216362953186035] Updated in round 4! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.026822328567504883] Updated in round 5! max:(0.4, 'C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.04655933380126953] Updated in round 6! max:(0.44, 'C=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.07115483283996582] Updated in round 7! max:(0.48, 'C=CC=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.09630060195922852] Updated in round 8! max:(0.48, 'C=CC=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.09829258918762207] Updated in round 9! max:(0.52, 'C=CC(C=C)=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.12812423706054688] Updated in round 10! max:(0.56, 'C=CC(C=C)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.16116762161254883] Updated in round 11! max:(0.56, 'C=CC(C=C)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.1630537509918213] Updated in round 12! max:(0.56, 'C=CC(C=C)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.16518473625183105] Updated in round 13! max:(0.6, 'C=CC=CC(C=C)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.2058272361755371] Updated in round 14! max:(0.6, 'C=CC=CC(C=C)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.20827388763427734] Updated in round 15! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.2583119869232178] Updated in round 16! max:(0.76, 'C=CC(C=CC=Cc1ccccc1)=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
