[6.890296936035156e-05]Start running EvoMol from [H][H]...
[0.014773845672607422] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.015557289123535156] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.017874479293823242] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.021317720413208008] Updated in round 4! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.026124238967895508] Updated in round 5! max:(0.10204081632653061, 'C=Cc1ccccc1'), min:(-99999, '')
[0.03028130531311035] Updated in round 6! max:(0.12244897959183673, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.035204410552978516] Updated in round 7! max:(0.14285714285714285, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.040222883224487305] Updated in round 8! max:(0.16326530612244897, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.04610109329223633] Updated in round 9! max:(0.16326530612244897, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.04944658279418945] Updated in round 10! max:(0.1836734693877551, 'C=Cc1cccc2cccc(C=C)c12'), min:(-99999, '')
[0.05861330032348633] Updated in round 11! max:(0.20408163265306123, 'C=CC=Cc1cccc2cccc(C=C)c12'), min:(-99999, '')
[0.07095217704772949] Updated in round 12! max:(0.22448979591836735, 'C=CC=Cc1c(C=C)ccc2cccc(C=C)c12'), min:(-99999, '')
[0.0849757194519043] Updated in round 13! max:(0.22448979591836735, 'C=CC=Cc1c(C=C)ccc2cccc(C=C)c12'), min:(-99999, '')
[0.0902252197265625] Updated in round 14! max:(0.24489795918367346, 'C=CC(=C)C=Cc1c(C=C)ccc2cccc(C=C)c12'), min:(-99999, '')
[0.10658574104309082] Updated in round 15! max:(0.24489795918367346, 'C=CC(=C)C=Cc1c(C=C)ccc2cccc(C=C)c12'), min:(-99999, '')
[0.11136102676391602] Updated in round 16! max:(0.2653061224489796, 'C=CC=C(C=C)C=Cc1c(C=C)ccc2cccc(C=C)c12'), min:(-99999, '')
[0.13445234298706055] Updated in round 17! max:(0.2653061224489796, 'C=CC=C(C=C)C=Cc1c(C=C)ccc2cccc(C=C)c12'), min:(-99999, '')
[0.1418290138244629] Updated in round 18! max:(0.2857142857142857, 'C=CC=C(C=C)C=Cc1c(C=C)ccc2cccc(C(=C)C=C)c12'), min:(-99999, '')
[0.16987276077270508] Updated in round 19! max:(0.30612244897959184, 'C=CC(=C)c1cccc2ccc(C=C)c(C=CC(C=C)=C(C=C)C=C)c12'), min:(-99999, '')
[0.200042724609375] Updated in round 20! max:(0.30612244897959184, 'C=CC(=C)c1cccc2ccc(C=C)c(C=CC(C=C)=C(C=C)C=C)c12'), min:(-99999, '')
[0.21181511878967285] Updated in round 21! max:(0.32653061224489793, 'C=CC=CC(C=Cc1c(C=C)ccc2cccc(C(=C)C=C)c12)=C(C=C)C=C'), min:(-99999, '')
