[6.008148193359375e-05]Start running EvoMol from [H][H]...
[0.0008530616760253906] Updated in round 1! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.0073168277740478516] Updated in round 2! max:(0.32, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02485942840576172] Updated in round 3! max:(0.48, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06145310401916504] Updated in round 4! max:(0.48, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06412386894226074] Updated in round 5! max:(0.64, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.1300969123840332] Updated in round 6! max:(0.64, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.1326136589050293] Updated in round 7! max:(0.64, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.1350853443145752] Updated in round 8! max:(0.68, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.21109318733215332] Updated in round 9! max:(0.68, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.21648669242858887] Updated in round 10! max:(0.72, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3002035617828369] Updated in round 11! max:(0.72, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3053128719329834] Updated in round 12! max:(0.72, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.30798864364624023] Updated in round 13! max:(0.72, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.31252431869506836] Updated in round 14! max:(0.72, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.31550121307373047] Updated in round 15! max:(0.72, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3203251361846924] Updated in round 16! max:(0.84, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4469723701477051] Updated in round 17! max:(0.84, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4526641368865967] Updated in round 18! max:(0.84, 'C=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4592568874359131] Updated in round 19! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6281139850616455] Updated in round 20! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6343789100646973] Updated in round 21! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6389217376708984] Updated in round 22! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6430830955505371] Updated in round 23! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6470112800598145] Updated in round 24! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6511273384094238] Updated in round 25! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6542081832885742] Updated in round 26! max:(0.96, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.658027172088623] Reproduced in round 27!!
