[6.246566772460938e-05]Start running EvoMol from [H][H]...
[0.036701202392578125] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.07362031936645508] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.1336679458618164] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.21730875968933105] Updated in round 4! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.24181199073791504] Updated in round 5! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.37818026542663574] Updated in round 6! max:(0.13513513513513514, 'C=c1ccccc1=C'), min:(-99999, '')
[0.4026510715484619] Updated in round 7! max:(0.16216216216216217, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.40839529037475586] Updated in round 8! max:(0.1891891891891892, 'C=CC=c1ccc(C=C)cc1=C'), min:(-99999, '')
[0.4157285690307617] Updated in round 9! max:(0.1891891891891892, 'C=CC=c1ccc(C=C)cc1=C'), min:(-99999, '')
[0.4174964427947998] Updated in round 10! max:(0.21621621621621623, 'C=CC=c1ccc(C=C)cc1=CC=C'), min:(-99999, '')
[0.42830967903137207] Updated in round 11! max:(0.24324324324324326, 'C=CC=c1cc(C=C)c(C=C)cc1=CC=C'), min:(-99999, '')
[0.4407331943511963] Updated in round 12! max:(0.2702702702702703, 'C=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.4569711685180664] Updated in round 13! max:(0.2702702702702703, 'C=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.4590151309967041] Updated in round 14! max:(0.2702702702702703, 'C=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.4775581359863281] Updated in round 15! max:(0.2702702702702703, 'C=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.479766845703125] Updated in round 16! max:(0.2702702702702703, 'C=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.48238515853881836] Updated in round 17! max:(0.2972972972972973, 'C=CC=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.5043997764587402] Updated in round 18! max:(0.2972972972972973, 'C=CC=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.5070140361785889] Updated in round 19! max:(0.2972972972972973, 'C=CC=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=C'), min:(-99999, '')
[0.5098133087158203] Updated in round 20! max:(0.32432432432432434, 'C=CC=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=CC=C'), min:(-99999, '')
[0.5377540588378906] Updated in round 21! max:(0.32432432432432434, 'C=CC=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=CC=C'), min:(-99999, '')
[0.541480541229248] Updated in round 22! max:(0.32432432432432434, 'C=CC=CC=Cc1cc(=CC=C)c(=CC=C)cc1C=CC=C'), min:(-99999, '')
[0.5458142757415771] Updated in round 23! max:(0.35135135135135137, 'C=CC=CC=Cc1cc2cc(=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.5715024471282959] Updated in round 24! max:(0.35135135135135137, 'C=CC=CC=Cc1cc2cc(=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.5757694244384766] Updated in round 25! max:(0.3783783783783784, 'C=CC=CC=Cc1cc2cc(=CC=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6099143028259277] Updated in round 26! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6480715274810791] Updated in round 27! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6522228717803955] Updated in round 28! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6563310623168945] Updated in round 29! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6601665019989014] Updated in round 30! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6638753414154053] Updated in round 31! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6680045127868652] Updated in round 32! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6719634532928467] Updated in round 33! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6757473945617676] Updated in round 34! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6791176795959473] Updated in round 35! max:(0.40540540540540543, 'C=CC=CC=Cc1cc2cc(=CC(=C)C=C)c(=C)cc2cc1C=CC=C'), min:(-99999, '')
[0.6832001209259033] Updated in round 36! max:(0.43243243243243246, 'C=CC(=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.7220830917358398] Updated in round 37! max:(0.43243243243243246, 'C=CC(=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.7254965305328369] Updated in round 38! max:(0.43243243243243246, 'C=CC(=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.7433114051818848] Updated in round 39! max:(0.43243243243243246, 'C=CC(=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.7467043399810791] Updated in round 40! max:(0.43243243243243246, 'C=CC(=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.7504539489746094] Updated in round 41! max:(0.4594594594594595, 'C=CC=C(C=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.7990610599517822] Updated in round 42! max:(0.4594594594594595, 'C=CC=C(C=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.8171417713165283] Updated in round 43! max:(0.4594594594594595, 'C=CC=C(C=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.8207411766052246] Updated in round 44! max:(0.4594594594594595, 'C=CC=C(C=C)C=c1cc2cc3cccc(C=C)ccccc3cc2cc1=C'), min:(-99999, '')
[0.8261570930480957] Updated in round 45! max:(0.4864864864864865, 'C=CC=C(C=C)C=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=C'), min:(-99999, '')
[0.884009838104248] Updated in round 46! max:(0.4864864864864865, 'C=CC=C(C=C)C=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=C'), min:(-99999, '')
[0.8883285522460938] Updated in round 47! max:(0.5135135135135135, 'C=CC=CC(=CC=C)C=c1cc2cc3cc4cc(C=C)ccc4cc3cc2cc1=C'), min:(-99999, '')
[0.9433345794677734] Updated in round 48! max:(0.5405405405405406, 'C=CC=CC(=CC=C)C=c1cc2cc3cc4cc(C=C)c(C=C)cc4cc3cc2cc1=C'), min:(-99999, '')
[1.0048503875732422] Updated in round 49! max:(0.5675675675675675, 'C=Cc1cc2cc3cc4cc(=C)c(=Cc5ccc(=C)c(=C)c5)cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.062551498413086] Updated in round 50! max:(0.5675675675675675, 'C=Cc1cc2cc3cc4cc(=C)c(=Cc5ccc(=C)c(=C)c5)cc4cc3cc2cc1C=C'), min:(-99999, '')
[1.0662667751312256] Updated in round 51! max:(0.5675675675675675, 'C=Cc1cc2cc3cc4cc(=C)c(=Cc5ccc(=C)c(=C)c5)cc4cc3cc2cc1C=C'), min:(-99999, '')
