[6.389617919921875e-05]Start running EvoMol from [H][H]...
[0.0009593963623046875] Updated in round 1! max:(0.025, 'C=C'), min:(-99999, '')
[0.001990079879760742] Updated in round 2! max:(0.05, 'C=CC=C'), min:(-99999, '')
[0.0066454410552978516] Updated in round 3! max:(0.075, 'C=CC=CC=C'), min:(-99999, '')
[0.010518550872802734] Updated in round 4! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.014299869537353516] Updated in round 5! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.01634502410888672] Updated in round 6! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.02104663848876953] Updated in round 7! max:(0.15, 'C=CC#Cc1ccccc1'), min:(-99999, '')
[0.025096893310546875] Updated in round 8! max:(0.175, 'C#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.03001713752746582] Updated in round 9! max:(0.2, 'C=CC#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.03457808494567871] Updated in round 10! max:(0.2, 'C=CC#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.03724527359008789] Updated in round 11! max:(0.225, 'C=CC#Cc1ccccc1C#CC(=C)C=C'), min:(-99999, '')
[0.04436683654785156] Updated in round 12! max:(0.25, 'C=CC(=C)C#Cc1ccccc1C#CC(=C)C=C'), min:(-99999, '')
[0.05194687843322754] Updated in round 13! max:(0.25, 'C=CC(=C)C#Cc1ccccc1C#CC(=C)C=C'), min:(-99999, '')
[0.06154751777648926] Updated in round 14! max:(0.275, 'C=CC=CC(=C)C#Cc1ccccc1C#CC(=C)C=C'), min:(-99999, '')
[0.0722196102142334] Updated in round 15! max:(0.275, 'C=CC=CC(=C)C#Cc1ccccc1C#CC(=C)C=C'), min:(-99999, '')
[0.07435774803161621] Updated in round 16! max:(0.3, 'C#CC=C(C#Cc1ccccc1C#CC(=C)C=CC=C)C=C'), min:(-99999, '')
[0.08812785148620605] Updated in round 17! max:(0.325, 'C#CC(C=C)=C(C#Cc1ccccc1C#CC(=C)C=CC=C)C=C'), min:(-99999, '')
[0.10393047332763672] Updated in round 18! max:(0.35, 'C#CC=CC(C#Cc1ccccc1C#CC(=C)C=CC=C)=C(C#C)C=C'), min:(-99999, '')
[0.12275815010070801] Updated in round 19! max:(0.375, 'C#CC=CC(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)=C(C#C)C=C'), min:(-99999, '')
[0.14240741729736328] Updated in round 20! max:(0.4, 'C#CC=CC(C#C)=C(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)C=CC#C'), min:(-99999, '')
[0.16512799263000488] Updated in round 21! max:(0.4, 'C#CC=CC(C#C)=C(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)C=CC#C'), min:(-99999, '')
[0.16698765754699707] Updated in round 22! max:(0.4, 'C#CC=CC(C#C)=C(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)C=CC#C'), min:(-99999, '')
[0.16912508010864258] Updated in round 23! max:(0.425, 'C#CC=CC(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)=C(C#C)C(C#C)=CC#C'), min:(-99999, '')
[0.19315719604492188] Updated in round 24! max:(0.425, 'C#CC=CC(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)=C(C#C)C(C#C)=CC#C'), min:(-99999, '')
[0.19507336616516113] Updated in round 25! max:(0.425, 'C#CC=CC(C#Cc1ccccc1C#CC(=C)C(C#C)=CC=C)=C(C#C)C(C#C)=CC#C'), min:(-99999, '')
[0.19741201400756836] Updated in round 26! max:(0.45, 'C#CC=C(C#C)C(C#C)=C1C#Cc2ccccc2C#CC(=C)C(=CC=C)C#CC1=CC#C'), min:(-99999, '')
[0.21936249732971191] Updated in round 27! max:(0.475, 'C#CC=C(C#CC=C)C(C#C)=C1C#Cc2ccccc2C#CC(=C)C(=CC=C)C#CC1=CC#C'), min:(-99999, '')
[0.24518465995788574] Updated in round 28! max:(0.5, 'C#Cc1c(C#C)c2c(c(C#C)c1C#CC=C)C#Cc1ccccc1C#CC(=C)C(=CC=C)C#C2'), min:(-99999, '')
[0.2674899101257324] Updated in round 29! max:(0.525, 'C#Cc1c(C#C)c2c(c(C#CC=C)c1C#CC=C)C#Cc1ccccc1C#CC(=C)C(=CC=C)C#C2'), min:(-99999, '')
[0.29425501823425293] Updated in round 30! max:(0.55, 'C#Cc1c(C#C)c2c(c(C#CC=C)c1C#CC=CC=C)C#Cc1ccccc1C#CC(=C)C(=CC=C)C#C2'), min:(-99999, '')
[0.32787442207336426] Updated in round 31! max:(0.575, 'C#Cc1c(C#C)c2c(c(C#CC=C)c1C#CC=CC=CC=C)C#Cc1ccccc1C#CC(=C)C(=CC=C)C#C2'), min:(-99999, '')
[0.36957406997680664] Updated in round 32! max:(0.575, 'C#Cc1c(C#C)c2c(c(C#CC=C)c1C#CC=CC=CC=C)C#Cc1ccccc1C#CC(=C)C(=CC=C)C#C2'), min:(-99999, '')
[0.3739125728607178] Updated in round 33! max:(0.6, 'C#Cc1c(C#CC=C)c(C#CC=CC=CC=C)c(C#CC=C)c2c1C#CC(=CC=C)C(=C)C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.42219996452331543] Updated in round 34! max:(0.6, 'C#Cc1c(C#CC=C)c(C#CC=CC=CC=C)c(C#CC=C)c2c1C#CC(=CC=C)C(=C)C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.42569899559020996] Updated in round 35! max:(0.625, 'C#Cc1c(C#CC=CC=C)c(C#CC=CC=CC=C)c(C#CC=C)c2c1C#CC(=CC=C)C(=C)C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.4858419895172119] Updated in round 36! max:(0.65, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#C)c2c1C#Cc1ccccc1C#CC(=C)C(=CC=C)C#C2'), min:(-99999, '')
[0.5536086559295654] Updated in round 37! max:(0.675, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.6256167888641357] Updated in round 38! max:(0.7, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.7065141201019287] Updated in round 39! max:(0.725, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=CC=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.8035356998443604] Updated in round 40! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9033238887786865] Updated in round 41! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.906965970993042] Updated in round 42! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9106972217559814] Updated in round 43! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9143984317779541] Updated in round 44! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9180464744567871] Updated in round 45! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9215962886810303] Updated in round 46! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9252994060516357] Updated in round 47! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9290101528167725] Updated in round 48! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9326863288879395] Updated in round 49! max:(0.75, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.9369189739227295] Updated in round 50! max:(0.775, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.0473763942718506] Updated in round 51! max:(0.775, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.0511753559112549] Updated in round 52! max:(0.775, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.0551187992095947] Updated in round 53! max:(0.775, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.0591161251068115] Updated in round 54! max:(0.775, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.062859296798706] Updated in round 55! max:(0.775, 'C#CC=CC#Cc1c(C#CC=CC=CC=C)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.0677387714385986] Updated in round 56! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.1764976978302002] Updated in round 57! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.1806299686431885] Updated in round 58! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.184736728668213] Updated in round 59! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.1888000965118408] Updated in round 60! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.1928303241729736] Updated in round 61! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.1969029903411865] Updated in round 62! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.2009186744689941] Updated in round 63! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.204906702041626] Updated in round 64! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.2088971138000488] Updated in round 65! max:(0.8, 'C#CC=CC#Cc1c(C#Cc2ccccc2)c(C#CC=CC=C)c(C#CC=C(C#CC=C)C=C)c2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[1.213433027267456] Updated in round 66! max:(0.825, 'C=CC#CC(C=C)=CC#Cc1c(C#CC=CC=C)c2c#cc3ccccc3c#cccc#cc2c2c#cc3ccccc3c#cc3ccccc3c#cc12'), min:(-99999, '')
[1.3144927024841309] Updated in round 67! max:(0.825, 'C=CC#CC(C=C)=CC#Cc1c(C#CC=CC=C)c2c#cc3ccccc3c#cccc#cc2c2c#cc3ccccc3c#cc3ccccc3c#cc12'), min:(-99999, '')
