[0.00010800361633300781]Start running EvoMol from [H][H]...
[0.0047566890716552734] Updated in round 1! max:(0.17857142857142858, 'c1ccccc1'), min:(-99999, '')
[0.010326147079467773] Updated in round 2! max:(0.4, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02720785140991211] Updated in round 3! max:(0.4126984126984127, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04678511619567871] Updated in round 4! max:(0.43548387096774194, 'C=C1c2ccccc2-c2ccccc21'), min:(-99999, '')
[0.06505322456359863] Updated in round 5! max:(0.43548387096774194, 'C=C1c2ccccc2-c2ccccc21'), min:(-99999, '')
[0.06595444679260254] Updated in round 6! max:(0.45161290322580644, 'C1=C2c3ccccc3-c3cccc1c32'), min:(-99999, '')
[0.08314061164855957] Updated in round 7! max:(0.45161290322580644, 'C1=C2c3ccccc3-c3cccc1c32'), min:(-99999, '')
[0.0841064453125] Updated in round 8! max:(0.45161290322580644, 'C1=C2c3ccccc3-c3cccc1c32'), min:(-99999, '')
[0.08503246307373047] Updated in round 9! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.10417866706848145] Updated in round 10! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.10505819320678711] Updated in round 11! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.10585975646972656] Updated in round 12! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.10671567916870117] Updated in round 13! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.10750198364257812] Updated in round 14! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1082310676574707] Updated in round 15! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1089942455291748] Updated in round 16! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13158249855041504] Updated in round 17! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13267970085144043] Updated in round 18! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13357806205749512] Updated in round 19! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1344776153564453] Updated in round 20! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1353926658630371] Updated in round 21! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1363539695739746] Updated in round 22! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13730430603027344] Updated in round 23! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13822507858276367] Updated in round 24! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.13924360275268555] Updated in round 25! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.14013051986694336] Updated in round 26! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.14102458953857422] Updated in round 27! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.16066575050354004] Updated in round 28! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1616380214691162] Updated in round 29! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.16246652603149414] Updated in round 30! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.16341042518615723] Updated in round 31! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.16431164741516113] Updated in round 32! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.16515684127807617] Updated in round 33! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1660175323486328] Updated in round 34! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1668565273284912] Updated in round 35! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.16768717765808105] Updated in round 36! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1685473918914795] Updated in round 37! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.18678712844848633] Updated in round 38! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1879281997680664] Updated in round 39! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.1889801025390625] Updated in round 40! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.19007086753845215] Updated in round 41! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.19129323959350586] Updated in round 42! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.19226908683776855] Updated in round 43! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.19329619407653809] Updated in round 44! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.19422030448913574] Updated in round 45! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.2143692970275879] Updated in round 46! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.21536612510681152] Updated in round 47! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.23441410064697266] Updated in round 48! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.23555612564086914] Updated in round 49! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.23656439781188965] Updated in round 50! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.23757100105285645] Updated in round 51! max:(0.5517241379310345, 'C1=C(c2ccccc2)c2ccccc21'), min:(-99999, '')
[0.23863911628723145] Updated in round 52! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.26169800758361816] Updated in round 53! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.262911319732666] Updated in round 54! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.26407361030578613] Updated in round 55! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.265247106552124] Updated in round 56! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.26639604568481445] Updated in round 57! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.26752781867980957] Updated in round 58! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.26865410804748535] Updated in round 59! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.26978373527526855] Updated in round 60! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.27092480659484863] Updated in round 61! max:(0.6031746031746031, 'C=CC1=c2ccccc2=CC2=Cc3cccc1c32'), min:(-99999, '')
[0.2720155715942383] Updated in round 62! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.3126852512359619] Updated in round 63! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.31401610374450684] Updated in round 64! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.31534910202026367] Updated in round 65! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.3166208267211914] Updated in round 66! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.31798267364501953] Updated in round 67! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.3192446231842041] Updated in round 68! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
[0.32047104835510254] Updated in round 69! max:(0.6285714285714286, 'C1=C2C=c3ccccc3=C(c3ccccc3)c3cccc1c32'), min:(-99999, '')
