[6.222724914550781e-05]Start running EvoMol from [H][H]...
[0.0020608901977539062] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.009283781051635742] Updated in round 2! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.016187429428100586] Updated in round 3! max:(0.16, 'C=CC=C(C=C)C=C'), min:(-99999, '')
[0.0208890438079834] Updated in round 4! max:(0.16, 'C=CC=C(C=C)C=C'), min:(-99999, '')
[0.026435375213623047] Updated in round 5! max:(0.2, 'C=CC=CC(C=C)=CC=C'), min:(-99999, '')
[0.03292584419250488] Updated in round 6! max:(0.24, 'C=CC=CC=CC(C=C)=CC=C'), min:(-99999, '')
[0.042413949966430664] Updated in round 7! max:(0.24, 'C=CC=CC=CC(C=C)=CC=C'), min:(-99999, '')
[0.04423403739929199] Updated in round 8! max:(0.28, 'C=CC=CC=CC(C=C)=CC=CC=C'), min:(-99999, '')
[0.05568218231201172] Updated in round 9! max:(0.32, 'C=CC=CC=CC(C=C)=CC=CC(=C)C=C'), min:(-99999, '')
[0.07411384582519531] Updated in round 10! max:(0.32, 'C=CC=CC=CC(C=C)=CC=CC(=C)C=C'), min:(-99999, '')
[0.08570361137390137] Updated in round 11! max:(0.32, 'C=CC=CC=CC(C=C)=CC=CC(=C)C=C'), min:(-99999, '')
[0.09666180610656738] Updated in round 12! max:(0.32, 'C=CC=CC=CC(C=C)=CC=CC(=C)C=C'), min:(-99999, '')
[0.09844255447387695] Updated in round 13! max:(0.36, 'C=CC=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.11447930335998535] Updated in round 14! max:(0.36, 'C=CC=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.11602187156677246] Updated in round 15! max:(0.36, 'C=CC=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.11798977851867676] Updated in round 16! max:(0.4, 'C=CC=CC=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.1384122371673584] Updated in round 17! max:(0.4, 'C=CC=CC=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.14054608345031738] Updated in round 18! max:(0.44, 'C=CC=CC=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.1635584831237793] Updated in round 19! max:(0.44, 'C=CC=CC=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.1665940284729004] Updated in round 20! max:(0.48, 'C=CC=CC=c1ccc(=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.1978449821472168] Updated in round 21! max:(0.48, 'C=CC=CC=c1ccc(=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.20041537284851074] Updated in round 22! max:(0.52, 'C=CC=c1ccc(=c2ccc(=CC=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.24296998977661133] Updated in round 23! max:(0.56, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.2844858169555664] Updated in round 24! max:(0.56, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.2867434024810791] Updated in round 25! max:(0.56, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.29077649116516113] Updated in round 26! max:(0.56, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.29299306869506836] Updated in round 27! max:(0.56, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.32732224464416504] Updated in round 28! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
[0.3791205883026123] Updated in round 29! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
[0.4330432415008545] Updated in round 30! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
[0.43585705757141113] Updated in round 31! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
[0.4384932518005371] Updated in round 32! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
[0.4413177967071533] Updated in round 33! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
[0.4441795349121094] Updated in round 34! max:(0.6, 'C=CC=CC=c1ccc(=c2ccc(=CC=CC(C=C)=CC=C)cc2)cc1'), min:(-99999, '')
