[7.796287536621094e-05]Start running EvoMol from [H][H]...
[0.022244930267333984] Updated in round 1! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.02780008316040039] Updated in round 2! max:(0.1509433962264151, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03988313674926758] Updated in round 3! max:(0.22641509433962265, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06025409698486328] Updated in round 4! max:(0.22641509433962265, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.0652003288269043] Updated in round 5! max:(0.3018867924528302, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.1038661003112793] Updated in round 6! max:(0.3018867924528302, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.10731983184814453] Updated in round 7! max:(0.32075471698113206, 'C=Cc1ccccc1-c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.1545417308807373] Updated in round 8! max:(0.32075471698113206, 'C=Cc1ccccc1-c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.15796661376953125] Updated in round 9! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc2ccccc12'), min:(-99999, '')
[0.22406649589538574] Updated in round 10! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc2ccccc12'), min:(-99999, '')
[0.22769618034362793] Updated in round 11! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc2ccccc12'), min:(-99999, '')
[0.2308821678161621] Updated in round 12! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc2ccccc12'), min:(-99999, '')
[0.23391342163085938] Updated in round 13! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ccc2ccccc12'), min:(-99999, '')
[0.23792505264282227] Updated in round 14! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4C=C)cc3)cc2)c1'), min:(-99999, '')
[0.3128173351287842] Updated in round 15! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4C=C)cc3)cc2)c1'), min:(-99999, '')
[0.3173224925994873] Updated in round 16! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4C=C)cc3)cc2)c1'), min:(-99999, '')
[0.32198047637939453] Updated in round 17! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.40180468559265137] Updated in round 18! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.4065413475036621] Updated in round 19! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.4103550910949707] Updated in round 20! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.4152507781982422] Updated in round 21! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.41914844512939453] Updated in round 22! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.4234180450439453] Updated in round 23! max:(0.41509433962264153, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.4306304454803467] Updated in round 24! max:(0.49056603773584906, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccccc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.5984337329864502] Updated in round 25! max:(0.49056603773584906, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccccc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.6051957607269287] Updated in round 26! max:(0.49056603773584906, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccccc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.6137919425964355] Updated in round 27! max:(0.5660377358490566, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.920269250869751] Updated in round 28! max:(0.5660377358490566, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.927199125289917] Updated in round 29! max:(0.5660377358490566, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[0.9390151500701904] Updated in round 30! max:(0.5849056603773585, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8C=C)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[1.3012549877166748] Updated in round 31! max:(0.5849056603773585, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8C=C)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[1.3089430332183838] Updated in round 32! max:(0.5849056603773585, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8C=C)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[1.3178753852844238] Updated in round 33! max:(0.5849056603773585, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8C=C)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
[1.3253378868103027] Updated in round 34! max:(0.5849056603773585, 'C=Cc1cccc(-c2ccc(-c3ccc4c(ccc5c6ccc(-c7ccc(-c8ccccc8C=C)cc7)cc6ccc45)c3)cc2)c1'), min:(-99999, '')
