[7.939338684082031e-05]Start running EvoMol from [H][H]...
[0.0003209114074707031] Updated in round 1! max:(0.03278688524590164, 'C=C'), min:(-99999, '')
[0.0007598400115966797] Updated in round 2! max:(0.09523809523809523, 'C=CC=C'), min:(-99999, '')
[0.0019919872283935547] Updated in round 3! max:(0.171875, 'C=CC(=C)C=C'), min:(-99999, '')
[0.0032415390014648438] Updated in round 4! max:(0.17647058823529413, 'C#CC(=C)C(=C)C=C'), min:(-99999, '')
[0.004803657531738281] Updated in round 5! max:(0.25, 'C#CC(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.006935834884643555] Updated in round 6! max:(0.3235294117647059, 'C#CC(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.009816884994506836] Updated in round 7! max:(0.3235294117647059, 'C#CC(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.010363340377807617] Updated in round 8! max:(0.39705882352941174, 'C#CC(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.014158010482788086] Updated in round 9! max:(0.47058823529411764, 'C#CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.01912713050842285] Updated in round 10! max:(0.47058823529411764, 'C#CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.01975107192993164] Updated in round 11! max:(0.5833333333333334, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.02413034439086914] Updated in round 12! max:(0.5833333333333334, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.024677276611328125] Updated in round 13! max:(0.6666666666666666, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.030399322509765625] Updated in round 14! max:(0.6666666666666666, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.031007051467895508] Updated in round 15! max:(0.6666666666666666, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.031598567962646484] Updated in round 16! max:(0.75, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.03889179229736328] Updated in round 17! max:(0.75, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.039571285247802734] Updated in round 18! max:(0.8333333333333334, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.04852914810180664] Updated in round 19! max:(0.8333333333333334, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.0492398738861084] Updated in round 20! max:(0.9166666666666666, 'C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C'), min:(-99999, '')
[0.059989213943481445] Reproduced in round 21!!
