[5.936622619628906e-05]Start running EvoMol from [H][H]...
[0.0011529922485351562] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.008254289627075195] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.026853322982788086] Updated in round 3! max:(0.2972972972972973, 'c1ccc(-c2ccc3ccccc3c2)cc1'), min:(-99999, '')
[0.05560874938964844] Updated in round 4! max:(0.2972972972972973, 'c1ccc(-c2ccc3ccccc3c2)cc1'), min:(-99999, '')
[0.0590670108795166] Updated in round 5! max:(0.3783783783783784, 'c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1'), min:(-99999, '')
[0.10159754753112793] Updated in round 6! max:(0.3783783783783784, 'c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1'), min:(-99999, '')
[0.10582089424133301] Updated in round 7! max:(0.40540540540540543, 'C=Cc1cccc2cc(-c3ccc4ccccc4c3)ccc12'), min:(-99999, '')
[0.15561985969543457] Updated in round 8! max:(0.40540540540540543, 'C=Cc1cccc2cc(-c3ccc4ccccc4c3)ccc12'), min:(-99999, '')
[0.15857481956481934] Updated in round 9! max:(0.40540540540540543, 'C=Cc1cccc2cc(-c3ccc4ccccc4c3)ccc12'), min:(-99999, '')
[0.1623244285583496] Updated in round 10! max:(0.4594594594594595, 'c1ccc2cc(-c3ccc4c(ccc5ccccc54)c3)ccc2c1'), min:(-99999, '')
[0.22473740577697754] Updated in round 11! max:(0.4594594594594595, 'c1ccc2cc(-c3ccc4c(ccc5ccccc54)c3)ccc2c1'), min:(-99999, '')
[0.2286243438720703] Updated in round 12! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.2978789806365967] Updated in round 13! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.3017749786376953] Updated in round 14! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.30497121810913086] Updated in round 15! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.30891990661621094] Updated in round 16! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.3129556179046631] Updated in round 17! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.31648802757263184] Updated in round 18! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.32029008865356445] Updated in round 19! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.32479023933410645] Updated in round 20! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.3285813331604004] Updated in round 21! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.3331167697906494] Updated in round 22! max:(0.4864864864864865, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.33821773529052734] Updated in round 23! max:(0.5135135135135135, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.4104437828063965] Updated in round 24! max:(0.5135135135135135, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.41373252868652344] Updated in round 25! max:(0.5945945945945946, 'c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc12'), min:(-99999, '')
[0.5188562870025635] Updated in round 26! max:(0.5945945945945946, 'c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc12'), min:(-99999, '')
[0.5233902931213379] Updated in round 27! max:(0.5945945945945946, 'c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc12'), min:(-99999, '')
[0.5277926921844482] Updated in round 28! max:(0.5945945945945946, 'c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc12'), min:(-99999, '')
[0.5327126979827881] Updated in round 29! max:(0.7027027027027027, 'c1ccc(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)cc1'), min:(-99999, '')
[0.7129909992218018] Updated in round 30! max:(0.7027027027027027, 'c1ccc(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)cc1'), min:(-99999, '')
[0.7178800106048584] Updated in round 31! max:(0.7027027027027027, 'c1ccc(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)cc1'), min:(-99999, '')
[0.7227723598480225] Updated in round 32! max:(0.7027027027027027, 'c1ccc(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)cc1'), min:(-99999, '')
[0.7302391529083252] Updated in round 33! max:(0.7027027027027027, 'c1ccc(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)cc1'), min:(-99999, '')
[0.740445613861084] Updated in round 34! max:(0.7297297297297297, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7ccccc76)cc54)cc32)cc1-c1ccccc1'), min:(-99999, '')
[0.9354445934295654] Updated in round 35! max:(0.8378378378378378, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7ccccc76)cc54)cc32)cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[1.240189552307129] Updated in round 36! max:(0.8648648648648649, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc(-c8ccc(-c9ccccc9)cc8)c(C=C)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.5884995460510254] Updated in round 37! max:(0.8648648648648649, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc(-c8ccc(-c9ccccc9)cc8)c(C=C)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.5949654579162598] Updated in round 38! max:(0.8648648648648649, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc(-c8ccc(-c9ccccc9)cc8)c(C=C)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.6066360473632812] Updated in round 39! max:(0.8648648648648649, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc(-c8ccc(-c9ccccc9)cc8)c(C=C)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.6153452396392822] Updated in round 40! max:(0.8648648648648649, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc(-c8ccc(-c9ccccc9)cc8)c(C=C)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.625492811203003] Updated in round 41! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.1764206886291504] Updated in round 42! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.1839828491210938] Updated in round 43! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.1924424171447754] Updated in round 44! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.2008442878723145] Updated in round 45! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.210843563079834] Updated in round 46! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.2223496437072754] Updated in round 47! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.2336199283599854] Updated in round 48! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.242649555206299] Updated in round 49! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.2522687911987305] Updated in round 50! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.260420083999634] Updated in round 51! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.27364182472229] Updated in round 52! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.2814626693725586] Updated in round 53! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.289060115814209] Updated in round 54! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.301588535308838] Updated in round 55! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.309727430343628] Updated in round 56! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.338864326477051] Updated in round 57! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.3490891456604004] Updated in round 58! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.3580002784729004] Updated in round 59! max:(0.8918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[2.368523120880127] Updated in round 60! max:(0.918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10C=C)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[3.1457715034484863] Updated in round 61! max:(0.918918918918919, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccccc%10C=C)ccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[3.158111095428467] Updated in round 62! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.369652032852173] Updated in round 63! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.397283315658569] Updated in round 64! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.419477462768555] Updated in round 65! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.470586776733398] Updated in round 66! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.492929697036743] Updated in round 67! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.513236045837402] Updated in round 68! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.529835939407349] Updated in round 69! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.553905963897705] Updated in round 70! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.569272994995117] Updated in round 71! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
[4.755416393280029] Updated in round 72! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4ccc5cc6c(ccc7cc8c(ccc9cc%10c(ccc%11cc(ccc%11%10)c1c2)cc98)cc76)cc5c4c3'), min:(-99999, '')
