[7.486343383789062e-05]Start running EvoMol from [H][H]...
[0.0003840923309326172] Updated in round 1! max:(0.30434782608695654, 'c1ccccc1'), min:(-99999, '')
[0.0055522918701171875] Updated in round 2! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02152109146118164] Updated in round 3! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.022215604782104492] Updated in round 4! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.04076099395751953] Updated in round 5! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.041632652282714844] Updated in round 6! max:(0.5692307692307692, 'C(=Cc1ccccc1-c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.08371615409851074] Updated in round 7! max:(0.5692307692307692, 'C(=Cc1ccccc1-c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.08474302291870117] Updated in round 8! max:(0.6451612903225806, 'C(C=CC=Cc1ccccc1)=CC=Cc1ccccc1'), min:(-99999, '')
[0.12396931648254395] Updated in round 9! max:(0.6451612903225806, 'C(C=CC=Cc1ccccc1)=CC=Cc1ccccc1'), min:(-99999, '')
[0.12495827674865723] Updated in round 10! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
[0.16341948509216309] Updated in round 11! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
[0.164459228515625] Updated in round 12! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
[0.16547012329101562] Updated in round 13! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
[0.16646647453308105] Updated in round 14! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
[0.16742467880249023] Updated in round 15! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
[0.1684398651123047] Updated in round 16! max:(0.7, 'C(=Cc1ccccc1)C1=CC=C1C=Cc1ccccc1'), min:(-99999, '')
