[5.793571472167969e-05]Start running EvoMol from [H][H]...
[0.0011429786682128906] Updated in round 1! max:(0.12903225806451613, 'c1ccccc1'), min:(-99999, '')
[0.007432699203491211] Updated in round 2! max:(0.16129032258064516, 'C#Cc1ccccc1'), min:(-99999, '')
[0.014099359512329102] Updated in round 3! max:(0.1935483870967742, 'C#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.02048206329345703] Updated in round 4! max:(0.1935483870967742, 'C#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.022286415100097656] Updated in round 5! max:(0.3225806451612903, 'C#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.04037165641784668] Updated in round 6! max:(0.3225806451612903, 'C#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.0431056022644043] Updated in round 7! max:(0.3548387096774194, 'C=CC#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.0653843879699707] Updated in round 8! max:(0.3548387096774194, 'C=CC#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.06721925735473633] Updated in round 9! max:(0.3548387096774194, 'C=CC#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.07017159461975098] Updated in round 10! max:(0.45161290322580644, 'C(#Cc1ccc(C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.10821413993835449] Updated in round 11! max:(0.45161290322580644, 'C(#Cc1ccc(C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.11101675033569336] Updated in round 12! max:(0.4838709677419355, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.15080881118774414] Updated in round 13! max:(0.5161290322580645, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#C)cc3)cc2)cc1'), min:(-99999, '')
[0.189927339553833] Updated in round 14! max:(0.5161290322580645, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#C)cc3)cc2)cc1'), min:(-99999, '')
[0.19246673583984375] Updated in round 15! max:(0.5161290322580645, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#C)cc3)cc2)cc1'), min:(-99999, '')
[0.19530177116394043] Updated in round 16! max:(0.5161290322580645, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#C)cc3)cc2)cc1'), min:(-99999, '')
[0.1985774040222168] Updated in round 17! max:(0.6451612903225806, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.27035045623779297] Updated in round 18! max:(0.6451612903225806, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.27434754371643066] Updated in round 19! max:(0.6774193548387096, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3478238582611084] Updated in round 20! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4669063091278076] Updated in round 21! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.47188282012939453] Updated in round 22! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.47525596618652344] Updated in round 23! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4795231819152832] Updated in round 24! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4834718704223633] Updated in round 25! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4866452217102051] Updated in round 26! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.49041175842285156] Updated in round 27! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.49625563621520996] Updated in round 28! max:(0.8064516129032258, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5005223751068115] Updated in round 29! max:(0.9354838709677419, 'C(#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1)c1ccccc1'), min:(-99999, '')
[0.6865265369415283] Updated in round 30! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8700616359710693] Updated in round 31! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8749434947967529] Updated in round 32! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8792881965637207] Updated in round 33! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8884179592132568] Updated in round 34! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8933031558990479] Updated in round 35! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9001960754394531] Updated in round 36! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.904895544052124] Updated in round 37! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9092509746551514] Updated in round 38! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9140710830688477] Updated in round 39! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9175043106079102] Updated in round 40! max:(0.967741935483871, 'C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccc(C#Cc6ccccc6)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9205493927001953] Reproduced in round 41!!
