[5.841255187988281e-05]Start running EvoMol from [H][H]...
[0.0008230209350585938] Updated in round 1! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.007163524627685547] Updated in round 2! max:(0.2, 'C=Cc1ccccc1'), min:(-99999, '')
[0.016131162643432617] Updated in round 3! max:(0.24, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.026723146438598633] Updated in round 4! max:(0.28, 'C=CC(C=C)=Cc1ccccc1'), min:(-99999, '')
[0.041245222091674805] Updated in round 5! max:(0.32, 'C=CC=CC(C=C)=Cc1ccccc1'), min:(-99999, '')
[0.057622671127319336] Updated in round 6! max:(0.36, 'C=CC=CC(C=C)=C(C=C)c1ccccc1'), min:(-99999, '')
[0.07536673545837402] Updated in round 7! max:(0.36, 'C=CC=CC(C=C)=C(C=C)c1ccccc1'), min:(-99999, '')
[0.07704687118530273] Updated in round 8! max:(0.4, 'C=CC=CC(C=C)=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.09958195686340332] Updated in round 9! max:(0.4, 'C=CC=CC(C=C)=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.10137033462524414] Updated in round 10! max:(0.4, 'C=CC=CC(C=C)=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.10281848907470703] Updated in round 11! max:(0.4, 'C=CC=CC(C=C)=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.10448050498962402] Updated in round 12! max:(0.4, 'C=CC=CC(C=C)=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.10603857040405273] Updated in round 13! max:(0.4, 'C=CC=CC(C=C)=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.10828971862792969] Updated in round 14! max:(0.48, 'C=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.14264154434204102] Updated in round 15! max:(0.48, 'C=CC=CC(C=C)=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.14480972290039062] Updated in round 16! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.18178749084472656] Updated in round 17! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.18441390991210938] Updated in round 18! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.22960543632507324] Updated in round 19! max:(0.6, 'C=CC=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.2831094264984131] Updated in round 20! max:(0.64, 'C=CC=CC=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
