[5.9604644775390625e-05]Start running EvoMol from [H][H]...
[0.0005550384521484375] Updated in round 1! max:(0.03571428571428571, 'C=C'), min:(-99999, '')
[0.0012972354888916016] Updated in round 2! max:(0.07142857142857142, 'C=CC=C'), min:(-99999, '')
[0.003208160400390625] Updated in round 3! max:(0.10714285714285714, 'C=CC=CC=C'), min:(-99999, '')
[0.005873680114746094] Updated in round 4! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.010622501373291016] Updated in round 5! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014857292175292969] Updated in round 6! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.02065587043762207] Updated in round 7! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.02211618423461914] Updated in round 8! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03042459487915039] Updated in round 9! max:(0.2857142857142857, 'C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.04108285903930664] Updated in round 10! max:(0.32142857142857145, 'C=CC=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.0543208122253418] Updated in round 11! max:(0.32142857142857145, 'C=CC=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.05602216720581055] Updated in round 12! max:(0.32142857142857145, 'C=CC=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.05805563926696777] Updated in round 13! max:(0.35714285714285715, 'C=CC=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.07515716552734375] Updated in round 14! max:(0.39285714285714285, 'C=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.09450197219848633] Updated in round 15! max:(0.39285714285714285, 'C=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.0965127944946289] Updated in round 16! max:(0.39285714285714285, 'C=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.09838294982910156] Updated in round 17! max:(0.39285714285714285, 'C=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.10032105445861816] Updated in round 18! max:(0.42857142857142855, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.12612485885620117] Updated in round 19! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.15753793716430664] Updated in round 20! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.15952134132385254] Updated in round 21! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.1614694595336914] Updated in round 22! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.20401215553283691] Updated in round 23! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.20582842826843262] Updated in round 24! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.20916509628295898] Updated in round 25! max:(0.4642857142857143, 'C=CC=CC(=C)C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.21199274063110352] Updated in round 26! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.24647068977355957] Updated in round 27! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.24845266342163086] Updated in round 28! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.25039196014404297] Updated in round 29! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.25294017791748047] Updated in round 30! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.25494909286499023] Updated in round 31! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
[0.25736093521118164] Updated in round 32! max:(0.5, 'C=CC=CC(=C)C=c1ccc(=Cc2ccc(C=CC=C)cc2)cc1'), min:(-99999, '')
