[6.914138793945312e-05]Start running EvoMol from [H][H]...
[0.011771917343139648] Updated in round 1! max:(0.30434782608695654, 'c1ccccc1'), min:(-99999, '')
[0.017008304595947266] Updated in round 2! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03298783302307129] Updated in round 3! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03366279602050781] Updated in round 4! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.05220389366149902] Updated in round 5! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.05307888984680176] Updated in round 6! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.053864479064941406] Updated in round 7! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.07559895515441895] Updated in round 8! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.07642006874084473] Updated in round 9! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.07718896865844727] Updated in round 10! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0780782699584961] Updated in round 11! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.07888650894165039] Updated in round 12! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.07965731620788574] Updated in round 13! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0804586410522461] Updated in round 14! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.08132743835449219] Updated in round 15! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.08213400840759277] Updated in round 16! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.082916259765625] Updated in round 17! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0837242603302002] Updated in round 18! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0844871997833252] Updated in round 19! max:(0.5692307692307692, 'C(=Cc1ccccc1-c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.1266493797302246] Updated in round 20! max:(0.5932203389830508, 'C=C(C=Cc1ccccc1)C(=C)c1ccccc1'), min:(-99999, '')
[0.15523838996887207] Updated in round 21! max:(0.5932203389830508, 'C=C(C=Cc1ccccc1)C(=C)c1ccccc1'), min:(-99999, '')
[0.15618133544921875] Updated in round 22! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.18731212615966797] Updated in round 23! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.18821048736572266] Updated in round 24! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.18917322158813477] Updated in round 25! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.19013071060180664] Updated in round 26! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.19105076789855957] Updated in round 27! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.19199776649475098] Updated in round 28! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.19296503067016602] Updated in round 29! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.19384765625] Updated in round 30! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.19476675987243652] Updated in round 31! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.22682952880859375] Updated in round 32! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.22770142555236816] Updated in round 33! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.22858476638793945] Updated in round 34! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.22948122024536133] Updated in round 35! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.23037362098693848] Updated in round 36! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.2312314510345459] Updated in round 37! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.2623331546783447] Updated in round 38! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.26336073875427246] Updated in round 39! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.2643721103668213] Updated in round 40! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
