[6.008148193359375e-05]Start running EvoMol from [H][H]...
[0.0010917186737060547] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.00836634635925293] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.026889801025390625] Updated in round 3! max:(0.24324324324324326, 'C=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.049575090408325195] Updated in round 4! max:(0.2972972972972973, 'C=Cc1ccc2c(ccc3ccccc32)c1'), min:(-99999, '')
[0.07546830177307129] Updated in round 5! max:(0.2972972972972973, 'C=Cc1ccc2c(ccc3ccccc32)c1'), min:(-99999, '')
[0.07995247840881348] Updated in round 6! max:(0.32432432432432434, 'C=Cc1ccc2c(ccc3ccccc32)c1C=C'), min:(-99999, '')
[0.11080622673034668] Updated in round 7! max:(0.32432432432432434, 'C=Cc1ccc2c(ccc3ccccc32)c1C=C'), min:(-99999, '')
[0.11537575721740723] Updated in round 8! max:(0.35135135135135137, 'C=Cc1ccc2c(ccc3cccc(C=C)c32)c1C=C'), min:(-99999, '')
[0.15110254287719727] Updated in round 9! max:(0.4594594594594595, 'C=Cc1ccc2c(ccc3cccc(C=Cc4ccccc4)c32)c1C=C'), min:(-99999, '')
[0.22368526458740234] Updated in round 10! max:(0.4864864864864865, 'C=CC=Cc1c(C=C)ccc2c1ccc1cccc(C=Cc3ccccc3)c12'), min:(-99999, '')
[0.3032360076904297] Updated in round 11! max:(0.5135135135135135, 'C=Cc1ccc2ccc3c(ccc4cccc(C=Cc5ccccc5)c43)c2c1'), min:(-99999, '')
[0.3896822929382324] Updated in round 12! max:(0.5945945945945946, 'C=Cc1ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c2c1'), min:(-99999, '')
[0.5061042308807373] Updated in round 13! max:(0.5945945945945946, 'C=Cc1ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c2c1'), min:(-99999, '')
[0.5149927139282227] Updated in round 14! max:(0.6216216216216216, 'C=Cc1ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c2c1C=C'), min:(-99999, '')
[0.6424798965454102] Updated in round 15! max:(0.6486486486486487, 'C=CC(=C)c1c(C=C)ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c12'), min:(-99999, '')
[0.7786738872528076] Updated in round 16! max:(0.6486486486486487, 'C=CC(=C)c1c(C=C)ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c12'), min:(-99999, '')
[0.787999153137207] Updated in round 17! max:(0.6486486486486487, 'C=CC(=C)c1c(C=C)ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c12'), min:(-99999, '')
[0.8016314506530762] Updated in round 18! max:(0.6486486486486487, 'C=CC(=C)c1c(C=C)ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c12'), min:(-99999, '')
[0.8102772235870361] Updated in round 19! max:(0.6486486486486487, 'C=CC(=C)c1c(C=C)ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c12'), min:(-99999, '')
[0.8203904628753662] Updated in round 20! max:(0.6486486486486487, 'C=CC(=C)c1c(C=C)ccc2ccc3c(ccc4cccc(-c5ccccc5-c5ccccc5)c43)c12'), min:(-99999, '')
[0.8323690891265869] Updated in round 21! max:(0.6756756756756757, 'C=Cc1ccc2ccc3c4ccc5cccc(c6ccccc6c6cccc(ccc(=C)c1c24)c6)c53'), min:(-99999, '')
[0.9823615550994873] Updated in round 22! max:(0.6756756756756757, 'C=Cc1ccc2ccc3c4ccc5cccc(c6ccccc6c6cccc(ccc(=C)c1c24)c6)c53'), min:(-99999, '')
[0.9908421039581299] Updated in round 23! max:(0.6756756756756757, 'C=Cc1ccc2ccc3c4ccc5cccc(c6ccccc6c6cccc(ccc(=C)c1c24)c6)c53'), min:(-99999, '')
[1.0021991729736328] Updated in round 24! max:(0.6756756756756757, 'C=Cc1ccc2ccc3c4ccc5cccc(c6ccccc6c6cccc(ccc(=C)c1c24)c6)c53'), min:(-99999, '')
