[5.1975250244140625e-05]Start running EvoMol from [H][H]...
[0.00043654441833496094] Updated in round 1! max:(0.045454545454545456, 'C=C'), min:(-99999, '')
[0.0010311603546142578] Updated in round 2! max:(0.09090909090909091, 'C=CC=C'), min:(-99999, '')
[0.0027544498443603516] Updated in round 3! max:(0.13636363636363635, 'C=CC=CC=C'), min:(-99999, '')
[0.005357503890991211] Updated in round 4! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.008922815322875977] Updated in round 5! max:(0.22727272727272727, 'C=Cc1ccccc1'), min:(-99999, '')
[0.012569189071655273] Updated in round 6! max:(0.2727272727272727, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.016986370086669922] Updated in round 7! max:(0.3181818181818182, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.022490501403808594] Updated in round 8! max:(0.36363636363636365, 'C=CC(=C)c1cc(C=C)ccc1C=C'), min:(-99999, '')
[0.030039072036743164] Updated in round 9! max:(0.4090909090909091, 'C=Cc1ccc2cccc(C=C)c2c1'), min:(-99999, '')
[0.037918806076049805] Updated in round 10! max:(0.45454545454545453, 'C=Cc1ccc2cccc(C=C)c2c1C=C'), min:(-99999, '')
[0.04755735397338867] Updated in round 11! max:(0.5, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.05698752403259277] Updated in round 12! max:(0.5, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.059535980224609375] Updated in round 13! max:(0.5454545454545454, 'C=Cc1ccc2ccc3ccccc3c2c1C=C'), min:(-99999, '')
[0.07187294960021973] Updated in round 14! max:(0.5909090909090909, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08839702606201172] Updated in round 15! max:(0.6363636363636364, 'C=CC=Cc1ccc2ccc3ccccc3c2c1C=CC=C'), min:(-99999, '')
[0.11016058921813965] Updated in round 16! max:(0.6818181818181818, 'C=CC=Cc1ccc2ccc3cccc4c3c2c1C=CC4=C'), min:(-99999, '')
[0.12957048416137695] Updated in round 17! max:(0.6818181818181818, 'C=CC=Cc1ccc2ccc3cccc4c3c2c1C=CC4=C'), min:(-99999, '')
[0.1325695514678955] Updated in round 18! max:(0.6818181818181818, 'C=CC=Cc1ccc2ccc3cccc4c3c2c1C=CC4=C'), min:(-99999, '')
