[5.221366882324219e-05]Start running EvoMol from [H][H]...
[0.0005152225494384766] Updated in round 1! max:(0.03571428571428571, 'C=C'), min:(-99999, '')
[0.0012001991271972656] Updated in round 2! max:(0.07142857142857142, 'C=CC=C'), min:(-99999, '')
[0.0028984546661376953] Updated in round 3! max:(0.10714285714285714, 'C=CC=CC=C'), min:(-99999, '')
[0.005422830581665039] Updated in round 4! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.008839607238769531] Updated in round 5! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.011560201644897461] Updated in round 6! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.014957189559936523] Updated in round 7! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.016080379486083984] Updated in round 8! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.022150754928588867] Updated in round 9! max:(0.2857142857142857, 'C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.02965235710144043] Updated in round 10! max:(0.2857142857142857, 'C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.030869722366333008] Updated in round 11! max:(0.2857142857142857, 'C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.033034563064575195] Updated in round 12! max:(0.32142857142857145, 'C=CC=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.04379105567932129] Updated in round 13! max:(0.35714285714285715, 'C=CC(=C)C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.05719566345214844] Updated in round 14! max:(0.39285714285714285, 'C=CC=C(C=C)C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.07459712028503418] Updated in round 15! max:(0.39285714285714285, 'C=CC=C(C=C)C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.07618141174316406] Updated in round 16! max:(0.39285714285714285, 'C=CC=C(C=C)C=CC=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.07830548286437988] Updated in round 17! max:(0.42857142857142855, 'C=CC=C(C=C)C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.09926295280456543] Updated in round 18! max:(0.4642857142857143, 'C=CC=C(C=C)C=c1ccc(=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.1206815242767334] Updated in round 19! max:(0.4642857142857143, 'C=CC=C(C=C)C=c1ccc(=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.12242007255554199] Updated in round 20! max:(0.4642857142857143, 'C=CC=C(C=C)C=c1ccc(=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.1241767406463623] Updated in round 21! max:(0.4642857142857143, 'C=CC=C(C=C)C=c1ccc(=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.12621760368347168] Updated in round 22! max:(0.5, 'C=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.1493091583251953] Updated in round 23! max:(0.5, 'C=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.15108180046081543] Updated in round 24! max:(0.5, 'C=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.15320372581481934] Updated in round 25! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.18302106857299805] Updated in round 26! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.1850569248199463] Updated in round 27! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.18711185455322266] Updated in round 28! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.18939208984375] Updated in round 29! max:(0.5714285714285714, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.22424602508544922] Updated in round 30! max:(0.5714285714285714, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.22689294815063477] Updated in round 31! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.26781177520751953] Updated in round 32! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2701733112335205] Updated in round 33! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2725703716278076] Updated in round 34! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2748258113861084] Updated in round 35! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.27674126625061035] Updated in round 36! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2796332836151123] Updated in round 37! max:(0.6428571428571429, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.33036231994628906] Updated in round 38! max:(0.6428571428571429, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3327829837799072] Updated in round 39! max:(0.6428571428571429, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3352241516113281] Updated in round 40! max:(0.6428571428571429, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3380584716796875] Updated in round 41! max:(0.6428571428571429, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3472874164581299] Updated in round 42! max:(0.6785714285714286, 'C=CC=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.40868091583251953] Updated in round 43! max:(0.6785714285714286, 'C=CC=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.41141748428344727] Updated in round 44! max:(0.6785714285714286, 'C=CC=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.42141056060791016] Updated in round 45! max:(0.7142857142857143, 'C=CC=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.49707698822021484] Updated in round 46! max:(0.7142857142857143, 'C=CC=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5012118816375732] Updated in round 47! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5861704349517822] Updated in round 48! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5893235206604004] Updated in round 49! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5931808948516846] Updated in round 50! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5962188243865967] Updated in round 51! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5995512008666992] Updated in round 52! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6027116775512695] Updated in round 53! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6066548824310303] Updated in round 54! max:(0.75, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6100711822509766] Updated in round 55! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6965591907501221] Updated in round 56! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6999185085296631] Updated in round 57! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7031304836273193] Updated in round 58! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7066547870635986] Updated in round 59! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7096092700958252] Updated in round 60! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7131273746490479] Updated in round 61! max:(0.7857142857142857, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7167487144470215] Updated in round 62! max:(0.8214285714285714, 'C=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8030710220336914] Updated in round 63! max:(0.8214285714285714, 'C=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8075659275054932] Updated in round 64! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9116837978363037] Updated in round 65! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9157769680023193] Updated in round 66! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9193658828735352] Updated in round 67! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9229164123535156] Updated in round 68! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.92578125] Updated in round 69! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9286050796508789] Updated in round 70! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9315903186798096] Updated in round 71! max:(0.8571428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9362900257110596] Updated in round 72! max:(0.8928571428571429, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.0607964992523193] Updated in round 73! max:(0.8928571428571429, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.0644421577453613] Updated in round 74! max:(0.8928571428571429, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.0691852569580078] Updated in round 75! max:(0.8928571428571429, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.0731186866760254] Updated in round 76! max:(0.8928571428571429, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.0775537490844727] Updated in round 77! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2146387100219727] Updated in round 78! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2189784049987793] Updated in round 79! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.22328519821167] Updated in round 80! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2269139289855957] Updated in round 81! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2303237915039062] Updated in round 82! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2336468696594238] Updated in round 83! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2371299266815186] Updated in round 84! max:(0.9285714285714286, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=c5ccc(=CC(=C)C=C)cc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[1.2420248985290527] Updated in round 85! max:(0.9642857142857143, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)c1'), min:(-99999, '')
[1.442765474319458] Updated in round 86! max:(0.9642857142857143, 'C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)c1'), min:(-99999, '')
