[6.461143493652344e-05]Start running EvoMol from [H][H]...
[0.001291036605834961] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.00885629653930664] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.028680086135864258] Updated in round 3! max:(0.32432432432432434, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.07007575035095215] Updated in round 4! max:(0.40540540540540543, 'c1ccc(-c2ccc(-c3ccc4ccccc4c3)cc2)cc1'), min:(-99999, '')
[0.12919068336486816] Updated in round 5! max:(0.43243243243243246, 'C=Cc1cccc2cc(-c3ccc(-c4ccccc4)cc3)ccc12'), min:(-99999, '')
[0.19500946998596191] Updated in round 6! max:(0.43243243243243246, 'C=Cc1cccc2cc(-c3ccc(-c4ccccc4)cc3)ccc12'), min:(-99999, '')
[0.19976305961608887] Updated in round 7! max:(0.43243243243243246, 'C=Cc1cccc2cc(-c3ccc(-c4ccccc4)cc3)ccc12'), min:(-99999, '')
[0.20464110374450684] Updated in round 8! max:(0.4594594594594595, 'C=Cc1ccc2cc(-c3ccc(-c4ccccc4)cc3)ccc2c1C=C'), min:(-99999, '')
[0.2774190902709961] Updated in round 9! max:(0.4864864864864865, 'C=Cc1cc2c(C=C)c(C=C)ccc2cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.3567025661468506] Updated in round 10! max:(0.4864864864864865, 'C=Cc1cc2c(C=C)c(C=C)ccc2cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.36146020889282227] Updated in round 11! max:(0.5135135135135135, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc(C=C)c(C=C)c3cc2C=C)cc1'), min:(-99999, '')
[0.44773054122924805] Updated in round 12! max:(0.5135135135135135, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc(C=C)c(C=C)c3cc2C=C)cc1'), min:(-99999, '')
[0.4514200687408447] Updated in round 13! max:(0.5135135135135135, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc(C=C)c(C=C)c3cc2C=C)cc1'), min:(-99999, '')
