[6.318092346191406e-05]Start running EvoMol from [H][H]...
[0.0014178752899169922] Updated in round 1! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.008121252059936523] Updated in round 2! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.014740228652954102] Updated in round 3! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.016192913055419922] Updated in round 4! max:(0.15, 'C#Cc1cccc(C#C)c1'), min:(-99999, '')
[0.023621082305908203] Updated in round 5! max:(0.25, 'C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.04297518730163574] Updated in round 6! max:(0.25, 'C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.045213937759399414] Updated in round 7! max:(0.275, 'C#Cc1ccc(C#Cc2ccccc2)cc1C#C'), min:(-99999, '')
[0.06680059432983398] Updated in round 8! max:(0.3, 'C#Cc1cc(C#Cc2ccccc2)cc(C#C)c1C#C'), min:(-99999, '')
[0.09018659591674805] Updated in round 9! max:(0.4, 'C#Cc1cc(C#Cc2ccccc2)cc(C#C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.1348891258239746] Updated in round 10! max:(0.4, 'C#Cc1cc(C#Cc2ccccc2)cc(C#C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.13790535926818848] Updated in round 11! max:(0.4, 'C#Cc1cc(C#Cc2ccccc2)cc(C#C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.14073538780212402] Updated in round 12! max:(0.5, 'C#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.21890640258789062] Updated in round 13! max:(0.5, 'C#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.22310662269592285] Updated in round 14! max:(0.5, 'C#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.22686147689819336] Updated in round 15! max:(0.525, 'C=CC#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
[0.3232707977294922] Updated in round 16! max:(0.525, 'C=CC#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1C#Cc1ccccc1'), min:(-99999, '')
